occupation,count
Cloth Stiffrer,1
Cloth Stinter,1
Cloth Stockkeeper,1
Cloth Store Man,1
Cloth Stretcher,1
Cloth Stritcher,1
Cloth Trade,1
Cloth Trade Traveller,1
Cloth Worker (Linen),1
Cloth and Verger St Canias Catheral,1
Cloth in Factory Picker,1
Cloth in Farm Merchant,1
Cloth manufacturer,1
Cloth-Dyer in Whitepark,1
Cloth-Folder,1
Cloth-Marker,1
Cloth-Paper,1
Cloth-Picker,1
Cloth-Warker,1
Cloth. Dresser-Pensioner,1
Clothdresser,1
Clothe,1
Clothe Pusher,1
Clotheer,1
Clotheier,1
Clotheir,1
Clotheir Master,1
Clotheir Salesman,1
Clothen Facthory Grocer,1
Clother Dresser,1
Clother Grosser,1
Clother Outfitter,1
Clother Prosser in Flax Factory,1
Clother and Outfiter,1
Clothers,1
Clothers Assists,1
Clothers Cutter,1
Clothers Dealer,1
Clothers Shop Assistant,1
Clothes Deal,1
Clothes Dealer and Farmer,1
Clothes Dealer in Maker,1
Clothes Dealer in Second House,1
Clothes Dyer,1
Clothes Dyes and Cleaner,1
Clothes Finisher,1
Clothes Manghr,1
Clothes Presser,1
Clothes Salesman,1
Clothes Shop,1
Clothes Traveller,1
Clothes Vendor,1
Clothes and Bottle Dealer,1
Clothes dealer,1
Clothfasser,1
Clothfinisher,1
Clothier Apprentice,1
Clothier Assistant,1
Clothier Presser,1
Clothier Salesman,1
Clothier Traveller,1
Clothier and Boot Mercht,1
Clothier and C,1
Clothier and Car Owner,1
Clothier and Director of an Advertising Co and of a Hotel,1
Clothier and Farmer,1
"Clothier, Draper and Pownbroker",1
Clothiers Traveller,1
Clothin and C,1
Clothing Bufer,1
Clothing Cutter,1
Clothing Facory Finisher,1
Clothing Facory Tacker,1
Clothing Factory Button Hole Worker,1
Clothing Factory Finis,1
Clothing Factory Finisher,1
Clothing Factory Finishing,1
Clothing Factory Manager,1
Clothing Factory Operative,1
Clothing Factory Tacker,1
Clothing Manufr,1
Clothing Merchant,1
Clothing Preminer,1
Clothing Salesman,1
Clothing Traveller Unemployd,1
Clothing Warehouse Man,1
Clothing Warehouseman,1
Clothir,1
Clothis Dealer,1
Clothpaner in Linen Factory,1
Clothpasser Unemployed,1
Clothpeesr,1
Clothrers Salesman,1
Cloths Dealler,1
Clothworker in Tweed Factory,1
Clothysasser,1
Clottier,1
Clough Man,1
Cloughman,1
Cloughman-Domestic Servant,1
Clouth Passer,1
Clower,1
Cloy Maker Master,1
Clpo. Ch. of Ireland,1
Clr's Apprentice,1
Clth Measurer,1
Clton Holy Orders to Incumbent,1
Club Boatman,1
Club Cleaner,1
Club Cook,1
Club House Steward,1
"Club Manager, Unemployed",1
Club Manageress,1
Club Messenger,1
Club Secretary,1
Club Secretery,1
Club Stewardec,1
Club Stuard,1
Club Stweardess,1
Club Superintendent,1
Cluch Smith,1
Cluchman-Hotel-Keeper,1
Clucker Buyer,1
Clugyman,1
Clugyman C of England,1
Cluilter,1
Clularous Nurse,1
Cluld's Maid,1
Clumber,1
Clumber and Gasfitter,1
Cm in Charge. Coast Guard,1
Cmonade Factory Labourer,1
Cn Sick Berth Std R H,1
Cnone,1
Co Baranch Council Limerick Superintendent of Works,1
Co C Clark,1
Co Cavan,1
Co Clerk in food work Labourer,1
Co Council Accountant,1
Co Council Clerk Office,1
Co Councillor and Magistrate,1
Co Court Civil Bill Officer,1
Co Fermanagh,1
Co Gardener Domestic Helper,1
Co Groom Domestic,1
Co Imp R I C,1
Co Inspector R I C,1
Co Inspector R.I. Constabulary,1
Co Inspector R.I.C.,1
Co Inspr R I C,1
Co Inspr R I Constabulary,1
Co Inspr R I Constery,1
Co Keeper Maryboro C House,1
Co Labourer,1
Co Magistrate Income Chiefly from Land,1
Co Mayo N.J and J.P Contsbutary,1
Co Merchant,1
Co Milk Factory,1
Co Operative Creamery Manager,1
Co Operative Store Clerk,1
Co Road Sanger,1
Co Roads Labourer,1
Co Sergt Keagor Re Artillery,1
Co Sergt Major Ro Yarn Art,1
Co Sergt RIC Pensioner,1
Co Sergt Ret Constablury,1
Co Sergt. Major Roy. Eng. Surveyor,1
Co Sligo,1
Co Surveyor Civil Engineer A B A J M From Coll Dub,1
Co Surveyors Clerk,1
Co W Pupe,1
Co Warper,1
Co Weaver,1
Co Worker,1
"Co, Weaver",1
Co-Council Clerk,1
Co-Operation Dublin Labourer,1
Co-Operative Creaming Apprentice,1
Co-operate of Unemployed,1
Co. Inspector R. I. C,1
Co. Inspr Royal Irish Constable,1
Co. Segt. Major Royal City,1
Co: Sergo. Major R.A,1
Co? and,1
Co?Laice,1
Co?per and Farmer,1
Coach (Body) Maker,1
Coach - Man Domestic Sent,1
Coach - Painter Unemployed,1
Coach - Smith,1
Coach B Maker,1
Coach Ba?ton,1
Coach Black Smith,1
Coach Blowing Servin Time,1
Coach Boady Maker,1
Coach Body - Maker,1
Coach Body Mak,1
Coach Body Maker (Umemployed),1
Coach Body Maker (Unemployed),1
Coach Body Maker Unemployed,1
Coach Body Master,1
Coach Buildar and c,1
Coach Builder (Apprentice),1
Coach Builder (Manager),1
Coach Builder (Painter),1
Coach Builder (Wheeler),1
Coach Builder A. C. R. Y,1
Coach Builder Assistant,1
Coach Builder Body Maker,1
Coach Builder Employed,1
Coach Builder Mechanic,1
Coach Builder Merchant Undertaker Court Keeper,1
Coach Builder Mother,1
Coach Builder Son,1
Coach Builder Spring Maker,1
Coach Builder Wife,1
Coach Builder and Body Maker,1
Coach Builder and C,1
Coach Builder and Cycle Agent,1
Coach Builder and Farmer,1
Coach Builder and Publican,1
Coach Builder and Undertaker,1
Coach Builder at Work,1
Coach Builder's Apprentice,1
Coach Builder's Assistant,1
Coach Builder's Manager,1
"Coach Builder, Body Maker",1
Coach Builder-Employer,1
Coach Builder-Wheeler,1
Coach Builders Daughter,1
Coach Builders Labourer,1
Coach Builders Manager,1
Coach Building,1
Coach Buildir,1
Coach Buildr,1
Coach Builds,1
Coach Buldier,1
Coach Domestic Man,1
Coach Domestic Servant,1
Coach Driver's Wife,1
Coach Fielder,1
Coach Fitter Hichcore Ry Works,1
Coach Fitter in Factory,1
Coach Gaurd,1
Coach Grinner,1
Coach Guard,1
Coach Jaint,1
Coach Labourer,1
Coach Letter Writer,1
Coach Macker,1
Coach Make,1
Coach Maker (Apprentice),1
Coach Maker Apprentic,1
Coach Maker Apprentice,1
Coach Maker Body,1
Coach Maker Body Maker,1
Coach Maker Factory,1
Coach Maker Master,1
Coach Maker Trinner,1
Coach Maker Worker,1
Coach Maker and Propator,1
Coach Maker at Ry Works,1
Coach Maker at works,1
Coach Maker's Apprete,1
Coach Maker's Apptce,1
Coach Makers,1
Coach Makers Apprentice,1
Coach Makers Apprentice at Works,1
Coach Makers Assistant,1
Coach Makers Labourer,1
Coach Making,1
Coach Making (Apprentice),1
Coach Man (Domestic Sert),1
Coach Man (Domestic Servt,1
Coach Man (Retired),1
Coach Man - Domestic Servant,1
Coach Man - Dst Svt,1
Coach Man D M S,1
Coach Man D. S,1
Coach Man D.M.S,1
Coach Man D.S,1
Coach Man Dom Ser,1
Coach Man Dom-Sevt,1
Coach Man Dome,1
Coach Man Domest,1
Coach Man Domest Servt,1
Coach Man Domestc Servnt,1
Coach Man Domestic S,1
Coach Man Domestic Service,1
Coach Man Domestic Sevnt,1
Coach Man Domestic Sevt,1
Coach Man Domestic Sr,1
Coach Man Domestic Srt,1
Coach Man Domestic Svt,1
Coach Man Domestic-Servant,1
Coach Man Factory Establishment,1
Coach Man G,1
Coach Man Gardener Dom Ser,1
Coach Man Gardner,1
Coach Man Gardner Domestic Servant,1
Coach Man Gardner and c and c-Domestic,1
Coach Man Livery Stable,1
Coach Man Portery Establishment,1
Coach Man Posting Establishment,1
Coach Man Servant Domestic,1
Coach Man Servant and Domestic,1
Coach Man Wages Coach Man Servant,1
Coach Man and Domestic Servt,1
Coach Man and Domestick Servant,1
Coach Man and Gardener Domestic Servant,1
Coach Man and General Man,1
Coach Man and Land Steward Domestic Servant,1
Coach Man's Daughter,1
Coach Man's Son,1
Coach Man-Domestic Servt,1
Coach Man-Unable,1
Coach Man. D. Servant,1
Coach Man. Domestic Serant,1
Coach Manan,1
Coach Mans Daughter,1
Coach Mans Son,1
Coach Mans Wife,1
Coach Min,1
Coach Painted,1
Coach Painter (Railway),1
Coach Painter Apprentice,1
Coach Painter Finisher,1
Coach Painter Foreman,1
Coach Painter and Railway,1
Coach Painter at Railway Works,1
Coach Painter's Daughter,1
Coach Painter's Helper,1
Coach Painter-Apprentice,1
Coach Painter-Employed,1
Coach Painters Apprentice,1
Coach Painters Assistant,1
Coach Painters Helper,1
Coach Parnter,1
Coach Pinter,1
Coach Plate no Apprentice,1
Coach Pumiser,1
Coach Roy-Maker at Works,1
Coach Servt,1
Coach Smith Employed,1
Coach Smith Healper,1
Coach Smith Maker,1
Coach Smith at Works,1
Coach Smyth (Unemployed),1
Coach Table Turner,1
Coach Teimmer and Parliamentary Registration Agent,1
Coach Trainerss in Coach Building Factory,1
Coach Tram way at works,1
Coach Trimmer at Works,1
Coach Trimner,1
Coach Trinner and Upholstiress,1
Coach Trissman,1
Coach Vice-Man,1
Coach Viceman,1
Coach Wheelerite,1
Coach Wheelor,1
Coach Wheels,1
Coach Wheelwich,1
Coach Wife,1
Coach and Carriage Builder,1
Coach and Cart Builder Alderman,1
Coach and Saddler and Ironmonger Merchant,1
Coach and Wheeler,1
Coach letter Writer,1
Coach maker,1
Coach maker apprentice,1
Coach man - Domestic Servant,1
Coach man Domestic,1
Coach man Domestic Serv,1
Coach or Carriage Builder,1
Coach trimer,1
Coach viceman,1
"Coach, Bodymaker",1
Coach-Body Maker,1
Coach-Body-Maker,1
Coach-Bodymaker,1
Coach-Builder at Factory,1
Coach-Building Allowance from Brother Building,1
Coach-Building Allowance from Sons Building,1
Coach-Building-Painter out of Employment,1
"Coach-Man ""Domestic Servant""",1
Coach-Man - Dom. Sevt.,1
Coach-Man D. S.,1
Coach-Man Domestic,1
Coach-Man Domestic Srvant,1
"Coach-Man Domestic, Servant",1
Coach-Man Servant,1
Coach-Man Servant Domestic,1
Coach-Man and Farmer,1
Coach-Man-Domestic Servant,1
Coach-Mass,1
Coach-Worker,1
Coach-man-Domestic,1
Coach:Man Domestic,1
CoachBuilder,1
Coachbuilder Body-(Maker,1
Coachbuilder Brother,1
Coachbuilder Etc,1
Coachbuilder Wheelwright,1
Coachbuilder's Appce,1
Coachbuilder's Daughter,1
Coachbuilder(master),1
Coachbuilder-Body-Maker,1
Coachbuilder-Master,1
Coachbuilders,1
Coachbuilders Clerk,1
Coachbuilders Labourer,1
Coachbulder,1
Coachdriver,1
Coache Painter,1
Coacheman Unemployed,1
Coacher,1
Coachet Worker,1
Coaching Manager,1
Coachmaid D. Servant,1
Coachmaid Servant Domestic,1
Coachmaker Retired Nil,1
Coachmaker Trimmer,1
Coachmaker Unemployed,1
Coachmaker at Manufactory Machine,1
Coachmaker-Fitter,1
Coachmaking Coach Bodymaker,1
Coachmaking Employd,1
Coachmaking Unemployd,1
Coachman (Caretaker),1
Coachman (D. Servt),1
Coachman (Domestic) Servt,1
Coachman (Posting Establishment),1
Coachman - D S,1
Coachman - D Servant,1
Coachman - Domestic Ser,1
Coachman - Domestic Sert,1
Coachman - Out of Employment,1
Coachman -Domestic Servant,1
Coachman ? Establishment,1
Coachman Assistant,1
Coachman D S.,1
Coachman D Ser,1
Coachman D Serv,1
Coachman D-Servant,1
Coachman D. Ser.,1
Coachman D. Sert,1
Coachman D. Serva,1
Coachman D. Servt,1
Coachman D. Svt,1
Coachman D.Servant,1
Coachman DS,1
Coachman Daughter,1
Coachman Det Servant,1
Coachman Dm Servt,1
Coachman Do Servt,1
Coachman Doc Servant,1
Coachman Doemstic Servant,1
Coachman Dom Sert,1
Coachman Dom Serv,1
Coachman Dom-Serv,1
Coachman Dom-Servt,1
Coachman Dom. Ser.,1
Coachman Dom. Serv.,1
Coachman Dom. Servt.,1
Coachman Domc. Servant,1
Coachman Dome Servt,1
Coachman Domes,1
Coachman Domesic Servant,1
Coachman Domest Serv,1
Coachman Domestc Servant,1
Coachman Domestic (Servt),1
Coachman Domestic No Employment,1
Coachman Domestic Seravnt,1
Coachman Domestic Sernt,1
Coachman Domestic Servan,1
Coachman Domestic Servant Army Pensioner,1
Coachman Domestic Servant Unemployed,1
Coachman Domestic Servent,1
Coachman Domestic Srt,1
Coachman Domestic St.,1
Coachman Domestic Unemployed,1
"Coachman Domestic, Servt.",1
Coachman Domesticite S,1
Coachman Domestick,1
Coachman Domestics,1
Coachman Domestsic Servant,1
Coachman Doms Servt,1
Coachman Domstc Servt,1
Coachman Domstic,1
Coachman Domstic Servant,1
Coachman Domstic Servt,1
Coachman Domt Servant,1
Coachman Domtic. Servant,1
Coachman Dot Servt,1
Coachman Ds,1
Coachman Employed,1
Coachman Etc,1
Coachman Foot Man Domestic Servant,1
Coachman G. D. Servant,1
Coachman Gardenner,1
Coachman Gardiner Domestic Servant,1
Coachman Gardiner and Domestic Servt,1
Coachman Gn Domestic Servant,1
Coachman Groom and c,1
Coachman Home Servant,1
Coachman Livery Stable,1
Coachman Nicoll Meara,1
Coachman No Employed,1
Coachman No Employment,1
Coachman Portery Establisher,1
Coachman Postery Yard,1
Coachman Posting Yard,1
Coachman Servant (Domestic),1
Coachman Servant Dom,1
Coachman Unempld,1
Coachman Unemploy,1
Coachman Unemployd,1
Coachman an D.S,1
Coachman and Army Reserve,1
Coachman and C,1
Coachman and C Domestic,1
Coachman and C Domestic Ser,1
Coachman and Domestic,1
Coachman and Domestic Servent,1
Coachman and Farm Servant,1
Coachman and Farmer,1
Coachman and Gardener (Domestic),1
Coachman and Gardener D S,1
Coachman and Gardener D.S,1
Coachman and Gardener Domestic,1
Coachman and Gardener I.C,1
Coachman and Garner,1
Coachman and General,1
Coachman and General Man Domestic Servant,1
Coachman and General Servant Domestic,1
Coachman and Gl Servant,1
Coachman and Groom Unemployed,1
Coachman and Herd,1
Coachman and Lodging House Keeper,1
Coachman and Unemployed,1
Coachman and Valet Domestic Servant,1
Coachman and c Servant,1
Coachman domestic,1
Coachman in Funeral Undertaken,1
Coachman in Hotel,1
Coachman in Livery Stable,1
Coachman in Livery Stables,1
Coachman in Posting Establishment,1
Coachman not Domestic,1
Coachman to Colonel Simpson,1
Coachman unemployed,1
Coachman's Assistant,1
Coachman's Helper Domestic Servant,1
"Coachman, Caretaking ?",1
"Coachman, D. Servant.",1
"Coachman, Domestic St",1
"Coachman, Domistic Servant",1
"Coachman, Gardner and General Man",1
"Coachman, Posting Establish",1
"Coachman, Unemploye",1
"Coachman, and Gardener Domestic Servant",1
Coachman- Domestic Servant,1
Coachman-D Servant,1
Coachman-D. S,1
Coachman-D. Sert,1
Coachman-Do?,1
Coachman-Dom Sert,1
Coachman-Dom Servant,1
Coachman-Dom Servt.,1
Coachman-Dom. Sert,1
Coachman-Dom. Servant,1
Coachman-Domastic Servant,1
Coachman-Domc Servt,1
Coachman-Dome Servant,1
Coachman-Domes Servant,1
Coachman-Domesc Servant,1
Coachman-Domest Servant,1
Coachman-Domest Servt,1
Coachman-Domestc Servt,1
Coachman-Domestic Cook,1
Coachman-Domestic S.,1
Coachman-Domestic Sergt,1
Coachman-Domestic Sert.,1
Coachman-Domestic Set,1
Coachman-Domestic St,1
Coachman-Domestic Stvt,1
Coachman-Domestic Svt,1
Coachman-Domestic Unemployed,1
Coachman-DomesticServant,1
Coachman-Doms Servant,1
Coachman-Domt Svt,1
Coachman-Retired,1
Coachman-Retired Domestic Servt.,1
Coachman. D.S. Unemployed,1
Coachman. Dom Servt,1
Coachman. Domestic Servant,1
Coachman. Domestick,1
Coachman: Domestic Servant,1
Coachman:- Demostic Servant,1
Coachman; Domestic Servant,1
Coachmans,1
Coachmans Domestic (Servant),1
Coachmans Helper,1
Coachmanswife,1
Coachmaster,1
Coachmaster Domestic Servant,1
Coachmman,1
Coachouse,1
Coachpainter Empd,1
Coachs man Domestic Servant,1
Coachsmiths Helper,1
Coachtremmer,1
Coack Maker,1
Coad Maker,1
Coadjutor,1
Coadjutor Clergyman,1
Coael builders Apprentice,1
Coaels Mace,1
Coaf Maker,1
Coah Builder,1
Coah Domestic Servant,1
Coah Housekeeper,1
Coah Man,1
Coahbuiler,1
Coahman,1
Coahman Domestic Servant,1
Coahtiner,1
Coak,1
Coal - Carrier,1
Coal - Dealer,1
Coal - Labourer,1
Coal - Merchant,1
Coal Agent Ete,1
Coal Agents Assistant,1
Coal Apprentice Painter,1
Coal Beller of Dealer,1
Coal Biller,1
Coal Brick and Slate Merchant,1
Coal Builder,1
Coal Cabinet,1
Coal Carier,1
Coal Carrier and Farmer,1
Coal Carriers (Car Man),1
Coal Cok Agent,1
Coal Collier,1
Coal Commercial Traveller,1
Coal Contractor,1
Coal Cook,1
Coal Corrier and Farmer,1
Coal Dailer,1
Coal Daler,1
Coal Dealer and (Farmer),1
Coal Dealer and Carrier,1
Coal Dept Manager,1
Coal Drawer,1
Coal Drayman,1
Coal Factory,1
Coal Filler at Coal Quay,1
Coal Fitter,1
Coal Furrier,1
Coal Hacker,1
Coal Haugher,1
Coal Heaver,1
Coal Inspector,1
Coal Laber,1
Coal Laberor,1
Coal Laberour,1
Coal Laborer,1
Coal Labourer Foreman,1
Coal Labourer Out of Employment,1
Coal Labourer Unem?,1
Coal Labourer Unemployed,1
Coal Labourers,1
Coal Labr,1
Coal Labrour,1
Coal Lauberer,1
Coal Maker Maid of All Work,1
Coal Man Labourer,1
Coal Man Sell,1
Coal Manager,1
Coal Manger,1
Coal Mchth,1
Coal Me,1
Coal Merchant (Managing Director),1
Coal Merchant Bank ?ptor,1
Coal Merchant Hay Exporter,1
Coal Merchant J P,1
Coal Merchant J. P,1
Coal Merchant Labourer,1
Coal Merchant Shipowner,1
Coal Merchant Urban District Councillor,1
Coal Merchant and C,1
Coal Merchant and Carrier,1
Coal Merchant and Draper,1
Coal Merchant and Grocer,1
Coal Merchant and Harbour Master,1
Coal Merchant and Ship-Owner,1
Coal Merchant and Shipowner,1
Coal Merchant and c,1
Coal Merchant or M.A.T.C.D,1
Coal Merchant's Daughter,1
Coal Merchants Assistant,1
Coal Merchants Manager,1
Coal Merchants Messenger,1
Coal Merchants Son,1
Coal Merchantss Manager,1
Coal Mercht and C,1
Coal Merct and Furniture Remover,1
Coal Mine,1
Coal Mine Clerk,1
Coal Mine Labourer,1
Coal Miner Attending School,1
Coal Miner Farmer,1
Coal Miners Daughter,1
Coal Miners Wife,1
Coal Mines Clerk,1
Coal Minner,1
Coal Minor Out of Employment,1
Coal Office,1
Coal Office Clerk,1
Coal Owner,1
Coal Porter Servant,1
Coal Porter Supercargo,1
Coal Porter Unemployed,1
Coal Porter and Labourer,1
Coal Porter and Servant,1
Coal Porter-Labourer,1
Coal Porter. Laborer,1
Coal Porterer,1
Coal Portes,1
Coal Proprietor,1
Coal Proter,1
Coal Qaary Labourer,1
Coal Retailer,1
Coal Sales Man,1
Coal Seller,1
Coal Stock Exporter,1
Coal Store Clerk,1
Coal Store Keeper,1
Coal Stores Office Clerk,1
Coal Tactor,1
Coal Trimer,1
Coal Trimmes,1
Coal Vendor Man,1
Coal Vindor,1
Coal Way Master,1
Coal Wheeler in the Gas House,1
Coal Yard Clerk,1
Coal Yard Clerke,1
Coal Yard Commissionaire,1
Coal Yard G Labourer,1
Coal all Labours,1
Coal and Commission Agent,1
Coal and Comn Agent,1
Coal and Cork Dealer,1
Coal and Corn Clerk,1
Coal and Finslay Agent,1
Coal and House Drapety,1
Coal and Labourer,1
Coal and Potats Dealer,1
Coal and Pottering Beginers and Pasteuer,1
Coal and Salt Mercht,1
Coal and Test Merchant,1
Coal and Timber Merchants Clerk,1
Coal and Timber Mt,1
Coal hawker,1
Coal man,1
Coal porter,1
"Coal, Carter",1
"Coal, Merchant",1
Coal-Carpenter,1
Coal-Fillar,1
Coal-Filler,1
Coal-Hawker,1
Coal-Man Porter,1
Coal-Merchant,1
Coal-Vender,1
Coal-factor,1
Coaldealer,1
Coaleman,1
Coalesman,1
Coalhman Domestic Servant,1
Coallabourer,1
Coalmerchants Commercial Clerk,1
Coalporte Labourer,1
Coals Labourer,1
Coals Mill,1
Coals Vendor,1
Coalsalesman,1
Coalty Dealer,1
Coalyard Wrightbridge Clerk,1
Coard Lady,1
Coard Waimer,1
Coarn Work,1
Coart Guard Officer,1
Coaskman Domestic Servant,1
Coast Builder,1
Coast Domestic Servant,1
Coast Dressmaker,1
Coast Gd Pensioner,1
Coast Grd Wife,1
"Coast Guard ""Pensioner""",1
Coast Guard (Boatman),1
Coast Guard (Chief Boatman Incharge),1
Coast Guard B.tm.,1
Coast Guard B?,1
Coast Guard Boatman Rank,1
Coast Guard Bootman,1
Coast Guard Bt. Man,1
Coast Guard Btn,1
Coast Guard Business,1
Coast Guard C. B.,1
Coast Guard Coalman,1
Coast Guard Com Boatman,1
Coast Guard Comal Btr?,1
Coast Guard Comd,1
Coast Guard Comd Brr,1
Coast Guard Comd Dtm,1
Coast Guard Coml Btm,1
Coast Guard Comm? Boatman,1
Coast Guard Commisioned Bootman,1
Coast Guard Commission Boatman,1
Coast Guard Commissioned Boatman,1
Coast Guard Commissioned Bootman,1
Coast Guard Commissioner Boatman,1
Coast Guard Comnd Boatman,1
Coast Guard Ex Chief Office R.N.,1
Coast Guard May,1
Coast Guard Men,1
Coast Guard Office,1
Coast Guard Officer ?,1
Coast Guard Pensioner Wife,1
Coast Guard Pensionrs,1
Coast Guard R. N.,1
Coast Guard Service,1
Coast Guard Service Commissioned Boatman,1
Coast Guard Wife,1
"Coast Guard, Btn",1
"Coast Guard, Pensioner",1
Coast Guard-Pensioner,1
Coast Guards,1
Coast Guards Chief Boatman,1
Coast Guards Daughter,1
Coast Guards Son,1
Coast Guards Wifes,1
Coast Gurd,1
Coast Man,1
Coast Painter,1
Coast Pensioner,1
Coast Pilot,1
Coast R I C Wife,1
Coast R. I. C,1
Coast in Royal Irish County,1
Coast's R I C's Wife,1
"Coast, Water Bailiff",1
Coast-Guard Boatman,1
Coast-Guard Royal Navy Commissioned Boatman,1
Coaste - Guard Pensioner,1
Coastguard Boat,1
Coastguard Chief Btn,1
Coastguard Comd Btm,1
Coastguard Comd Bty,1
Coastguard Navy Pensioner,1
Coastguard Pensioned,1
Coastguard Pensioner Trader and P M E L,1
Coastguard Service,1
Coastguard Wife,1
Coastguard-Commision Boatman,1
Coastguards,1
Coastguards Com'd Boatman,1
Coastguards Wife,1
Coastman,1
Coastman's Wife,1
Coasts G Son,1
Coasts Guards Wife,1
Coasts Wife Housekeeper,1
Coat Dresser,1
Coat Guard,1
Coat Machinest,1
Coat Maker Journeyman Tailor,1
Coat Miner Retired,1
Coat Smith,1
Coat Sticher,1
Coat Tailor Maker,1
Coat maker,1
Coatch Dealar,1
Coatch-Man Domestic Servant,1
Coatchman Domestic,1
Coatchman Domestic Servant,1
Coatchman-Domestic Servant,1
Coath Man,1
Coatig Weaver,1
Coats Maker,1
Cobbin Winder,1
Cobblar,1
Cobbler of Boots,1
Cobler and C Burner,1
Cocahman Domestic Servant,1
Coch Builder,1
Coch Cutter,1
Coch Makes,1
Coch Smith,1
Coch-Domestic Servant,1
Cochbilder,1
Coche Labourer,1
Cochman Domest Servant,1
Cochman Servt,1
Cochman and Genral Man,1
Cochman-Domestic Ser,1
Cock Corporation Langer,1
Cock and Domestic Servant,1
Cock and Key Smith,1
Cockee Seller,1
Cocker at Ship Building Works,1
Cockle Dealer,1
Cockman,1
Cocoa Agent,1
Cocoa Packer,1
Cocoa and Chocolate Commercial Traveller,1
Cocoa and Chocolate Manufacturers Agent,1
Cocomaster Foreman M.G. MR,1
Coct Breaker,1
Codlar,1
Cofectioner,1
Cofectionery Messenger,1
Coffar and Cuff Smoother,1
Coffee Bar,1
Coffee House (Keeper),1
Coffee House Keeper,1
Coffee House Manager,1
Coffee Planter,1
Coffee Planter Mysore India,1
Coffee Room Manager,1
Coffee Room and Grocer,1
Coffee Shop,1
Coffee Shop Waiteress,1
Coffee Trade Assistant,1
Coffee-Bar Waiter,1
Coffer Agr. Labourer,1
Coffer Smith (Apprentice),1
Coffer Smith at Works,1
Coffie Maker,1
Coffier,1
Coffin Maker and Carpenter,1
Coffin Timmer,1
Coffin Trimer,1
Coffin Trimmer,1
Coffin maker,1
Coffinmaker,1
Coffor,1
Cog Block Maker,1
Cogenge Maker,1
Coger,1
Cohman in Funeral Water Takes,1
Coiffarer,1
Coil Mixer,1
Coiler Maker,1
Coiler in Rope Factory (Unemployed),1
Coiler in Tobacco Factory,1
Coin Merchants Traveller,1
Coing on Interest of Money,1
Coisner,1
Cok Domestic Servant,1
Cok-Domestic Servt,1
Coke Clerk,1
Coke Seller,1
Coke and Vinter Merchant,1
Col Agent,1
Col Labourer,1
Col Late 5th Licenced Regts J.P.,1
