occupation,count
Farm Servants-Domestic,1
Farm Servantt,1
Farm Serveant Domestic,1
Farm Servenant,1
Farm Servenat,1
Farm Servents,1
Farm Serveonet,1
Farm Serviant,1
Farm Servr,1
Farm Servt (Domestic),1
Farm Servt Domty,1
Farm Servt Laborer,1
Farm Servt and Blacksmith,1
Farm Servt and Labourer,1
Farm Servt-Dom,1
Farm Servt.,1
Farm Servt. Labourer,1
Farm Servt. Out of Employment,1
Farm Servt. Wife,1
Farm Servts Daughter,1
Farm Servts Son,1
Farm Servts Wife,1
Farm Serwant,1
Farm Severent,1
Farm Shaker,1
Farm Son Scholar,1
Farm Son's Wife,1
Farm Sons,1
Farm Sorter,1
Farm Spinner,1
Farm Spinner Millworker,1
Farm Spinnier,1
Farm Spreader,1
Farm Srvt,1
Farm St,1
Farm Stableman,1
Farm Staward,1
Farm Stewerd,1
Farm Stewrd,1
Farm Stitcher,1
Farm Storekeeper,1
Farm Storeman,1
Farm Stuard,1
Farm Stuart,1
Farm Student,1
Farm Superientant,1
Farm Svt Domestic,1
Farm Tenant,1
Farm Trucker,1
Farm Turner,1
Farm Understeward,1
Farm Wife Domestic Servant,1
Farm Winder - in Mill,1
Farm Winner,1
Farm Work Fisherman,1
Farm Work Women,1
Farm Working Man,1
Farm Worksman,1
Farm Workwoman,1
Farm Yard Engineer,1
Farm and Agrl. Laboure,1
Farm and Boot Maker Dater,1
Farm and Dairy Lady,1
Farm and Domestic Work,1
Farm and Domtic Servt,1
Farm and Fish Dealer,1
Farm and Gen Labourer,1
Farm and General Man,1
Farm and House Work,1
Farm and Household Work,1
Farm and Housework,1
Farm and Interest Money,1
Farm and Labourer Pensioner Rtd BIR:B,1
Farm and Meal Merchant,1
Farm and Mill Owner,1
Farm and Miller,1
Farm and Post Office,1
Farm and Private Labourer R I R (M),1
Farm and Property Owner,1
Farm and Relieving Oficer,1
Farm and Road Contractor,1
Farm and Seamstress,1
Farm and Watercress Dealer,1
Farm as Servant to his Father,1
Farm boy Labourer,1
Farm in Country,1
Farm in Servant,1
Farm in Shopkeeper,1
Farm servant unemployed,1
Farm work,1
Farm'ress,1
Farm's Brother,1
"Farm, House Property",1
"Farm, Servant",1
Farm-Boy Domestic,1
Farm-Hand,1
Farm-Holder,1
Farm-Labourer and Road Contractor,1
Farm-Mistress,1
Farm-Mother in Law,1
Farm-Owner,1
Farm-Serant,1
Farm-Servant Dom,1
Farm-Servant Labourer,1
Farm-Servants Wife,1
Farm-Servt,1
Farm-Servt.,1
Farm-Son,1
Farm. Labourer,1
Farm. Servant.,1
Farm?,1
FarmServant,1
Farmabourer,1
Farmal Labourer,1
Farman,1
Farman Labouer,1
Farmane Laborar,1
Farmar Labour,1
Farmar Servant,1
Farmar and J.P and Retired Draper,1
Farmar and Publision,1
Farmar and Shopkeeper,1
Farmar and Stonemason,1
Farmar and Tayler,1
Farmar and Weighmaster to Coal Merchant,1
Farmars Brother,1
Farmars Wife,1
Farmars and Widower,1
Farmarss,1
Farmating Implement Maker,1
Farmcoch W.C. Office,1
Farme Assistant,1
Farme Daugh,1
Farme Daught,1
Farme Dauther,1
Farme House Work,1
Farme Maker,1
Farme Merchent,1
Farme Nipper,1
Farme Servant Domestic,1
Farme Servent,1
Farme Servt,1
Farme and Daughter,1
Farme and Publican,1
Farme'rs Daughter,1
Farme's Brother,1
Farme's D,1
Farme's Niece,1
Farme's Sister,1
Farme?s Son,1
Farmea Daughter,1
Farmear Sun,1
Farmears,1
Farmears Son and R. Contractor,1
Farmeas,1
Farmed,1
Farmeeing Work,1
Farmeeress,1
Farmeers Sister,1
Farmeing,1
Farmen Besens,1
Farmen's Son,1
"Farmer ""General Labourer""",1
Farmer & Shopkeeper,1
Farmer 's Son,1
Farmer (B.A. Ph. D),1
Farmer (Balliff,1
Farmer (Clerk of F Simon),1
Farmer (Cottier),1
Farmer (Dococ),1
Farmer (Ex N T),1
Farmer (Ex),1
Farmer (HC),1
Farmer (In British Columbia),1
Farmer (J.P.),1
Farmer (Retires),1
Farmer (Shop Grocer),1
Farmer (Sister),1
Farmer (Small) and Shoe Maker,1
Farmer (Under Grad. R. U. I),1
Farmer (Unemployed),1
Farmer - Living on Interest of Money,1
Farmer - Retired Super Annuated Provincial Clerk and ? and ?thing and Telegraph G.P.O,1
Farmer - Son,1
Farmer - Trainer Horse,1
Farmer - Wife,1
Farmer 1 and 3 are Twins,1
Farmer 2 Surfaceman,1
Farmer ? Sergt. R I C,1
Farmer ?llerman,1
Farmer A Flax Dresser,1
Farmer A. B. T. C. D.,1
Farmer Above,1
Farmer Agl,1
Farmer Agr,1
Farmer Agrictural Labouer,1
Farmer Agricultural Labr,1
Farmer Agriculture,1
Farmer Alderman J P,1
Farmer Amry Pensioner,1
Farmer And Bailiff,1
Farmer And Road Contractor,1
Farmer Arcurl,1
Farmer Army Pensioner Informd,1
Farmer Asist,1
Farmer Assistant Land Commissioner and J P,1
Farmer Assisting,1
Farmer Assits Father,1
Farmer Asst,1
Farmer Attending School,1
Farmer Auctioneer,1
Farmer Aunt Relation,1
Farmer Author,1
Farmer Bailiff,1
Farmer Bailiff Rate and I.Tax Collr,1
Farmer Bailitt,1
Farmer Baker,1
Farmer Black Smyth,1
Farmer Blacksmith and Fisherman,1
Farmer Boot Maker,1
Farmer Boot and Shoe Maker,1
Farmer Boot and Shoemaker,1
Farmer Botanist and Nurseryman,1
Farmer Boy,1
Farmer Br.,1
Farmer Broh,1
Farmer Brot,1
Farmer Brother in Law Working on the Farm,1
Farmer Builder and Contractor,1
Farmer Builder and Publican,1
Farmer But Factor Worker,1
Farmer C. B. O,1
Farmer C. D.,1
Farmer C.B.O. Officer,1
Farmer Cambric,1
Farmer Cambric Weaver,1
Farmer Car Owner,1
Farmer Care Taker Water Works,1
Farmer Caretaker,1
Farmer Carpen,1
Farmer Carpent Smith,1
Farmer Carpenter Manure Agent and P.L.G,1
Farmer Carpenter Mason,1
Farmer Carpenter Master,1
Farmer Carpenter Railway,1
Farmer Carpenter Smith,1
Farmer Carpenter and Builder,1
Farmer Carpenter-Master,1
Farmer Cathol,1
Farmer Cattle Dealer Provision Merchant,1
Farmer Cattledealer,1
Farmer Child,1
Farmer Civil Bill Officer,1
Farmer Civil.B.O,1
Farmer Co,1
Farmer Co Armagh,1
Farmer Co Partner With Head of Family,1
Farmer Co. Councillor,1
Farmer Coach Builder,1
Farmer Coal Merchant,1
Farmer Com Traveller: Ink Blacking Game Leather Drawings,1
Farmer Comon Labour Going to School,1
Farmer Constabalary Pensioner,1
Farmer Constabulary Pensioner,1
Farmer Contracter,1
Farmer Contractor and Road,1
Farmer Cooper Shop Keeper,1
Farmer Cor Maker,1
Farmer Corn Flour,1
Farmer Corn Miller and Scutch Flax Miller,1
Farmer Coroner,1
Farmer Councilor District,1
Farmer County Cr,1
Farmer Cousin,1
Farmer Creamery Proprietor,1
Farmer D C (District Councillor),1
Farmer D Council,1
Farmer D Councillor,1
Farmer D Magistrate,1
Farmer D S,1
Farmer D S and J P,1
Farmer D. C,1
Farmer D. Councillor,1
Farmer D.C.I.L.S,1
Farmer Da,1
Farmer Dagher,1
Farmer Dagtr,1
Farmer Dairy Man,1
Farmer Datr,1
Farmer Daudhter,1
Farmer Dauger,1
Farmer Daughter At School,1
Farmer Daughter Grandmother,1
Farmer Daughter Housekeeper,1
Farmer Daughter School,1
Farmer Daughter Seamster,1
Farmer Daughter Servant,1
Farmer Daughter Visitor,1
Farmer Daughter in Yarn,1
Farmer Daughter in law,1
Farmer Daugth,1
Farmer Daugther,1
Farmer Dauoter,1
Farmer Daur,1
Farmer Dealer in Groceries Agr ?,1
Farmer Delivery Officer Rate Collector,1
Farmer Dgtr,1
Farmer Dist Councillor,1
Farmer District Councilor,1
Farmer Dividends,1
Farmer Doghter,1
Farmer Dolher,1
Farmer Domestic,1
Farmer Domestic Servant-Pensioned by Late Master,1
Farmer Domestic Servt,1
Farmer Donegal Artillery,1
Farmer Doter,1
Farmer Draper,1
Farmer Draper and Spirit Merchant,1
Farmer Dter in Law,1
Farmer Dtgh,1
Farmer Dtr,1
Farmer Due,1
Farmer Dugter,1
Farmer Dyer,1
Farmer Dyer and Finisher,1
Farmer E. S,1
Farmer Egg Merchant,1
Farmer Egg Merchant and Shop Keeper,1
Farmer Egg and Butter Mecht,1
Farmer Eggs and General Merchant,1
Farmer Employ,1
Farmer Employed,1
Farmer Employer,1
Farmer Etc,1
Farmer Evieted Tenant,1
Farmer Ex Const R. I C,1
Farmer Ex Cooper,1
Farmer Ex Mtr R. I. C.,1
Farmer Ex R I.C. Sub Coast,1
Farmer Ex R. I. C,1
Farmer Ex Sergt R I C,1
Farmer Ex Sergt R.I.C.,1
Farmer F Merchant,1
Farmer Farmeres-Son,1
Farmer Farmers Son,1
Farmer Fireman at Sea,1
Farmer Fish Curer,1
Farmer Fisher,1
Farmer Formerly,1
Farmer Fowl Dealer,1
Farmer Fresholter,1
Farmer Friend,1
Farmer G Bleacher,1
Farmer G Labourer,1
Farmer G M,1
Farmer G.Daughter,1
Farmer Gaffer on Railway,1
Farmer Gand Daughter,1
Farmer Gardner,1
Farmer General Labour,1
Farmer General Labourer,1
Farmer General Medical Practitioner Dub. University and Royal College of Surgeons,1
Farmer General and Merchant,1
Farmer Governess,1
Farmer Gr Daughter,1
Farmer Gr Son,1
Farmer Gradaughter,1
Farmer Grandaughter Sholar,1
Farmer Grazier,1
Farmer Grazier Land Surveyor and Valuer,1
Farmer Grocer Chemist,1
Farmer Grocer Publican,1
Farmer Grocer S. Postmaster,1
Farmer Grocer and Auctioneer,1
Farmer Grocer and Egg Merchant,1
Farmer Grocer and Hardware Merchant,1
Farmer Grocer and Spirit Dealer,1
"Farmer Grocer, Postmaster",1
Farmer Grocery,1
Farmer Grocry and Spirit Store,1
Farmer H Const of R. I. C.,1
Farmer H.W,1
Farmer Hand Labourer,1
Farmer Head,1
Farmer Helpers or Servants Without Pay,1
Farmer Hemstitcher,1
Farmer Herd and C,1
Farmer Himself,1
Farmer Hold Wife,1
Farmer Holds Land in Ballinamones,1
Farmer Holds Land in Tublarne? Bally ?anew Sub-Dist,1
Farmer Horse Dealer,1
Farmer Hotel Keeper,1
Farmer Hotel Proprietor and Fishery Sesses,1
Farmer Hotel Proprietress,1
Farmer House Duties,1
Farmer House Duty,1
Farmer House Hold,1
Farmer House Holder,1
Farmer House Painter,1
Farmer House Wife,1
Farmer House-Keeper,1
Farmer Husband,1
Farmer Huse. Carpenter and Machinist,1
Farmer I. P,1
Farmer I. P.,1
Farmer I. P. Cork County,1
Farmer I.P.C C,1
Farmer IP,1
Farmer Incom From Land and Dividends,1
Farmer Income Chiefly of Land,1
Farmer Income Tax Collector Poor Rate Collector,1
Farmer Income from Rents and Dividends,1
Farmer Infant,1
Farmer Insurance Agent Retired Insp-D. M. P,1
Farmer Invalide,1
Farmer Iron Ore Miner,1
Farmer J Peace,1
Farmer J Son,1
Farmer J. R.,1
Farmer J.P,1
Farmer J.P and Captn Retired Army,1
Farmer J.P. C.C,1
Farmer J.P. and D.C,1
Farmer JP,1
Farmer JP and BL,1
Farmer Junior,1
Farmer Justice of Peace and Co Councillor,1
Farmer Keeper Domestic Servant,1
Farmer L,1
Farmer L. Surveyor,1
Farmer Lab Major 14th Hussour I.P.C,1
Farmer Labeour,1
Farmer Labore,1
Farmer Laboror,1
Farmer Labouar,1
Farmer Laboure,1
Farmer Labourer Agricultural,1
Farmer Labourer Domestic,1
Farmer Labourer Sister,1
Farmer Labourer and Agl,1
Farmer Labourers Wife,1
Farmer Labours,1
Farmer Labur,1
Farmer Land Agent,1
Farmer Land Agent and C,1
Farmer Land Agent and Customer,1
Farmer Land Agent and Income Tax Collector,1
Farmer Land Agent and Land Valuer J.P.,1
Farmer Land Surveyor,1
Farmer Land Valuer and Agent,1
Farmer Landholder,1
Farmer Landholders,1
Farmer Landlady,1
Farmer Late Paymaster Rd,1
Farmer Late R M,1
Farmer Late School Teacher,1
Farmer Late Sgt Royal Garrison Artillery,1
Farmer Lauber,1
Farmer Leather Merchant and C,1
Farmer Linen Lapper,1
Farmer Linen Weaver and Butcher,1
Farmer Linen Winder,1
Farmer Liut Colonel and I P,1
Farmer Lobourer,1
Farmer Lodger,1
Farmer Looking After Farm,1
Farmer Lost Rate Incometax Collector,1
Farmer Lot Holder,1
Farmer Louberer,1
Farmer M,1
Farmer M. Carpentar and Sawyer,1
Farmer M.C.C,1
Farmer Magestrate,1
Farmer Magistrate ? Dist,1
Farmer Magistrate Land Commissioner,1
Farmer Magristrate,1
Farmer Maid,1
Farmer Manager of Salmon Fishery,1
Farmer Manufacturers Assistant,1
Farmer Marker,1
Farmer Married,1
Farmer Mercantile Clerk,1
Farmer Merchant Grain and Potatos,1
Farmer Milesman,1
Farmer Millar,1
Farmer Miller and Mill Wright,1
Farmer Millowner and J P.,1
Farmer Mistress,1
Farmer Mother in Law,1
Farmer N S,1
Farmer N.S,1
Farmer National Teacher,1
Farmer Natl. Teacher,1
Farmer Neph,1
Farmer Nephew in Law,1
Farmer Niecse,1
Farmer None,1
Farmer Nurseryman,1
Farmer Oc,1
Farmer Occup,1
Farmer Occupation Farmers Wife,1
Farmer Occuper,1
Farmer Occupier,1
Farmer Officer,1
Farmer Oil-Cake Mill Agent,1
Farmer Only,1
Farmer Originally,1
Farmer Out of Occupation by Treachery Oppression and In Justice,1
Farmer Owner of Sorting Establishment,1
Farmer P L G,1
Farmer P S Cork,1
Farmer P.O. Keep and House Keeper,1
Farmer Pensioneer ? Royal ?,1
Farmer Pensioner 1st Ct Ranges,1
Farmer Pensioner Late of 68th D.L.Infantry,1
Farmer Pensioner National B Education,1
Farmer Pensioner R. I. C.,1
Farmer Pensioner R.I.C,1
Farmer Pensioner of R I Consty,1
Farmer Pensioner of RIC,1
Farmer Pensr and R.I.C.,1
Farmer Pentioner R.I.C,1
Farmer Pentioner School Teacher,1
Farmer Plate Layer,1
Farmer Platelayer,1
Farmer Ploughman,1
Farmer Plowman,1
Farmer Plumber,1
Farmer Police Pensioner,1
Farmer Poor Rate Collector,1
Farmer Poor Rate Contractor,1
Farmer Poor Rate and Income Tax Collector,1
Farmer Poor Rate and IncomeTax Collector,1
Farmer Post Master,1
Farmer Postman,1
Farmer Postmaster,1
Farmer Postmaster and Courier,1
Farmer Printer,1
Farmer Private Cavelery Crane,1
Farmer Property Owner,1
Farmer Provision Dealer,1
Farmer Publican Merchant,1
Farmer Publican Son,1
Farmer Publican and Jewellers Assistant,1
Farmer Publican and Postmistress,1
"Farmer Publican, Shoemaker",1
Farmer Publicans,1
Farmer Publicans Son,1
Farmer Puplican and Pro Merchant,1
Farmer R District Council,1
Farmer R I C,1
Farmer R. Contractor,1
Farmer R. D. C.,1
Farmer R. I. C. Pensioner,1
Farmer R. d. c p. i. g.,1
Farmer R.I.C,1
Farmer Rate Collector and Incom tax Collector,1
Farmer Rate Collector and Publican,1
Farmer Rate and Income Tax etc,1
Farmer Read and Rite,1
Farmer Reliving Officer Registrer B.D.M.,1
Farmer Ret,1
Farmer Retired Fisherman,1
Farmer Retired an Collector and Miller,1
Farmer Retired and Supported by his Son,1
Farmer Retired from Labour and c,1
Farmer Ritd,1
Farmer Ritired,1
Farmer Rom C,1
Farmer Rond C,1
Farmer Rural Disc-Councillor,1
Farmer S.,1
Farmer Scholar's,1
Farmer Searvant,1
Farmer Semster,1
Farmer Ser,1
Farmer Sert,1
Farmer Serv,1
Farmer Serv Assistant,1
Farmer Servant (Domestic),1
Farmer Servant Dom,1
Farmer Serve,1
Farmer Serveants,1
Farmer Service,1
Farmer Servnt,1
Farmer Sevt,1
Farmer Shepherd,1
Farmer Sholar,1
Farmer Sholars,1
Farmer Shop,1
Farmer Shop Keep,1
Farmer Shop Keeper Publican,1
Farmer Shop Keeper and House Dealer,1
Farmer Shop Keeper and Poet Master,1
Farmer Siste,1
Farmer Sister and Housekeeper,1
Farmer Sister-in-Law,1
Farmer Sistering,1
Farmer Slater and Plasterer,1
Farmer Small,1
Farmer Son Butler Maker on Creamers,1
Farmer Son Domestic Servant,1
Farmer Son Going to School,1
Farmer Son Helper,1
Farmer Son Labourer,1
Farmer Son Retired,1
Farmer Son Scholars,1
Farmer Son School,1
Farmer Son Servant,1
Farmer Son Sr at Sl,1
Farmer Son T B,1
Farmer Son and Black Smith,1
Farmer Son and Blacksmith,1
Farmer Son and Butcher,1
Farmer Son and District Councilor,1
Farmer Son and Eartenware Assistant,1
Farmer Son and Herd,1
Farmer Son and Postman,1
Farmer Son and grocer,1
Farmer Son not,1
Farmer Son's Wife,1
Farmer Sons Wife,1
Farmer Spirit Grocer,1
Farmer Spirit Grocer Post Master,1
Farmer Stepson,1
Farmer Stepson Labourer,1
Farmer Stewart,1
Farmer Sto Mason,1
Farmer Stocks Shares Annuitant,1
Farmer Stoker in Gass Works,1
Farmer Stone Craker,1
Farmer Sub Chieff and Agent,1
Farmer Sub Officer Reliving and Sanitary,1
Farmer Sub Port Wistur,1
Farmer Sub Post Mistress,1
Farmer Sub Postmaker,1
Farmer Sub Postmaster,1
Farmer Superannuated Prison Warder,1
Farmer Surveyor,1
Farmer Tailer,1
Farmer Tea and Woolen Agent,1
Farmer Tennant,1
Farmer Timber Merchant,1
Farmer Trader,1
Farmer Undergraduate of R. U. I. in Arts and Medicine,1
Farmer Unspecified,1
Farmer V.S and Blacksmith Master,1
Farmer Victualler,1
Farmer Victualler and C,1
Farmer W.,1
Farmer Water Bailey,1
Farmer Waver,1
Farmer Wd,1
Farmer Wf,1
Farmer Wfie,1
Farmer Whife,1
Farmer Widower,1
Farmer Wife General Servant,1
Farmer Wife House Keeper,1
Farmer Wife Warehouse,1
Farmer Wife and Publican,1
Farmer Wine and Spirit Merchant,1
Farmer Woman,1
Farmer Woodwork,1
Farmer Woolen Weaver,1
Farmer Working on Farm,1
Farmer Working on his Land,1
Farmer Yard Boy,1
Farmer a Fisherman,1
Farmer a Miner (Irom Ore),1
Farmer also Agent Justice of the Pease and Shipping,1
Farmer also Superannuated from the G P Office,1
Farmer an Stone Mason,1
Farmer and (Clerk of Petty Sessions,1
Farmer and (Rate Collector),1
Farmer and (Road Contrator),1
Farmer and (Road Maker),1
Farmer and ?,1
Farmer and ? (China),1
Farmer and A Labourer,1
Farmer and A Merchant,1
Farmer and A Woolwear,1
Farmer and A. Labourer,1
Farmer and Aagricultar Lab,1
Farmer and Accountant in Private Bank,1
Farmer and Agent to Life Insurance,1
Farmer and Agl Laborer,1
Farmer and Agricl Labourer,1
Farmer and Agrictural Labourer,1
Farmer and Agricul Labourer,1
Farmer and Agriculttaral Labourer,1
Farmer and Agricultural Instructor,1
Farmer and Agricultural Laboure,1
Farmer and Agricultural Labourer Daughter,1
Farmer and Agricultural Labourers,1
Farmer and Agricultural Labr.,1
Farmer and Agril. Labourer,1
Farmer and Agrital Labourer,1
Farmer and Agrl. Labourer,1
Farmer and Annuitant,1
Farmer and Archate,1
Farmer and Armey Pensioner,1
Farmer and Army (Pensioner Royal Artillery),1
Farmer and Army Pensioner (8 Foot Regmt),1
Farmer and Army Pensioner (86 Ligt Infantry),1
Farmer and Army Pensioner 18th R I Regt,1
Farmer and Army Pensioner 1st B H Lincoln Rgt,1
Farmer and Army Pensioner 82nd Regimend,1
Farmer and Army Pensioner Rssa,1
Farmer and Army Pensr.,1
Farmer and Army Pentioner Corple,1
Farmer and Artificial Manure Merchant,1
Farmer and Artisan,1
Farmer and Artisan Slater-Plasterer,1
Farmer and Assist Registrar of Births Deaths,1
Farmer and Assistant Co Surveyor,1
Farmer and Assistant Shopkeeper,1
Farmer and Asst Co Surveyor,1
Farmer and Asst Rural Postman,1
Farmer and Asst. Surveyor,1
Farmer and Auctioneer Magistrate,1
Farmer and Auctioneers,1
Farmer and B L not in Actual Practise,1
Farmer and B Master,1
Farmer and B. Brother,1
Farmer and B. Daughter,1
Farmer and B. Mother,1
Farmer and B. Smith,1
Farmer and B. Smith and Fisherman,1
Farmer and B. Son,1
Farmer and B.Smith,1
Farmer and Bailif,1
Farmer and Bailiff Estate,1
Farmer and Baker Flour Merchant and C,1
Farmer and Baker Market,1
Farmer and Banker,1
Farmer and Bansetter,1
Farmer and Bar Retired,1
Farmer and Barliff,1
Farmer and Barytes Miner,1
Farmer and Beer Retailer,1
Farmer and Bicycle Agent,1
Farmer and Black - Smith,1
Farmer and Black Smith (Retired),1
Farmer and Black Smith Wife,1
Farmer and Blacksmith (Retired),1
Farmer and Blacksmiths Assistant,1
Farmer and Blaksmith,1
Farmer and Boat Man,1
Farmer and Boat-Man,1
Farmer and Bog Ranger,1
Farmer and Bogranger,1
Farmer and Boot and Shoe Maker,1
Farmer and Boot and Shoemaker,1
Farmer and Botmaker,1
Farmer and Brawery Agent,1
Farmer and Brick Burner,1
Farmer and Brick Layer,1
Farmer and Brick Manufacture,1
Farmer and Brick-Maker,1
Farmer and Brick-Yard Labourer,1
Farmer and Brickyard Labourer,1
Farmer and Builder and Contractor,1
Farmer and Building Contractor,1
Farmer and Buller,1
Farmer and Business Manager (In Seed and Implement trade),1
Farmer and Butler,1
Farmer and Butler in Linen mill,1
Farmer and Butter Merchant,1
Farmer and C B D,1
Farmer and C B O,1
Farmer and C B O in Co of Londonderry A Coleraine,1
Farmer and C B. O,1
Farmer and C Carpenter,1
Farmer and C Herds Mon,1
Farmer and C Mason,1
Farmer and C Pentioner,1
Farmer and C. B. D,1
Farmer and C. B. Officer,1
Farmer and C. E,1
Farmer and C. I.P,1
Farmer and C. and C.,1
Farmer and C.B Officer,1
Farmer and C.E,1
Farmer and C.K.S Grange,1
Farmer and C.P. Sessions,1
Farmer and Cabinetmaker,1
Farmer and Camb Weaver,1
Farmer and Candidate R.I.C,1
Farmer and Car Owners,1
Farmer and Cardriver,1
Farmer and Care Taker,1
Farmer and Caretaker for her Brother,1
Farmer and Caretaker's Wife,1
Farmer and Carpentar,1
"Farmer and Carpenter ""Master""",1
"Farmer and Carpenter, ""Master""",1
Farmer and Carpentor,1
Farmer and Carpner,1
Farmer and Carptiner,1
Farmer and Carrier of Slates,1
Farmer and Cart,1
Farmer and Cart?,1
Farmer and Cartaker,1
Farmer and Cartpenter,1
Farmer and Casterator,1
Farmer and Castrater of Animals,1
Farmer and Catel Dealer,1
Farmer and Catle Dealer,1
Farmer and Catle Dealr,1
Farmer and Cattle D,1
Farmer and Cattle Dea,1
Farmer and Cattle Dealer Victualler,1
Farmer and Cattle Dealers,1
Farmer and Cattle Erjoitea,1
Farmer and Cattle Exporter,1
Farmer and Cattle Gobber,1
Farmer and Cattle Inspector,1
Farmer and Cattle Jobbers,1
Farmer and Cattle Seporter,1
Farmer and Cattle-Dealer,1
Farmer and Cattler Dealer,1
Farmer and Church Seators,1
Farmer and Civil B Officer,1
Farmer and Civil Bill Officers,1
Farmer and Civilbill Officer,1
Farmer and Clare,1
Farmer and Clark Petty Sessions,1
Farmer and Clerk in Steam Packet Office,1
Farmer and Clerk of Ennis Union,1
Farmer and Clerk of Market,1
Farmer and Clerk of Patty Tassions,1
Farmer and Clerk of Works,1
Farmer and Clk,1
Farmer and Co. Counciller,1
Farmer and Coach Builder,1
"Farmer and Coachman ""Domestic Servant""",1
Farmer and Coachman Servt,1
Farmer and Coal Carrier,1
Farmer and Coal Merchant,1
Farmer and Coal Merchant etc,1
Farmer and Coal Mine Electric Engine Driver,1
Farmer and Coal Wright,1
Farmer and Colhier,1
Farmer and Collector of Income Tax,1
Farmer and Colporteur,1
Farmer and Commerical Clerk,1
Farmer and Common Carrier,1
