occupation,count
Assistant of P. House,2
Assistant on Biscuit Factory,2
Assistant or Shopman,2
Assistant to Chemist,2
Assistant to Clerk of Union,2
Assistant to Draper,2
Assistant to Farmer,2
Assistant to Grocer,2
Assistant to Grocery and Spirit Store,2
Assistant to Hd of Family,2
Assistant to Land Agent,2
Assistant to Leather Merchant,2
Assistant to Merchant,2
Assistant to Postmistress,2
Assistant to Proprietors,2
Assistant to Saddlery Business,2
Assistant to Sub Pmas,2
Assistant to Survayor B.O.A,2
Assistant to Surveyor,2
Assistant-Groceris and c,2
Assistantess,2
Assistants Grocer,2
Assistants Shop Keeper Tobaconist,2
Assistants at Home,2
Assistants to House Keeper,2
Assistary House Work,2
Assistat Farming,2
Assistenant,2
Assistent Merchant,2
Assistent in House,2
Assistent in Shop,2
Assisting Engineer,2
Assisting Export Merchant,2
Assisting Farm Work,2
Assisting House Keeping,2
Assisting Housekeeping Domestic,2
Assisting Houskeeping,2
Assisting Parents,2
Assisting Son,2
Assisting at Business,2
Assisting at Farmwork,2
Assisting at House Keeping,2
Assisting at Office,2
Assisting her Parents,2
Assisting in Fowl Dealing,2
Assisting in Home,2
Assisting in House Duties,2
Assisting in Housekeeper,2
Assisting in Housekeeping,2
Assisting in farm Work,2
Assisting on the Farim,2
Assisting the Business of the House,2
Assisting to Work Farm,2
Assists Father,2
Assists House Work at Home,2
Assists at Domestic Work in House,2
Assists at Herding,2
Assists at Housekeeping,2
Assists in Domestic Duties,2
Assists in Home,2
Assists in House Work,2
Assists in House-Keeping,2
Assists in Household,2
Assists in Shop and C,2
Assists in Shop and P.O,2
Assists in the House,2
Assit Builder,2
Assit Grocer Spirit Merchant,2
Assit Housekeeper,2
Assitant Merchant,2
Assitant in Above,2
Assiting Domestic Duties,2
Assiting Household,2
Assiting in Household Duties,2
Assnt in House Keeper,2
Asst Baker,2
Asst Book Keeper,2
Asst Butcher,2
Asst Clerk Lay Dept Pro.23 Rulard Sqra,2
Asst County Surveyor,2
Asst Creamery Manager,2
Asst Fitter,2
Asst Gardner,2
Asst House Holder,2
Asst Keeper,2
Asst Master,2
Asst Matron Irish Prison Service,2
Asst Mother,2
Asst Pawnbroker,2
Asst School Mrtss,2
Asst Shop Keeper Grocer,2
Asst Station Master,2
Asst Sup Dt (Postel) Gpo Dublin,2
Asst Town Postman,2
Asst Warerooms,2
Asst at Egg Trade,2
Asst at House and Farm Work,2
Asst to Business,2
Asst to his Father,2
Asst. Dairy Man,2
Asst. Grocer and C,2
Asst. Housekeeper,2
Asst. N.S. Teacher,2
Asst. Nat. School Teacher,2
Asst. Publican,2
Asst. Tailor,2
Asst. Telegraphist,2
Asstic Grocery Store,2
Asstnt Draper,2
Assts Butcher,2
Assuerance Agent,2
Assurance Agents,2
Assurance Agt,2
Assurance Assistant Superintendent,2
Assurance Asst Supt,2
Assurance Commisson Agent,2
Assurance Inspector,2
Assurance Secretary,2
Assurance Suferintendent,2
Assurance agent,2
Assurance and Commission Agent,2
Assylum Attendant,2
Ast H Keeper,2
Astronomer,2
Asylum Clerk,2
Asylum Gate Keeper,2
Asylum Head Attendant,2
Asylum Matron,2
Asylum Pensinor District,2
At,2
At Busines in Good Bodies,2
At Church,2
At Cooll,2
At Hardware Business,2
At Home Housework,2
At Home Scholar,2
At Home Work,2
At Infant,2
At No Business,2
At Plumbing Trade,2
At Printing,2
At Printing Machine,2
At School Boy,2
At School Girl,2
At School Scolar,2
At School. Scholar,2
At Schools,2
At Service,2
At Shoolar,2
At Shore,2
At Steward,2
At Works Engineer,2
At Yong,2
Atendant,2
Atending Chool,2
Ato House Painting,2
Att Choole,2
Atte School,2
Attendant L Dept,2
Attendant Lunatic Asylam,2
Attendant Lunatic Asylum,2
Attendant Science and Art Museum,2
Attendant at Asylum,2
Attendant in Baths,2
Attendant in Female Lunatic Ward,2
Attendant in Hospital,2
Attendant in Lunatic Asylum,2
Attendant in Male Lunatic Ward,2
Attendant in Private Lunatic Asylum,2
Attendant to Idiots,2
Attended School,2
Attendend School,2
Attender,2
Attendes School,2
Attending Beetling Mill,2
Attending Bricklayers,2
Attending Crosing Factory,2
Attending Masons,2
Attending N School,2
Attending Presentation Convent,2
Attending Printers,2
Attending Printing,2
Attending S,2
Attending Schl,2
Attending Scholl-Scholars,2
Attending School None,2
Attending School Regular,2
Attending School Scollar,2
Attending Scoll,2
Attending Scool (Scholar),2
Attending Sool,2
Attending a Scool,2
Attending a school,2
Attending army School,2
Attending at Courners Court School,2
Attending at School Two,2
Attending at Schooll,2
Attending in House,2
Attending in Shop,2
Attending on Family,2
Attending on School,2
Attending to House Duties,2
Attending-School,2
Attendnt,2
Attends Domestic Duties,2
Attends Painter Shop,2
Attends Rollers in Flax Mill,2
Attends Shop,2
Attends in Farm House,2
Attends to Household Duties,2
Attendy school,2
Attianding School,2
Attinding at School,2
Atting a Shool,2
Atttending School Scholar,2
Aturicultural Labourer,2
Auctioneer Walner,2
Auctioneer and Agent,2
Auctioneer and Cattle Salesman,2
Auctioneer and Draper,2
Auctioneer and General Merchant and Farmer,2
Auctioneer and Journalist,2
Auctioneer and Land Agent,2
Auctioneer and Seed Merchant,2
Auctioneer and c,2
Auctioneer's Assistant,2
Auctioner and C,2
Auctioner and House Agent,2
Auctionur,2
Auctionur's Clerk,2
Augl Labour,2
Aunnities,2
Aup. Postman,2
Austioner,2
Autioneer,2
Aux Rural Postman,2
Auxileary Postman,2
Auxilliary Postman,2
Average Adjuster,2
B A R U I,2
B A Trinty Col Dal Sch Engineering School,2
"B A, R U I.",2
B A. Student of Medicine,2
B Engings,2
B House Keeper,2
B Labour Genl,2
B Packer,2
B Smith's Daughter,2
B Smiths Daughter,2
B Van Driver,2
B. A. Boy Univty Ireland,2
B. A. School Master,2
B.A,2
B.A. Graduate of Trinity College Dublin,2
B.A. Principal of School,2
"B.A., R.U.I",2
B.A.J.C.D.,2
B.A.R.U.S. Teacher in School,2
B.A.R.V.I,2
B.Smith's Daughter,2
BA Trinity College,2
Babbey,2
Babbie,2
Babbin Carrier Rope Works,2
Babbin Winder,2
Babby,2
Baby Boy,2
Baby Linen Warehouse,2
Baby at Home,2
Baby's Nurse,2
Bachelor of Medicine and Surgery R.W. Medicine and Surgery,2
Back Minder in Mill,2
Backer in Laundry,2
Backmending in Sp'g Mill,2
Backminder,2
Backminding in Ropework,2
Backsmith,2
Bacon Curers Manager,2
Bacon Mcht,2
Bacon Merchants Clerk,2
Bacon Salter,2
Bacon Seller Labourer,2
Bacon Store Clerk,2
Bacon Store Helper,2
Bacon Store Keeper,2
Badge Porter,2
Bag Factory Hand,2
Bag Makers,2
Bag Merchant,2
Bag Sewer,2
Bag Suit Maker,2
Bag maker,2
Baiker,2
Bail Maker,2
Bailer Maker,2
Bailiff and Rent Warner Retired from R. I. C Constabulary,2
Bairmaid,2
Baker Dom Servt,2
Baker Not Employed,2
Baker Pastry,2
Baker Plain,2
Baker Publican,2
Baker Wife,2
Baker and Confectioner Master,2
Baker and General Merchant,2
Baker and Grocer Master,2
Baker and Shop,2
Baker and Sub Postmaster,2
Baker master,2
Baker not Employed,2
Baker's Aprentice,2
Baker's Shopman,2
Baker's Van Man,2
Baker's Vanman,2
Baker-Domestic Servant,2
Baker-Retired,2
Bakery Assistant,2
Bakery Business,2
Bakery Labourer,2
Bakery Shop Assistant,2
Bakery and Confectionery Clerk,2
Bakery and Flour Merchant,2
Bakery and Provision Store,2
Baking and Lace Making,2
Bakor,2
Bakr,2
Baliff,2
Ballad Linger,2
Ballen,2
Baller Ropeworks,2
Baller in Rope Factory,2
Baller in Rope Works,2
Balrer,2
Banber Maker,2
Band Master Army Pensioner,2
Band Sawyer,2
Band Tyer,2
Bandtier in Mill,2
Bank Cerk,2
Bank Clk,2
Bank Housemaid,2
Bank Managers Wife,2
Bank Manger,2
Bank Offcial,2
Bank Official Cashier,2
Bank Official Clerk,2
Bank Porter Domestic,2
Bank Portor,2
Bank Shares No Occupation,2
Bank Shares and Annities,2
Bank clerk,2
Bank-Cashier,2
Bank-Porter,2
Banner,2
Bannet Maker,2
Bar,2
Bar - Tender,2
Bar Assistants,2
Bar Attendand in Hotel,2
Bar Attendant in Public House,2
Bar Maid Public House,2
Bar Maid Servant Domestic,2
Bar Maide,2
Bar Man Public House,2
Bar Man Unployed,2
Bar Manageress,2
Bar Porter,2
Bar Tender (Public House),2
Bar Tinder,2
Bar Waiter Domestic Servant,2
Bar man,2
Bar'smaid,2
Barber and Cutler,2
Barber's Assistant,2
Barbor,2
Barder,2
Barge Cutter,2
Barider Ropework,2
Barister,2
Barister ?,2
Bark Clerk,2
Barmaid Assistant,2
Barmaid Hotel,2
Barmaid Servant,2
Barman Public House,2
Barman Shop Asst,2
Barman Spirit Trade,2
Baronet's Widow,2
Baronets Son,2
Baronets Wife,2
Barr Assistant,2
Barrach Labourer,2
Barrack Laborer,2
Barrack Sergt,2
Barrack Servant Domestic,2
Barrack Servant R I C,2
Barrister (Actual Practice),2
Barrister (Not Practising),2
Barrister (Practising) M A,2
Barrister K C,2
Barrister Not Practising,2
Barrister Not in Practice,2
Barrister Practicing,2
Barrister at Law (Practicing),2
Barrister at Law Practicing,2
Barrister at Law Prestiency B A,2
Barrister at Laws,2
Barrister-at-Law,2
Barrister-at-Law in Actual Practice,2
Bars-Maid,2
Barter,2
Basket Maker Unemployed,2
Basket Making,2
Basket Manufacter,2
Basket Manufactor,2
Basket Woman,2
Basket and Creel Maker,2
Baskets Maker,2
Baths,2
Batler,2
Battle Blower,2
Battle Drover,2
Battler in Linen Works,2
Bazaar Keeper,2
Bead Maker,2
Beaker (Baker),2
Beamer in Mill,2
Bed Ridden,2
Bed Room Porter,2
Bedding Manufacturer Straw Mattress,2
Bedroom Porter,2
Beehive Maker,2
Beeler in Mill,2
Beelter,2
Beesom Maker,2
Beeteler,2
Beetleing Enginer,2
Beetler in Bleach Works,2
Beetler in Dye Works,2
Beetler in Dyeworks,2
Beetler in Linnen Factory,2
Beetler of Linen,2
Beetler of Linenette,2
Beetling Engine,2
Beetling Engine Man in Dye Mill,2
Beetting Engineman,2
Beettler in Factory,2
Beettler in Linen Factory,2
Beg Maker,2
Beggar-Man,2
Beker,2
Belfast Rope Works Labourer,2
Belfast Ropeworks,2
Bell Fitter,2
Bell Hanger,2
Bellhanger,2
Bellows Manufacturer,2
Belt Sewer,2
Bender,2
Berlin Wool Repository,2
Best Maker,2
Bestmaker,2
Betling Engineman,2
Bettelar in Butting Engine,2
Betting Man,2
Bettler (Linen),2
Bettler Engin Man,2
Bettler in Linen Works,2
Beyond Works,2
Bicklayer,2
Bicycle Agent,2
Bicycle Maker Apprentice,2
Bicycle Smith,2
Bilders Labour,2
Bill Pister,2
Bill Postor,2
Bill-Porter,2
Billardmaker,2
Billiard Marker Boy,2
Billiard Marker Domestic Servant,2
Billiard Marker in Hotel,2
Billiard Room Keeper,2
Billiard Room Proprietor,2
Billiard Worker,2
Bils Larbor,2
Binder in Factory,2
Bintner,2
Bird Catcher,2
Biscuit Factory Assistant,2
Biscuit Factory Operative,2
Biscuit Factory Works,2
Biscuit Machinist,2
Biscuit Operative,2
Biscuit Traveller,2
Biscuit Worker,2
Biscut Factory,2
Biscut Packing,2
Bl Linen Weaver,2
Bl Smith,2
Blacher Linen,2
Black - Smith and Farmer,2
Black Printer on Employed,2
Black Smit,2
Black Smite,2
Black Smith (Docks),2
Black Smith Domestic Servant,2
Black Smith Employed,2
Black Smith General,2
Black Smith Journeyman,2
Black Smith Son,2
Black Smith and Publican,2
Black Smith in Mill,2
Black Smith's Daughter,2
Black Smiths,2
Black Smiths and Farmers,2
"Black Smiths, Helper",2
Black Smth,2
Black Smyths Striker,2
Black and Smith,2
Black and White Artist,2
Black-Smith's Son,2
Black-Smith's Wife,2
Blacks Smith,2
Blacksmith (App),2
Blacksmith (Assistant),2
Blacksmith Aprentice,2
Blacksmith Daught,2
Blacksmith Foreman,2
Blacksmith Mat,2
Blacksmith Publican,2
Blacksmith Retired,2
Blacksmith Widow,2
Blacksmith and Grocer,2
Blacksmith in Paper Mill,2
Blacksmith's Assistant,2
Blacksmith's Help,2
"Blacksmith, Apprentice",2
Blacksmithing and Farming,2
Blacksmiths Help,2
Blacksmiths Mother,2
Blacksmity,2
Blacksmtih,2
Blacksmyths Son,2
Blanket Weaver,2
Blasterer,2
Bleach Work Labourer,2
Bleach or Worker in Bleach and Dye Works Unemployed,2
"Bleach, Works",2
Bleacher Lenen,2
Bleacher Linen Finisher,2
Bleacher Unemployed in Bleach and Dye Works,2
Bleacher of Yarn,2
Bleacher's Labourer,2
"Bleacher, Linen",2
Bleachers Loftman,2
Bleachers Wife,2
Bleachgreen Labourer,2
Bleachwork Labourer,2
Bleasher,2
Bleech Green Worker,2
Blk. Smith,2
Blksmith,2
Block Print Cutter,2
Block Printer in Printworks,2
Blouse Machinest,2
Blouse and Pinefare Manufr,2
Blue Factory Worker,2
Bo Cutter,2
Board Guardian Child,2
Board of Trade Officer,2
Board. H Keeper,2
Boarder House,2
Boarder House of Rest,2
Boarding H. Keeper,2
Boarding House Assistant,2
Boarding House K,2
Boarding House Keepers,2
Boarding House Manager,2
Boarding House Owner,2
Boarding House Part Owner,2
Boarding-House,2
Boat - Man,2
Boat Bilder,2
Boat Builder and Carpet,2
Boat Closer,2
Boat Engineer,2
Boat Finisher,2
Boat Hand,2
Boat Hauler,2
Boat House Keeper,2
Boat Keeper,2
Boat Machinest,2
Boat Maker Master,2
Boat Man Coast Guard,2
Boat Man Ferry,2
Boat Man and Farmer,2
Boat Man-Captain,2
Boat Pilot,2
Boat Proprietor,2
Boat Swain,2
Boat and Car Builder,2
Boat and Fisherman,2
Boat-Builder,2
Boat-Owner,2
Boathand,2
Boatman Coast Guard Service,2
Boatman G C Compy,2
Boatman Hm Coast Guard,2
Boatman and Fisherman,2
Boatman on Canal,2
Boatman to Light Keeper,2
Boatman's Wife,2
Boatowner,2
Boats Maker,2
Bobber,2
Bobbin Carrier in Factory,2
Bobbin Clerk,2
Bobbin Winder W Factory,2
Bobbin Winder in Factory,2
Bobbin Winder in a Woollen Mill,2
Bobbin Winer,2
Bobbon Winder,2
Body Maker Coach,2
Bodymaker-Coach,2
Bog Agent,2
Bogoak Turner,2
Boilarmaker,2
Boilemaker,2
Boiler,2
Boiler - Maker,2
Boiler Chipper,2
Boiler Cutter Linen Factory,2
Boiler Maker Plater,2
Boiler Maker Railway,2
Boiler Maker Shipyard,2
Boiler Maker in Railway,2
Boiler Maker's Labourer,2
Boiler Makers Apprentice,2
Boiler Makers Assistant at Works,2
Boiler Marker,2
Boiler Plater,2
Boiler Smith,2
Boiler maker (at works),2
Boiler maker at works,2
Boilermaker at Works,2
Boilermaker-Rivetter in Shipyard,2
Boilmakers Helper,2
Bombardier R.F.A,2
Bombay Military Fund,2
Bond Stores,2
Bonded Storekeeper,2
Bonded Warehouse Labourer,2
Bondstore Porter,2
Bone Maker,2
Bonified Labourer,2
Bonnett Maker,2
Book,2
Book - Binder,2
Book - Seller,2
Book Assistant,2
Book Binder (Apprentice),2
Book Binder Foreman,2
Book Binder Unemployed,2
Book Binders,2
Book Binders Apprentice,2
Book Binding in Spinning Mill,2
Book Bniders,2
Book Canvasser,2
Book Edge Gilder,2
Book Foalder,2
Book Folder Unemployed,2
Book Hall Clerk,2
Book Keeper Draper,2
Book Keeper Drapery Business,2
Book Keeper Grocery,2
Book Keeper Hotel,2
Book Keeper Linen Warehouse,2
Book Keeper Wholesale Drapery,2
Book Keeper and Assistant,2
Book Keeper and C,2
Book Keeper and Commercial Traveller,2
Book Keeper in Clothing Factory,2
Book Keeper in Linen Warehouse,2
Book Keeper in Office,2
Book Machinist,2
Book Ruler,2
Book Sellers Porter,2
Book Sewor,2
Book Shop Commercial Clerk,2
Book Sower,2
Book Stall Attendant in Printing Factory,2
Book Stitcher,2
Book Trade,2
Book Trader,2
Book binder,2
Book binding,2
Book-Finisher,2
Book-Keeper and Cashier,2
Bookbinder - Finisher,2
Bookbinder Aprents,2
Bookbinder Unemployed,2
Bookbinder-Master,2
Bookbinders,2
Bookfinisher,2
Booking Clark,2
Bookkeeper (Hotel),2
Bookkeeper Unemployed,2
Bookkeeper and Cashier,2
Bookkeeper in Stone,2
Bookkeeper of Hotel,2
Booksell and Stationer,2
Booksellers Assistant,2
Booksellers Porter,2
Booksellr,2
Bookstall Assistant,2
Boot,2
Boot - Maker Master,2
Boot Binder at Factory,2
Boot Binding,2
Boot Cleaner,2
Boot Clerk,2
Boot Closers,2
Boot Closser,2
Boot Clother,2
Boot Establishment,2
Boot Factory,2
Boot Fiter,2
Boot Folder,2
Boot Hotel,2
Boot Labourer,2
Boot Lace Maker,2
Boot Machines,2
Boot Machiness,2
Boot Machinest in Factory,2
Boot Machinist Unemployed,2
Boot Machinist in Factory,2
Boot Machniest,2
Boot Make,2
"Boot Maker ""Master""",2
Boot Maker Employed,2
Boot Maker and Repairer,2
Boot Maker's Wife,2
Boot Maker-Master,2
Boot Makers Son,2
Boot Making Bench Man,2
Boot Manager,2
Boot Manfr,2
Boot Manufactuer,2
Boot Manufactures,2
Boot Manufr,2
Boot Mechiness,2
Boot Mender,2
Boot Mercht and Draper,2
Boot Messenger,2
Boot Operator,2
Boot Packer,2
Boot Porter,2
Boot Rivetter,2
Boot Sales Assistant,2
Boot Seller,2
Boot Sewer,2
Boot Shoe Maker Manfr,2
Boot Shoe and Leather Merchant,2
Boot Shoe-Maker,2
Boot Top Finisher,2
Boot Trade Unemployed,2
Boot Trader,2
Boot Upper Closer,2
Boot Upper Machinist,2
Boot Warehouse,2
Boot Warehouse Shop Keeper,2
Boot Warehouseman,2
Boot a Shoe Maker,2
Boot and Leather Dealer,2
Boot and Leather Merchant,2
Boot and She Maker,2
Boot and Sho Maker,2
Boot and Shoe,2
Boot and Shoe Apprentice,2
Boot and Shoe Assistant,2
Boot and Shoe Binder,2
Boot and Shoe Cutter,2
Boot and Shoe Finisher,2
Boot and Shoe M,2
Boot and Shoe Maker and Farmer,2
Boot and Shoe Manufacture,2
Boot and Shoe Saleman,2
Boot and Shoe Trader,2
Boot and Spt. Trade,2
Boot and shoe maker,2
Boot in Hotel,2
Boot-Makers Son,2
Boote Maker,2
Bootfolder,2
Bootkeeper,2
Bootmaker Appretice,2
Bootmaker Wife,2
Bootmaker's Apprentice,2
Bootmaker's Helper,2
Bootmakers Apprentice,2
Bootmaster,2
Boots Shoemaker,2
Boots-Domestic,2
Bootsaleswoman,2
Bootswain,2
Boring Machinist,2
Born Porter,2
Borough Inspector,2
Borough Surveyor,2
Bortermaker,2
Bosn,2
Bote Man,2
Botle Maker,2
Bott Maker,2
Botter,2
Bottle - Maker,2
Bottle Blowr,2
Bottle Labeller,2
Bottle Making,2
Bottle Merchant,2
Bottle-Maker,2
Bottleblower,2
Bottler in Public House,2
Bottler of Porter,2
Bottling Business,2
Bottling Porter,2
Bottmaker,2
Boucher,2
Boundlet,2
Bovril Agent,2
Bowl Folder,2
Box Factory,2
Box Folder Linen Trade,2
Box Folder Linen Warehouse,2
Box Folder in Factory,2
Box Folder in Linen Warehouse,2
Box Folder in Warehouse,2
Box Making Machinst,2
Box Making at Mill,2
Box Manufacture,2
Box Manufacturer,2
Box Trimmer,2
Box and Case Maker,2
Box and Packing Case Maker,2
Boxite Miner,2
Boxmaking,2
Boy Copyist Land Commission,2
Boy Copyist in Civil Service,2
Boy Copyist in Post Office,2
"Boy Copyist, Irish Land Commission",2
Boy Domestic Servant,2
Boy Messenger in Shop,2
Boy Oakcarver,2
Boy West Riding Regt,2
Boyler Maker,2
Boyler Makers Helper,2
Bradier Meto,2
Braider Ropework,2
Braider in Ware Room,2
Braiding in Wareroom,2
Braiklayer's Labourer,2
Brakesman,2
Brarder in Rope Work,2
Brass - Finisher,2
Brass Fetter,2
Brass Finesher,2
Brass Finisher in Foundry,2
Brass Finnisher,2
Brass Lacqueress,2
Brass Moulder Apprentice,2
Brass Moulders Labourer,2
Brass finisher,2
Brass-Fitter,2
Brassfinisher's Apprentice,2
Brassfounder and Gas Fitter,2
Brassfounder-Master,2
Brazier,2
Breacklayer,2
Bread Charge of Shop,2
Bread Porter,2
Bread Room Assistant,2
Bread Serverer,2
Bread Servers Assistant,2
Bread Van Boy,2
Bread Vanman,2
Bread and Cake Manufacturer,2
Bread van Driver,2
Breadman,2
Breahleer,2
Breed Cart Driver,2
Brench Polisher,2
Bress Finisher,2
Brevery Labourer,2
Brewer Master,2
Brewer and Distiller,2
Brewer's Commercial Traveller,2
Brewers Accountant,2
Brewers Agent Merchant,2
Brewers Carter,2
Brewers Labourers,2
Brewers Store Keeper,2
Brewery Car Men,2
Brewery Carter,2
Brewery Clark,2
Brewery Commercial Traveller,2
Brewery Director,2
Brewery Employee,2
Brewery Employee Labourer,2
Brewery Laborour,2
Brewery Laibourer,2
Brewery Message Boy,2
Brewery Porter,2
Brewey Labourer,2
Brewr,2
Brewrey Labourer,2
Brewry Clerk,2
Brewry Labiour,2
Brick Factor,2
Brick Layer and Farmer,2
Brick Lyer,2
Brick Maker Manager,2
Brick Makers Labourer,2
Brick Manufacture,2
Brick Parker,2
Brick Works Labourer,2
Brick and Stone Layor,2
Brick and Stone Pointer,2
Brick-Layers Labourer,2
Brickalair,2
Brickayer,2
Brickcare,2
Bricklair,2
Bricklayer (Apprentice,2
Bricklayer (Working),2
Bricklayer Appt,2
Bricklayer Assist,2
Bricklayer Idle,2
Bricklayer Laborer,2
Bricklayer Mason,2
Bricklayer Unemploy,2
Bricklayer's Apprentice,2
Bricklayer's Labour,2
Bricklayer's Labouror,2
Bricklayer-Apprentice,2
Bricklayers Helper,2
Bricklayers Laberour,2
Bricklayers Lauror,2
Bricklayers-Labourer,2
Bricklayers. L.,2
Bricklayr Labour,2
Brickley Labourer,2
Brickyard Labrour,2
Bridewell-Keeper,2
Bridge Builder,2
Bridge Caretaker,2
Bridle Cutter,2
Bridle Maker,2
Bridle Sticher,2
Brogue Maker,2
Broker and Autioneer,2
Brom Maker,2
Broosh Maker,2
Bross Finisher,2
Bross Founder,2
Bross Moulder,2
Brother All Engaged on Farm,2
Brother Domestic Servant,2
Brother and Farmer,2
Brother to Head of Family,2
Brought up as a Farmers Daughter,2
Brown Lapper,2
Brush Factory Worker,2
Brush Manufacture,2
Brusher in Linen Factory,2
Brwery Labourer,2
Bt and Shoemaker,2
Bugler in R. I. Rifler,2
Builder (Retired),2
Builder (Stone Mason),2
Builder Assistant,2
Builder House,2
Builder Laborer,2
Builder Labouer,2
Builder Retired,2
Builder Stonemason,2
Builder and Shop Keeper,2
Builder and Slater,2
Builder and Undertaker,2
Builder's Laborer,2
Builder's Labourers,2
Builder's Manager,2
Builders Contractor,2
Builders Foreman Bricklayer,2
Builders General Labourer,2
Builders Lab,2
Builders Labarour,2
Builders Labourer and Pensioner from Coast Brigade Royal Artillery,2
Builders Labr,2
Builders Time Keeper,2
Buildrs Labourer,2
Builter,2
Buiscuit Packer,2
Buisness Girl,2
Buisness Home,2
Buisness Worker in Collar Factory,2
Bulder Labourer,2
Bulders Labourer,2
Bulter Buyer,2
Bulterer,2
Bundling Master,2
Burler in Wollen Mill,2
Burr Driver,2
Bus Conductor,2
Business Girl Biscut Factory,2
Business Stationery,2
Business of House,2
Butcher (Assistant),2
Butcher Agr,2
Butcher Aprentice,2
Butcher Daughter,2
Butcher Farmer,2
Butcher Labourer,2
Butcher Merchant,2
Butcher Operative,2
Butcher Porters,2
Butcher Shop,2
Butcher Shop Keeper,2
Butcher Wife,2
Butcher and Fowl Buyer,2
Butcher by Trade,2
Butcher's,2
Butcher's Asst,2
Butcher-Domestic Servant,2
Butcher-Master,2
Butchers Assist,2
Butchers Asst,2
Butchers Labouer,2
Butchers Messanger,2
Butchers Servant,2
Butchers Van Man,2
Butches,2
Butchr,2
Butchs,2
Butelers Porter,2
Butleing Engine Man in Linen Works,2
Butler (Domestic),2
Butler (Retired),2
Butler Batcher,2
