occupation,count
Land and Divindends,1
Land and Estate Agents Clerk Unemployed,1
Land and Home,1
Land and Hotel Property at Cairns Nth. Queensland,1
Land and House Owner Dividends Interest of Money,1
Land and House Owner JP Co Cork,1
Land and House Property Income,1
Land and House Propietor,1
Land and House Proprieter,1
Land and House Proprietor,1
Land and House Proprietress,1
Land and House's,1
Land and Houses None,1
Land and Insurance Agent Medical Undergraduate R H D,1
Land and Insurance Agent Retired Staff Paymaster Royle Navy J P for Co Cork,1
Land and Interest on Money,1
Land and Pension,1
Land and Private Income,1
Land and Railway Shay,1
Land and Rent,1
Land and Shares,1
Land and Steward Farmer,1
Land and Stock Steward,1
Land holder,1
Land of Proprietor,1
Land of Stack Maniger,1
Land owner Farmer Grazier J.P. for Co Sligo,1
Land property,1
Land steward,1
Land's (Income From),1
Land's Ownor,1
"Land, Dividends Annuity",1
"Land, Dividends, Interest of Money",1
"Land, Houses, Dividends and C",1
"Land, Houses, Dividens",1
"Land, Interest of Money",1
Land-Corl.J.P.,1
Land-Holder and Farmer,1
Land-Lord,1
Land-Lord and J P Coy Antrim,1
Land-Occupier,1
Land-Property None,1
Land-Steward and Head-Gardener,1
Land-Stewarts Widow,1
Land-Stuart,1
Land-Surveyer,1
Land-Surveyor and Civil Engineer,1
Land-Surveyor and Valuator,1
Land-Surveyor. C. E,1
Land. Agents Assistant,1
Land. Owner,1
Landaress,1
Landary Women,1
Landary maid,1
Landay Worker,1
Landcard,1
Landdress,1
Lande and Maid,1
Lande of Property,1
Landed Gentleman Justice of the Peace,1
Landed Hospital Nurse,1
Landed Pro Printed,1
Landed Properitor,1
Landed Propert,1
Landed Propertress,1
Landed Property Gentleman,1
Landed Propietor and Achitect and J P Dublin,1
Landed Propietor and Land Agent,1
Landed Propr,1
Landed Propr D L Co Down,1
Landed Propr and Divd Receiver,1
Landed Propretiors,1
Landed Propretor M.A. School Inspector,1
Landed Propriater,1
Landed Proprictor Barrister at Law not Processing Retired,1
Landed Proprieter Dauhgter,1
Landed Proprieter Major Retired J.P.,1
Landed Proprieter and Farmer,1
Landed Proprieters,1
Landed Proprietess,1
Landed Proprietor Coal Importer,1
Landed Proprietor Colonel Retired,1
Landed Proprietor D L and J P,1
Landed Proprietor D.L.I.P.M.N.T.C.D,1
Landed Proprietor I P Co Armagh,1
"Landed Proprietor I, P. D, L.",1
Landed Proprietor I.P and D.L,1
Landed Proprietor J.P. DL. M A,1
Landed Proprietor J.P. and D.L.,1
Landed Proprietor Justice of the Peace,1
Landed Proprietor R Mayo,1
Landed Proprietor Retired,1
Landed Proprietor T.P. Co Sligo,1
Landed Proprietor and Deputy Lieutenant,1
Landed Proprietor and I.P.,1
Landed Proprietors,1
Landed Proprietors J P Co Down,1
Landed Proprioter,1
Landed Proprioteress,1
Landed Propristress,1
Landed Propriter,1
Landed Propriters Son,1
Landed Propritress,1
Landed Proprotiers,1
Landed Propts,1
Landed Register,1
Landed and Operetor,1
Landed and Real Property,1
Landed property,1
Landed proprieter Farmer and Commission Agent etc,1
Landed proprietor Dividends,1
Landed-Proprietor,1
Landeirs,1
Lander,1
Lander Doflers,1
Landerer Domestic Servant,1
Landerer in Factory,1
Landeress - Domestic,1
Landeress Domestic Servant,1
Landerey Made,1
Landerey Maid,1
Landerness Domestic Servant,1
Landerss Domestic Servant,1
Landery Hand,1
Landery Smother,1
Landery Woman,1
Landerymaid,1
Landes Property Bank of Ireland Stock,1
Landess,1
Landholder Annintant Madras Civil Service Retired,1
Landholder Shareholder,1
Landholder and Farmer,1
Landholder and Occupier,1
Landholder and Shopkeeper,1
Landholder's Sister,1
Landholder's Son,1
Landholders Wife,1
Landid Proprieter,1
Landierey Worker,1
Landing Maid,1
Landing the Sick,1
Landisteward,1
Landladey (House Owner),1
Landlady (Income from Land),1
Landlady Boarding House,1
Landlady House Property,1
Landlady Housework,1
Landlady Owner of House Property,1
Landlady and Property Owner,1
Landlady of Boarding House,1
Landlard,1
Landlard Late Capt-5th Innis Finisher,1
Landlord Chairman W.Meath CC,1
Landlord D.L. TP.,1
Landlord D.L.T.P,1
Landlord Farmer and Deputy Prentenant,1
Landlord House Property,1
Landlord J P Merchant and Agent,1
Landlord J.P.,1
Landlord M.B.F.R. JC.T.T.C.D,1
Landlord P.D.L,1
Landlord and Brewer,1
Landlord and J P,1
Landlord and Justice of Peace,1
Landlord of Houses,1
Landlord's Brother,1
Landlord's Clerk,1
"Landlord, Farmer, Colonel-Army-Retired Justice Of Peace, Dep Leutenant.",1
Landlord-Linen Merchet,1
Landlords,1
Landlords Sister,1
Landmaker,1
Landouner D L J P F S I,1
Landours,1
Landower J P,1
Landowner IP,1
"Landowner J, P",1
Landowner J. P.,1
Landowner J. P. Co Tipperary,1
Landowner J. P. D C. l Alderman. C. C.,1
Landowner J.P. Co Westmeath,1
Landowner J.P.B.A.T.C.D.,1
Landowner Justice of the Peace,1
Landowner Lady,1
Landowner Occuping Farmer,1
Landowner T.P.D. L.,1
Landowner and Barrister at law England not in practice,1
Landowner and Carpenter,1
Landowner and Grazier,1
Landowner and J P Senior Fellow Trinity College,1
Landowner and J. P. Co Dublin,1
Landowner and J.P.,1
Landowner and Manufacturer,1
Landowner and Private ?,1
Landowner and Retired Civil Engineer M.I.C.E.E,1
Landowner is a D.L.,1
Landowner late ? retired (Army),1
Landowner's Wife,1
"Landowner, J P. D. L",1
"Landowner, JP, DL",1
"Landowner, Justing the Peace Barrister at Law Not Trading",1
"Landowner, Magistrate",1
Landownerd Farmers Justice of Peace Co Cork,1
Landowners Manager,1
Landowners Wife,1
Landowning Shareholder,1
Landowyor,1
Landrees,1
Landrer,1
Landress (Domestic),1
Landress Denestic,1
Landress Filler Factory,1
Landress from Home,1
Landress in Our House,1
Landress-Domestic Servt,1
Landressmaid,1
Landris,1
Landriss Domestic,1
Landros,1
Landrous,1
Landrs,1
Landrss,1
Landrues,1
Landruss,1
Landry Hand,1
Landry Machinest,1
Landry Made,1
"Landry Maid, Domestic",1
Landry Man,1
Landry Servant,1
Landry Smother,1
Landrymaid Domestic Servant,1
Lands,1
Lands ?,1
Lands Annuity,1
Lands Dividends,1
Lands Dividends Annuity,1
Lands Farmeress,1
Lands Houses Dividend,1
"Lands Houses Dividends Graduate, Ex. Sch. T.C.D.",1
Lands Houses Divids,1
Lands Property,1
Lands Quef,1
Lands Servant,1
Lands Steward,1
Lands and Annuity,1
Lands and Investments,1
Lands and Other Innes of Income,1
Lands and Property,1
Lands on Dividends Wages,1
"Lands, Annuities",1
Landsayer Gardener,1
Landscape Gardner,1
Landscapes Gardner,1
Landscope Gardener,1
Landsewart,1
Landsteward Wife,1
Landsteward of Ordener Domestic,1
Landstewards Wife,1
Landstewart Domestic Servant,1
Landstewart-Domestic Servant,1
Landstorer and Gardner,1
Landstwrad,1
Landuars,1
Landuary,1
Landuary House Keeper,1
Landuary Maid,1
Landuary Worker,1
Landur's,1
Landurary Maid,1
Landurary Woman,1
Landuress Domestic Ser,1
Landuries,1
Landury Assistant,1
Landury Girl,1
Landury Smother,1
Landury a Moter,1
Landvaluer,1
Landvalues,1
Landwress,1
Landy Women,1
Lane Cp R.J.R,1
Lanen Waver,1
Lanen Weaver,1
Laner on Strike,1
Langer on Railway,1
Languages Student,1
Lanlaudy,1
Lanlord,1
Lannded Profession and Dairy Profession,1
Lanner,1
Lannes,1
Lanscape Arttist (Lithographic) Retired,1
Lansdowne Butter Packer,1
Lanstord D.L.,1
Lantry Smoother,1
Lanudress,1
Lao,1
Laober,1
Laobuer Agricultural,1
Laobur,1
Laoubear in Brewery,1
Laouber Agricultural,1
Laour Quay,1
Lap Piecer,1
Lapper (Linen),1
Lapper Flax,1
Lapper Lenen,1
Lapper Linen Trade,1
Lapper Veiner,1
Lapper and Packer Master,1
Lapper in Bleach and Dye Works,1
Lapper in Dye Works,1
Lapper in Factory,1
Lapper in Linenette Room,1
Lapper in Linnen Factory,1
Lapper in Royal Engineers,1
Lapper in Saw Mill,1
Lapper of Linnen,1
Lapper of Tape,1
Lappin,1
Lappine Clerk in Factory,1
Lapping Groom Hand,1
Lapping Room Works,1
Lappir and Linen,1
Lappper (Linen),1
Larbour General,1
Larby,1
Lard Maker,1
Lard Merchant,1
Lard Porter in Bacon Factory,1
Lard Reffiender,1
Lard Sorter in Bacon Factory,1
Lard Store,1
Lard-Dresser,1
Lard-Publican,1
Larded Proprietor,1
Lardener,1
Larder in Bacon Collar,1
Larder in Factory,1
Lardiner,1
Lardy and Dividends,1
Lare Driver,1
Large Wome,1
Larghbour Not,1
Largo Maid,1
Larn Clerk,1
Larn Rover,1
Larner in Factory,1
Larness Maker,1
Larorer,1
Larrier,1
Larter Mechin,1
Larwoman Fancy Box Maker,1
Lase Crotcheter,1
Lasmaker,1
Lass Fitter,1
Last Job Selling Sand,1
Last Occupation Railway Porter Not Working,1
Lasy,1
Lat - Splitter,1
Lat Maker,1
Lat Splitting,1
Latcher,1
Late 1st 4th Foot Regt,1
Late 5th Batt Dublin milsper Retired St Colonel,1
Late 9th Lancers. Pensioner,1
Late ? Reptry,1
Late Accountant General Surwey,1
Late Army,1
Late Army Capt,1
Late Attendant in Asylum,1
Late Book Keeper in N Edn. Off. - Super Annuated,1
Late Bookkeeper,1
Late C J R J C Retired on Pensioner,1
Late Caph Army I.P.D.L,1
Late Capt 5/ Batt Connaught Rangers,1
Late Capt 79th Hoelanders D L P Aberdeenshire St. Co Carlow Landed Proprietor,1
Late Capt The Boffs,1
Late Capt and Hon ? Clare Militer Sub Cheriff Co Clare,1
Late Capt by Regiment,1
Late Capt in H M Army,1
Late Capt-Rifle Brigade ? Lieutenant Co Clare,1
Late Capt-Sb Rgt,1
Late Capt. 9th Lancers,1
Late Captain - Army Lands and Estate Agent,1
Late Captain 3/Inniskilley J. P. For Co Cork,1
Late Captain 39th Rg,1
Late Captain 7-th Hunter,1
Late Captain I. L. Steamer N. Leiut R. W. Retired,1
Late Captain Royal Inniskilling Fusaliers,1
Late Captn the Buffs,1
Late Civil Engineer,1
Late Civil Service,1
Late Clerk of Crown a Peace for city of County London Derry (Now Resigned)(,1
Late Co Court Judge,1
Late Collector,1
Late Cop' 47 Rgt,1
Late Dean of Francis O.D,1
Late Domestic Servant,1
Late Dte 57 Regiment HM Pensioner,1
Late Eton College,1
Late Examining Off H. M. C,1
Late Exg Offr. H M. Customs Nil,1
Late Farmer,1
Late Grocer's Asistant,1
Late HM Inspector of Irish Fisheries,1
Late House Keeper,1
Late Huntsman,1
Late Imp. Yes. 54? Pensioner,1
Late Inspector Find Ligh,1
Late Ireland Revenue Off Pensioner,1
Late Iron Worker,1
Late LT H M S Land forces,1
Late Lieut 1st W I Regt,1
Late Liut 6th D. Gd.,1
Late Major 27th Regt,1
Late Major British Army,1
Late Major Fermanagh and Infanty Institut,1
Late Major I.P.,1
Late Major Monaghan Miletia,1
Late Major Rl. Dublin Fusile,1
Late Major in Army,1
Late Master Mariner,1
Late Matron Ladysmith?ol,1
Late Needeler,1
Late Officer in H.M.S.,1
Late P.C.O of Customs Superannuated,1
Late Printer,1
Late Prison Service Clerk (Retired),1
Late Professer of Queens College,1
"Late Qn Mr Sgt. Militiay Pensioner, Infantry",1
Late R. I. C,1
Late Religion in army,1
Late Resident Magistrate,1
Late Royal ?,1
Late Royal Fusiliers,1
"Late Senior Auditor Under Irish Local Government Board, ? Retired on Pensioner, Wife no Occupation",1
Late Sergeant 2. N. Lan: Regt Army Pensioner,1
Late Sergt Major Royal Artillery,1
Late Soldier U.S. Army,1
Late St Col 4th Fort Now Farmer,1
Late Steward,1
Late Superintendent,1
Late Transport,1
Late Workmistress,1
Late and Lieutenant Royal Grossary Artillery,1
Late capt 16th Regiond,1
Late fore class Clerk of bat education office,1
Late in the Army,1
Late of Ordnance Survey,1
Late of the RIC Retired,1
Late on Rly Daughter,1
Late was in Clare Institue Magistrate's Daughter,1
Latelayer on Railway,1
Lately House from America,1
Laterer,1
Latering Lodging,1
Lath Render Iron Works,1
Lath Seller,1
Lath Splitter Trademan L.S,1
Lath-Splitter,1
Lathegraphic Printer,1
Lathery Farm,1
Lathspitter,1
Lathspleter,1
Lathspliter,1
Latin Furnished Apartments,1
Lator and Journalist Bachelor of arts,1
Latouren Genl,1
Latruier,1
Latter Sorter,1
Lattery Lodgings,1
Lau?dress,1
Laubaurer,1
Lauber (Gas Works),1
Lauber Farm,1
Lauber General,1
Lauberer (Agricul),1
Lauberer (Agril),1
Lauberer Agr.,1
Lauberer in Ship Yard,1
Lauberur,1
Laubery Worker,1
Laubiour,1
Lauboer,1
Lauboerer,1
Laubor Bricklayers,1
Laubor General,1
Laubor in Corpn,1
Lauborer (Farm),1
Lauborer (Gen),1
Lauborer Aglr,1
Lauborer General,1
Lauborer in Iron Work,1
Lauborur,1
Laubouer Dock,1
Laubour General,1
Laubour Iron Works,1
Laubourer Agricl,1
Laubourer Agrl,1
Laubourer Genl,1
Laubourer in Iron Works,1
Laubrer,1
Laubuer,1
Lauce Corpaal Ltd,1
Laucndress,1
Laucy Goods,1
Laud,1
Laud Agent Asst,1
Lauded Property,1
Lauded Property Dividends No Occupation,1
Lauded Proprietres,1
Lauderes,1
Laudlord,1
Laudres,1
Laudress Domestic Svt,1
Laudress Retd,1
Laudress Worker,1
Laulderer in Cond. Milk Factory,1
Laulerer,1
Laumdress,1
Laun Shop,1
Laun?ress,1
Launaress,1
Launary Woman,1
Launch Engineer,1
Laundars,1
Laundary Maid,1
Laundary Manager,1
Laundary Smoother,1
Laundary Stitcher,1
Laundary Woman,1
Laundary and Gas Engines,1
Launday Maid,1
Launddress,1
Laundeess,1
Launder,1
Laundere,1
Launderers,1
Launderiss,1
Launderness,1
Launderrers,1
Launders Domestic,1
Launderses,1
Laundery Assistant,1
Laundery Checker,1
Laundery Hand (Warehouse),1
Laundery Maid Domesting Servant,1
Laundery Managerss,1
Laundery Managerss Assistant,1
Laundery Smoother,1
Laundery Woman,1
Laundess,1
Laundrees Domestic Servant,1
Laundrers,1
Laundres Domestic,1
Laundres Domestic Servant,1
Laundres Domestic Several Unemployed,1
Laundres Domestic servant unemployed,1
Laundres Maid-Domestic Servant,1
Laundres Works,1
Laundresmaid Domestic Servant,1
Laundress (Retired),1
Laundress (Servant),1
Laundress - Domestic,1
Laundress D Servant,1
Laundress D. S.,1
Laundress D. Ser,1
Laundress Dc,1
Laundress Do. Servant,1
Laundress Dom Servant,1
Laundress Dom Servt,1
Laundress Dom. Ser.,1
Laundress Domes,1
Laundress Domest Servat,1
Laundress Domestic Servant (Unemployed),1
Laundress Domestic St,1
Laundress Domestic servant,1
Laundress Dot,1
Laundress Factory,1
Laundress Forewoman,1
Laundress General,1
Laundress General Servant Domestic,1
Laundress General Servt,1
Laundress House Keeper,1
Laundress Indoor,1
Laundress Laundry Girl,1
Laundress Limk Union,1
Laundress M D,1
Laundress Maid,1
Laundress Shirt Factory,1
Laundress Unempd,1
Laundress Unempld,1
Laundress Unoccupied,1
Laundress Van Driver,1
Laundress Wareroom,1
Laundress Wash Woman,1
Laundress Washwoman,1
Laundress Woman,1
Laundress Workhouse,1
Laundress Works,1
Laundress and,1
Laundress and Caretaker,1
Laundress and Dailymaid,1
Laundress and Dairy Maid,1
Laundress and Dairy Maid D S,1
Laundress and Domestic S,1
Laundress and Farmer,1
Laundress and Seamstress,1
Laundress and Sexton,1
Laundress and Shop Keeper,1
Laundress and Work Woman,1
Laundress in Asylum,1
Laundress in Employment,1
Laundress in Facty,1
Laundress in Hemistitching Factory,1
Laundress in House,1
Laundress in W House,1
Laundress not Employed,1
Laundress of Hotel,1
Laundress out of employ,1
Laundress's Help,1
"Laundress, D. Servant",1
"Laundress, Domestic Serv",1
"Laundress, Domestic Servt",1
"Laundress, Unemployed",1
Laundress-Charwoman,1
Laundress-D. Servant,1
Laundress-D.Servant,1
Laundress-Dom Ser,1
Laundress-Dom. Set.,1
Laundress-Domestic Serv,1
Laundress-Factory,1
Laundress-Forewoman,1
Laundress-Glosser,1
Laundress-Nun,1
Laundress-Outdoor,1
Laundress-Retired,1
Laundress-Servant-Domestic,1
Laundress-at Factory,1
Laundresses Daughter,1
Laundresses Niece,1
Laundresses Nurse,1
Laundresses Son,1
Laundressmaid General Servant-Domestic,1
Laundrey Worker,1
Laundrey-Hand,1
Laundris Servant,1
Laundrist,1
Laundron-Domestic Servant,1
Laundrs,1
Laundrss,1
Laundruess,1
Laundrus,1
Laundruss,1
Laundry (Artist) Photographic,1
Laundry (Proprieteress),1
Laundry Aryer,1
Laundry Assistance,1
Laundry Assistant Matn,1
Laundry Asst. Manageress,1
Laundry Boy Domestic,1
Laundry Business,1
Laundry Domestic,1
Laundry Dresser,1
Laundry Drier,1
Laundry Engine-Driver,1
Laundry Engineer,1
Laundry Expert,1
Laundry Fire Man,1
Laundry Foalder,1
Laundry Forewman,1
Laundry Freeman,1
Laundry Glosser,1
Laundry Head,1
Laundry Lady Clerk,1
Laundry Land,1
Laundry Leather,1
Laundry Machine Girl,1
Laundry Machine Joiner,1
Laundry Machinst,1
Laundry Maid - Domestic,1
Laundry Maid - Domestic Servant,1
Laundry Maid D S,1
Laundry Maid D Servant,1
Laundry Maid Dom. Servant,1
Laundry Maid Domestic S.,1
Laundry Maid Domestic Sevt,1
Laundry Maid Domestic Srvt,1
Laundry Maid Domestic Svt,1
Laundry Maid Domestic-Servant,1
Laundry Maid Retired,1
Laundry Maid Servant Domestic,1
Laundry Maid and Domestic,1
"Laundry Maid, Domestic Servant",1
Laundry Maid-Dc St,1
Laundry Maid-Domestic Sevt,1
Laundry Manageres,1
Laundry Managers,1
Laundry Master,1
Laundry Md Domestic Servant,1
Laundry Mechanic,1
Laundry Merchant,1
Laundry Mistress,1
Laundry Mo,1
Laundry Operative (Shirt Folding),1
Laundry Packer and Checker,1
Laundry Paker,1
Laundry Porter,1
Laundry Prop,1
Laundry Properioter,1
Laundry Proporitor,1
Laundry Propr,1
Laundry Propreitor,1
Laundry Proprieter,1
"Laundry Proprietor Linen Merchant, Fire Insurance Agent",1
Laundry Proprietoress,1
Laundry Proprietress,1
Laundry Propriotor,1
Laundry Propritor,1
Laundry Room,1
Laundry Smoohen,1
Laundry Snoother,1
Laundry Sorter,1
"Laundry Sorter ""Salesman""",1
Laundry Store Keeper,1
Laundry Van Man,1
Laundry W. S.,1
Laundry Washhouse Foreman,1
Laundry Washman,1
Laundry Women,1
Laundry Work at Home,1
Laundry Worker Shirt Infactory,1
Laundry Workes,1
Laundry Works,1
Laundry Works D.S.,1
Laundry and Cook,1
Laundry and Dairy Maid Domestic Servant,1
Laundry maid Dom Ser,1
Laundry maid Domestic Sevant,1
Laundry maid phoenix laundry,1
Laundry washer,1
Laundry worker,1
Laundry' Maid,1
"Laundry, Van Driver",1
Laundry- Maid,1
Laundry-Asst,1
Laundry-Girl,1
Laundry-Maid-Domestic Servat,1
Laundry-Shirt Irone,1
Laundry-Shirt-Irone,1
Laundry-Starcher,1
Laundry-Unemployed,1
Laundry-Washer,1
Laundry-Work,1
Laundryes's,1
Laundryhand,1
Laundryies,1
Laundrymaid D. S.,1
Laundrymaid D. Servant,1
Laundrymaid Domestic Servt,1
Laundryman Master,1
Laundryman-Manager,1
Laundryman-Shirt Polisher,1
Laundrys Domestic Lab,1
Laundrys Maid,1
Laundrys Maid Domestic Servant,1
Laundrywomen,1
Laundrywork,1
Laundstward,1
Laundury Maid,1
Laundy Employe,1
Laundy Forman,1
Laundy Girl,1
Laundy Maid,1
Laundy Mistress,1
Laundy Worker (Smother),1
Laundy Worker Factory,1
Laundyess,1
Laundymaid,1
Laundyman,1
Launidrys,1
Lauobreos in Gas Works,1
Lauorber in Gas Works,1
Laurdry maid Unemployed,1
Laurel Stewart,1
Lauriel Agent,1
Lavatory Attendant,1
Lavbourer,1
Lavbourers wife,1
Lavour Agl,1
Lavour in Foundry,1
Lavt Attendant in Railway,1
Law,1
Law (Bar) Student,1
Law - Student,1
Law Agent Etc,1
Law Business Printer,1
Law Business Shop Assistant,1
Law Clark Genl,1
"Law Clark, M",1
Law Clarke,1
Law Cleark,1
Law Clerk (Appert),1
Law Clerk (Correspondence),1
Law Clerk (General) Unemployed,1
Law Clerk (Junior General),1
Law Clerk (Junior),1
Law Clerk (Managing),1
Law Clerk (Managing) and Journalist,1
Law Clerk (Solicitors General),1
Law Clerk (Unemployed),1
Law Clerk Apprentice,1
Law Clerk Assistant,1
Law Clerk Conducting,1
Law Clerk General and Land Agent,1
Law Clerk Generl,1
Law Clerk Junior,1
Law Clerk Managing,1
Law Clerk Solicitors,1
Law Clerk Solicitors Managing,1
Law Clerk and Auctioneer,1
Law Clerk and Bailiff,1
Law Clerk and Hotel Proprietor,1
Law Clerk and Merchant,1
Law Clerk and Poor Rate Collector,1
Law Clerk and Publican,1
Law Clerk and R.I.C Pensioner,1
Law Clerk and ShopKeeper,1
Law Clerk in Solicitors Office,1
Law Clerk to Rectors Managing,1
Law Clerke,1
Law Court Official,1
Law General Clerk,1
Law Herd,1
Law Holder,1
Law Lodging House Keeper,1
Law Machinist,1
Law Maker in Works,1
Law Managing Clerk,1
Law Messenger (Bailiff),1
Law Messenger's Daughter,1
Law Messerger,1
Law Messnger,1
Law Miller and Timber Merchant,1
Law Officer,1
Law Porter,1
Law Printer,1
Law Reeler,1
Law Setter,1
Law Spinner,1
Law Stationers Assistant,1
Law Student - Undergraduate ?,1
Law Student .BA TCD,1
Law Student Academy,1
Law Student B. A.,1
Law Student B.A.,1
Law Student B.A. J.C.D,1
Law Student B.A.T.C.D,1
Law Student H D,1
Law Student I.C.D,1
Law Student Junior Temple about to be Sewer in as J P,1
Law Student King's Inns,1
Law Student Kings From Dublin and B A Oxford,1
Law Student Under Graduate of Royal University,1
Law Student Undergraduate Dublin University-and Irish Land Commission Court,1
Law Student Undergraduate T C D,1
Law Student and B.A. of Royal University,1
Law Student and Tutor,1
Law Student can Bachelor R. U. I.,1
"Law Student, Undergrad Royal Muire of Ireland",1
Law Student-Under Grad T. C. D.,1
Law Students,1
Law Teacher,1
Law Typist,1
Law Worker,1
Law Writing Clerk,1
Law and Bkey Asstt,1
Law student,1
Law writer and Serevener,1
Law-Clerk-General,1
Law-Student B A Sch R U I,1
Law. Clerk,1
Lawberer,1
Lawberour,1
Lawboer,1
Lawbore,1
Lawbouing on his Father Farm,1
Lawbour (General),1
Lawclerk (General),1
Lawclerk General,1
Lawclerk General Tomber,1
Laweyr,1
Lawful Son,1
Lawleress,1
Lawmill Engine Driver,1
Lawn Tennis Care Keeper,1
Lawn Tennis Keeper,1
Lawn Tennis Maker,1
Lawndress,1
Lawndry Worker,1
Lawr Tennis Pro,1
Laws Steword,1
Lawstudent,1
Lawyer (Solicitor),1
Lawyer Clerk,1
Lawyer Machinest,1
Lawyer in Timber Yard,1
Lawyer in Works,1
Lawyer mill,1
Lay Agent,1
Lay Assistant Commissioner in Irish Land Commissioner,1
Lay Brother Bootmaker,1
Lay Brother Carpenter,1
Lay Brother Cook,1
Lay Brother Farmer,1
Lay Brother Tailor,1
Lay Clerk,1
Lay Clerk in Armagh Cathedral Tailor-Master,1
Lay Maid,1
Lay Missionay,1
Lay Out Land Commisioner,1
Lay Reader,1
Lay Sister Roman Catholic Convent,1
Lay Sister in Convent,1
Lay Visitor for Woman's Work Assistance,1
Lay-Brother C P,1
Layberior,1
Laybour Agl.,1
Layer (Flax mill),1
Layer (Linen),1
Layer (in Mill),1
Layer Flax Mill Mill Worker,1
Layer Flax Spinning Room,1
Layer I. Sp Company,1
Layer Labourer,1
Layer Mill,1
Layer Mill Hand,1
Layer Rope Work,1
Layer Spinning Mill,1
Layer and Spg Buildings,1
Layer in Factory,1
Layer in Flax Spg room,1
Layer in Lpg Mill,1
