occupation,count
Shop Keeper (Publican,1
Shop Keeper (Publin House),1
Shop Keeper (Retired),1
Shop Keeper (Servant),1
Shop Keeper (Statires),1
Shop Keeper (Tea),1
"Shop Keeper (Tea, Job, and c)",1
Shop Keeper (Tobbaconist and C),1
Shop Keeper (Tobbaconist),1
Shop Keeper (Warehouse Merchant),1
Shop Keeper - Draper,1
Shop Keeper - Fruiterer,1
Shop Keeper - General,1
Shop Keeper - Harware,1
Shop Keeper - Retired,1
Shop Keeper - Stationery and Confectionery,1
Shop Keeper - Tobacconist,1
Shop Keeper - Ware Dealer,1
Shop Keeper ? and Dairy,1
Shop Keeper ?con Business,1
Shop Keeper Assisting,1
Shop Keeper Asst:,1
Shop Keeper Bacon Dealer,1
Shop Keeper Bacon and Provisions,1
Shop Keeper Baker and Publican,1
Shop Keeper Bakery ?,1
Shop Keeper Bakery and Grocery,1
Shop Keeper Beer Merchant,1
Shop Keeper Bookseller and Stations,1
Shop Keeper Boot,1
Shop Keeper Boot and Shoe,1
Shop Keeper Business,1
Shop Keeper Business Servant,1
Shop Keeper C Labourer,1
Shop Keeper Chairman R D C,1
Shop Keeper Chatting,1
Shop Keeper China,1
Shop Keeper China Glass and Welsh,1
Shop Keeper Choice and Glass,1
Shop Keeper Cork Cutter,1
Shop Keeper Corn Merchant,1
Shop Keeper Cottage Owner,1
Shop Keeper Dairy,1
Shop Keeper Dairy Produce,1
Shop Keeper Dairy Proprietor,1
Shop Keeper Daugh,1
Shop Keeper Daughter in Law,1
Shop Keeper Delph,1
Shop Keeper Draper and Dress Maker,1
Shop Keeper Draper and Grocer,1
Shop Keeper Drphery,1
Shop Keeper Egg Dealer,1
Shop Keeper Egg Merchant,1
Shop Keeper F Works,1
Shop Keeper Family Grocer,1
Shop Keeper Fancy Jeweller,1
Shop Keeper Farmer Miller,1
Shop Keeper Farmer's Sister,1
Shop Keeper Farmer's sister,1
Shop Keeper Fish,1
Shop Keeper Fish and C,1
Shop Keeper Flesher,1
Shop Keeper Flour Merchant,1
Shop Keeper Flour and c,1
Shop Keeper Flourmill Store,1
Shop Keeper Fruit Trade,1
"Shop Keeper Fruit Vegetables, and such like",1
Shop Keeper Furniture,1
Shop Keeper General ?,1
Shop Keeper General Business,1
Shop Keeper General Bussiness,1
Shop Keeper General Goods,1
Shop Keeper General Mer,1
Shop Keeper General Merch,1
Shop Keeper General Merchant,1
Shop Keeper General Provision,1
Shop Keeper General Provision Stationer,1
Shop Keeper General Provisions,1
Shop Keeper Genl,1
Shop Keeper Giscey,1
Shop Keeper Grand Daughter,1
Shop Keeper Grand Son,1
Shop Keeper Green Grocery,1
Shop Keeper Grocer Baker Publican and C,1
Shop Keeper Grocer Publican,1
Shop Keeper Grocer and Car Owner,1
Shop Keeper Grocer and Provision,1
Shop Keeper Grocer's,1
Shop Keeper Groceries,1
Shop Keeper Groceries Bread,1
Shop Keeper Grocery Business,1
Shop Keeper Grocery and C,1
Shop Keeper Grocery and Houses,1
Shop Keeper Grocery and Provisions,1
Shop Keeper Grocery and c,1
Shop Keeper Grocry,1
Shop Keeper Groer,1
Shop Keeper Hackster,1
Shop Keeper Hardware and Grocer,1
Shop Keeper Hardware and Stationer,1
Shop Keeper Hem Stitch,1
Shop Keeper Hosier,1
Shop Keeper Hotel,1
Shop Keeper House Furnisher etc,1
Shop Keeper House Furniture,1
Shop Keeper House Keeper,1
Shop Keeper Huckslery,1
Shop Keeper Huxter,1
Shop Keeper I. O. S. P. M,1
Shop Keeper Ironmongery,1
Shop Keeper Laundries,1
Shop Keeper Lead Visiting,1
Shop Keeper Leather,1
Shop Keeper Licensed Publican,1
Shop Keeper Liscensed Publican,1
Shop Keeper Meal Labourer,1
Shop Keeper Meal and Flour,1
Shop Keeper Milinery,1
Shop Keeper Millinery,1
Shop Keeper Musical ? Dealer,1
Shop Keeper Nephew,1
Shop Keeper Nick Nacks,1
Shop Keeper Only,1
Shop Keeper Out of Employment,1
Shop Keeper Outfitters Master,1
Shop Keeper Pab-House,1
Shop Keeper Posting Establishment,1
Shop Keeper Provision Trade,1
Shop Keeper Provision and Ware,1
Shop Keeper Provison Dealer,1
Shop Keeper Provs.,1
Shop Keeper Publican and Grocer,1
Shop Keeper Publican and Merchant,1
Shop Keeper R.D.C,1
Shop Keeper Readymade Clothing,1
Shop Keeper Restaurant,1
Shop Keeper Selling Toys Confectionery Oils and C,1
Shop Keeper Sister,1
Shop Keeper Sorter G.P.O. Fruit,1
Shop Keeper Spint Grocer,1
Shop Keeper Spirit Dealer,1
Shop Keeper Spirit Mercant,1
Shop Keeper Spirit Merht,1
Shop Keeper Stationary and Fancy,1
Shop Keeper Stationery,1
Shop Keeper Stationery and c,1
Shop Keeper Tabacco,1
Shop Keeper Tea and C,1
Shop Keeper Tobacco Confectionery,1
Shop Keeper Tobbaconist,1
Shop Keeper Toy Shop,1
Shop Keeper Toys and Co,1
Shop Keeper U C,1
Shop Keeper Umbrella,1
Shop Keeper Wallpaper and C,1
Shop Keeper Ware Dealer,1
Shop Keeper Worker Confectioner,1
Shop Keeper and (Grocer),1
Shop Keeper and Accountant,1
Shop Keeper and Assistant in Office,1
Shop Keeper and Auctioners,1
Shop Keeper and Bacon Curen,1
Shop Keeper and Bakery,1
Shop Keeper and Bar,1
Shop Keeper and Butcher,1
Shop Keeper and Carriage Builders,1
Shop Keeper and Chand Caig,1
Shop Keeper and Coach Builder,1
Shop Keeper and Coal Dealer,1
Shop Keeper and Confectioner,1
Shop Keeper and Cooper,1
Shop Keeper and Corn Mercht,1
Shop Keeper and Draper,1
Shop Keeper and Dress Maker,1
Shop Keeper and Egg Merchant,1
Shop Keeper and Famer,1
"Shop Keeper and Farmer ""Grocer and Spirits""",1
Shop Keeper and Farmer (Grocer),1
Shop Keeper and Farmer Drapers and C,1
Shop Keeper and Farmer School Pensioner,1
Shop Keeper and Farmer and Publican,1
Shop Keeper and Farmer etc,1
Shop Keeper and Farmeres,1
Shop Keeper and Farmers,1
Shop Keeper and Fr. Wife,1
Shop Keeper and Frm,1
Shop Keeper and Fruit,1
Shop Keeper and General,1
Shop Keeper and General Dealer,1
Shop Keeper and General Grocer,1
Shop Keeper and General Merchant,1
Shop Keeper and Grocery,1
Shop Keeper and Grocery in Spirit Business,1
Shop Keeper and Harness Maker,1
Shop Keeper and Hotel Keeper,1
Shop Keeper and Householder,1
Shop Keeper and Insurance Agent,1
Shop Keeper and L,1
Shop Keeper and Labourer,1
Shop Keeper and Lawyers Clerk,1
Shop Keeper and Leather Cutter,1
Shop Keeper and Licensed Publican Grocer,1
Shop Keeper and Lodging House,1
Shop Keeper and Lodgings,1
Shop Keeper and Luithen,1
Shop Keeper and Master Cooper,1
Shop Keeper and Miller,1
Shop Keeper and Milliner,1
Shop Keeper and Pensioner from R I C,1
Shop Keeper and Post Mistres,1
Shop Keeper and Post Office Offical,1
Shop Keeper and Post-Mistress,1
Shop Keeper and Postman,1
Shop Keeper and Postmrs,1
Shop Keeper and Publican Wife,1
Shop Keeper and Publisher,1
Shop Keeper and R I C Pensioner,1
Shop Keeper and R.I.C Pensioner,1
Shop Keeper and R.I.C. Pensoner,1
Shop Keeper and Road Contracter,1
Shop Keeper and Spirit Dealer,1
Shop Keeper and Sub Post Master,1
Shop Keeper and Sub Postmasteres,1
Shop Keeper and Sub Postmistress,1
Shop Keeper and Tainer,1
Shop Keeper and Trader,1
Shop Keeper and Undertaker,1
Shop Keeper and Weaver (Wine and Spirit Merchant),1
Shop Keeper and Wool Dealer,1
Shop Keeper for Public and Grocer and C,1
Shop Keeper in Confectionery Business,1
Shop Keeper in Groceries,1
Shop Keeper in Grocery,1
Shop Keeper in Grocery Business,1
Shop Keeper in Grocery and Drapery,1
Shop Keeper in Grocery and Spirit Business,1
Shop Keeper in Hardware,1
Shop Keeper marchant,1
Shop Keeper's Asst,1
Shop Keeper's Widow,1
Shop Keeper'sson,1
"Shop Keeper, Bakery",1
"Shop Keeper, Fourston",1
"Shop Keeper, General Business",1
"Shop Keeper, Groceries",1
"Shop Keeper, Provisions",1
"Shop Keeper, Stationer",1
"Shop Keeper,Jweller",1
Shop Keeper-Assistant,1
Shop Keeper-Boot and Shoe,1
Shop Keeper-Confectioner,1
Shop Keeper-Confectionery and c,1
Shop Keeper-Dairy,1
Shop Keeper-Fancy,1
Shop Keeper-Farmer,1
Shop Keeper-Grocer and Spirit,1
Shop Keeper-Meal,1
Shop Keeper-Provison,1
Shop Keeper-Pub. House (Wine and Spirit),1
Shop Keeper-Soft Goods,1
Shop Keeper-Spirits and Grocerias,1
Shop Keeper-Tea Wine Spirit Merchant,1
Shop Keeper-Tobacconist,1
Shop Keeper-Vegetable and c,1
Shop Keeper. Grocer,1
Shop Keeperess,1
Shop Keeperr,1
Shop Keepers Asst,1
Shop Keepers Clerk,1
Shop Keepers Clothing Made,1
Shop Keepers Daughters,1
Shop Keepers Dgtr,1
Shop Keepers Dr.,1
Shop Keepers Grocery,1
Shop Keepers M,1
Shop Keepers Mother,1
Shop Keepers Servant,1
Shop Keepers Sister,1
Shop Keepers and Farmer,1
Shop Keeping General Business,1
Shop Keeping Grocery,1
Shop Keeping Housekeeping,1
Shop Keeping Publican,1
Shop Keeping and Laundry Work,1
Shop Keepr - Provisions,1
Shop Keerper and Farmer,1
Shop Kelkeeper,1
Shop Keper Druggist,1
Shop Keper Grocer,1
Shop Keper and Farmer,1
Shop Keping,1
Shop Keppr,1
Shop Kepr,1
Shop Ker and Farmer,1
Shop Laberour,1
"Shop Land, Butcher",1
Shop Machinest,1
Shop Machinists,1
Shop Maid (Grocery),1
Shop Maid Unemployed,1
Shop Man (Boot Trade),1
Shop Man (Dairy),1
Shop Man (Drapery),1
Shop Man (Ironmonger),1
Shop Man - Electric Fitting,1
Shop Man - Grocer,1
Shop Man ?,1
Shop Man Book Maker,1
Shop Man Boots,1
Shop Man General Trade,1
Shop Man Glass Oil and Colour Trade,1
Shop Man Grocer Assistant,1
Shop Man Grocer Business,1
Shop Man Grocer and Spirits,1
Shop Man Grocers Agents,1
Shop Man Grocers Asst,1
Shop Man Grocery Provisions and Spirits,1
Shop Man Grocery and Provision Trade,1
Shop Man Grocery and Spirit,1
Shop Man Grocery and Spirit Trade,1
Shop Man Grocry,1
Shop Man Hardwar,1
Shop Man Hardware Assistant,1
Shop Man Ironmonger,1
Shop Man Leather Buisness,1
Shop Man Leather Cutter,1
Shop Man Leed,1
Shop Man Mchy etc,1
Shop Man Paint? Shop,1
Shop Man Provision Business,1
Shop Man Provisioner,1
Shop Man Public House,1
Shop Man Purveyor,1
Shop Man Regist Druggist,1
Shop Man Seed Trade,1
Shop Man Spirit Business,1
Shop Man Tea,1
Shop Man Wine Store,1
Shop Man in Bacon Store,1
Shop Man in Boot Trade,1
Shop Man in Fancy,1
Shop Man in Hardware,1
Shop Man in Hardware Business,1
Shop Man in Provision,1
Shop Man in Public House,1
"Shop Man, Stationer",1
Shop Man-Hardware and Ironmongery Trade,1
Shop Man-Tea Trade,1
Shop Manager (Bookshop),1
Shop Manager (Grocery and Provision),1
Shop Manager (Provision Trade),1
Shop Manager Assistant,1
Shop Manager Boot Grade,1
Shop Manager Boot Trade,1
Shop Manager Creamery,1
Shop Manager Gro,1
Shop Manager Grocer,1
Shop Manager Grocery Eslabt,1
Shop Manager Master Coach,1
Shop Manager Spirit Store,1
Shop Manager Spirit and Provision,1
Shop Manager and Pedlar,1
Shop Manager and Tobacconist,1
"Shop Manager, Boot Trade",1
Shop Manager-Grocery and General Stores,1
Shop Manageress Confectionary,1
Shop Manageress Domestic,1
Shop Manageress Public House,1
Shop Managers,1
Shop Managher,1
Shop Managress,1
Shop Manangess,1
Shop Manegeress,1
Shop Mange,1
Shop Mangeress,1
Shop Meassage Boy in,1
Shop Medical Assistant,1
Shop Merchant and Drapery,1
Shop Merdcant,1
Shop Mesnger,1
Shop Message boy,1
Shop Messageboy in Grocery,1
Shop Messages,1
Shop Messeng Boy,1
Shop Messenger D Servant,1
Shop Messenger Domestic,1
Shop Messenger Tobaconist,1
Shop Messenger and c,1
Shop Messenger in Ding,1
Shop Messenger in Station,1
Shop Messengers,1
Shop Messenper,1
Shop Messinger,1
Shop Mistress Grocery,1
Shop Office Clerk in Weoving,1
Shop Official,1
Shop Owener,1
Shop Partner,1
Shop Partor,1
Shop Porter (Draper),1
Shop Porter (Grocers) Unemployed,1
Shop Porter - Draper,1
Shop Porter Boot Maker,1
Shop Porter D. Servant,1
Shop Porter Domestic,1
Shop Porter Drapary,1
Shop Porter Druggest,1
Shop Porter Empd,1
Shop Porter Grocer,1
Shop Porter Grocers,1
Shop Porter Grocery Estab,1
Shop Porter Hag and Straw Store,1
Shop Porter Hardware,1
Shop Porter Labouer,1
Shop Porter Photographer,1
Shop Porter Uned,1
Shop Porter Wholesale General Shop,1
Shop Porter Wife,1
Shop Porter and Army Pensioner,1
Shop Porter in Drapery Estab,1
Shop Porter in Mealstore,1
Shop Porter in Merchant,1
"Shop Porter, Labourer",1
Shop Porther,1
Shop Portier,1
Shop Portler,1
Shop Poter,1
Shop Printer,1
Shop Proprietoress,1
Shop Provision Dealer,1
Shop Provision Keeper,1
Shop Provision Trader,1
Shop Publican Keeper,1
Shop Reeye,1
Shop Right,1
Shop Sales Woman,1
Shop Salesman,1
Shop Salesman Bread,1
Shop Saleswoman,1
Shop Seed Manager,1
Shop Servant Messenger,1
Shop Shire Light Infantry Army Pensioner,1
Shop Shoemaker,1
Shop Smith,1
Shop Sorter,1
Shop Spirit,1
Shop Stationary Assistant,1
Shop Trade,1
Shop Trader,1
Shop Wheran,1
Shop Wife,1
"Shop Woman ""Draper""",1
Shop Woman Bakery,1
Shop Woman China Trade,1
Shop Woman Grocer,1
"Shop Woman, Dairy Business",1
Shop Woman-Grocery,1
Shop Work,1
Shop and Assistant,1
Shop and Bar Assistant,1
Shop and Basket Maker,1
Shop and Boarding,1
Shop and Chandlery,1
Shop and Cutter in Shirt Factory,1
Shop and Dairy Keeper,1
Shop and Daughter,1
Shop and Drapery,1
Shop and Farmer,1
Shop and Farming ?ckstery,1
Shop and Flour Dealer,1
Shop and Green Grocery,1
Shop and Grocer,1
Shop and Grocers,1
Shop and House Dealer,1
Shop and House Keeper,1
Shop and House Keeping,1
Shop and House Wife,1
Shop and Housekeeper,1
Shop and Keeper,1
Shop and Keeper Assistant Grocery,1
Shop and Keeper Grocery,1
Shop and Lodger Keeper,1
Shop and Lodging H Keeper,1
Shop and Lodging House Keeper,1
Shop and Millinery,1
Shop and Publican,1
Shop and Scholar,1
Shop apprentice,1
Shop asitance,1
Shop assistant (Books),1
Shop assistant (grocer),1
Shop assistant Chandly,1
Shop assistant Fruiterer,1
Shop assistant grocery,1
Shop asst stationery,1
Shop at Servant,1
Shop boy,1
Shop girl (Draper),1
Shop in Fruit Assistant,1
Shop keeper and Vegetable Store,1
Shop keeper's Daughter,1
Shop man (Drepery),1
Shop man Grocery,1
Shop man-Pawnbroking,1
Shop messenger,1
Shop porter,1
Shop'Keeper,1
"Shop, Fancy Drapry",1
"Shop, Grocer",1
"Shop, Keeper",1
"Shop, Porter and Messenger",1
Shop- Apprentice,1
Shop- Keeper Grocery,1
Shop-Accountant,1
Shop-Apprentice,1
Shop-Assisant,1
Shop-Assistant (Grocer),1
Shop-Assistant (Stationery),1
Shop-Assistant Draper,1
Shop-Assistant Provisions,1
Shop-Assistant Provs,1
Shop-Assistant in Bakery,1
Shop-Assistant-Hardware,1
Shop-Assistant-News Agent,1
Shop-Assistant-Provision,1
Shop-Boy Grocer,1
Shop-Boy Grocers,1
Shop-Boy Grocery,1
Shop-Boy Grocier,1
Shop-Domestic Servant,1
Shop-Entertainment,1
Shop-Girl (Drapery),1
Shop-Girl-Drapery,1
Shop-Girl-Ironmongery,1
Shop-Grocer Cattle Dealer,1
Shop-Grocery,1
Shop-Grocery Carowner,1
Shop-Herd,1
Shop-Keeper (Dairy),1
Shop-Keeper (Drapery),1
Shop-Keeper (General),1
Shop-Keeper (Publican),1
Shop-Keeper - Provison,1
Shop-Keeper Assistant,1
Shop-Keeper Confectioner,1
Shop-Keeper Confectionery,1
Shop-Keeper Daughter,1
Shop-Keeper Grocery,1
Shop-Keeper Grocery and Provision,1
Shop-Keeper Hardware,1
Shop-Keeper Publican and c,1
Shop-Keeper Tobacconist,1
Shop-Keeper and Baker,1
Shop-Keeper and Boot Merchant,1
Shop-Keeper and C,1
Shop-Keeper and Cottier,1
Shop-Keeper and Farmers,1
Shop-Keeper and Musician,1
Shop-Keeper and Postmistress,1
Shop-Keeper's Son,1
Shop-Keeper's Wife,1
Shop-Keeper-Boot and Shoe,1
Shop-Keeper-Grocery,1
Shop-Keeper-Provisions Tobacco Spn and c.,1
Shop-Keepers Son,1
Shop-Keeping,1
Shop-Keepr,1
Shop-Keepr Publican,1
Shop-Kepper,1
Shop-Man Draper,1
Shop-Man Seed and Leather,1
Shop-Man and Farmer,1
Shop-Man-Grocer and Farmer,1
Shop-Message Boy,1
Shop-Porter (Grocer),1
Shop-Regger,1
Shop-Vegetable Confectionery,1
Shop-Woman and House-Keeper,1
Shop. Keeper,1
Shop. Keepers,1
Shop?,1
ShopKeeper (Grocer),1
ShopKeeper Baker,1
ShopKeeper Provisions,1
ShopKeeper and Publican,1
Shopasertan,1
Shopassist Unemployed,1
Shopassistant-China and Delf,1
Shopassistants Son,1
Shopasst,1
Shopboy Assistant,1
Shopboy Grocer,1
Shopboy Groceries and C,1
Shopboy Spirit,1
Shopboy Spirit Trade,1
Shopboy Unemployed,1
Shopboy to Grocer,1
"Shopboy, Grocery",1
Shopboy-Spirit Trade,1
Shopbuilder Foreman,1
Shope Garle,1
Shope Keeping,1
Shope Man,1
Shope keeper,1
Shopeeper,1
Shopeeper and Farmer,1
Shoper,1
Shoper Keeper,1
Shoper an-Ironmongery,1
Shopgirl (Stationary) and Fancy Goods,1
Shopgirl Confectioner,1
Shopgirl Coy,1
Shopgirl Draper,1
Shopgirl Draper's Assistant,1
Shopgirl Grocer,1
Shopgirl Melonary,1
Shopgirl Stationer,1
Shopgirl Unemployed,1
Shopgirl in Grocer,1
"Shopgirl, Grocery",1
Shopgirl-China Shop,1
Shopgirl-Stationery,1
Shopgril,1
Shoph Assistant,1
Shophand Unemployed,1
Shophand and General Work,1
Shophand in Stationery Establishment,1
Shophard,1
Shopheeper,1
Shophern,1
Shoping Keeping,1
Shopk Keeper,1
Shopkeep,1
Shopkeep Dealer,1
Shopkeep's Son,1
"Shopkeeper ""Painter""",1
"Shopkeeper ""Toys""",1
Shopkeeper & Farmer,1
Shopkeeper (Caps),1
Shopkeeper (Chanalery and c),1
Shopkeeper (Confectionary),1
Shopkeeper (Confectioner),1
Shopkeeper (Confectionery),1
Shopkeeper (Drapery),1
Shopkeeper (Fancy),1
Shopkeeper (Flourite Meals),1
Shopkeeper (General Business),1
Shopkeeper (General),1
Shopkeeper (Harness Maker),1
Shopkeeper (Huckster),1
Shopkeeper (Ironmonger),1
Shopkeeper (Provision Merchant),1
Shopkeeper (Provisions and Grocary),1
Shopkeeper (Publicin),1
Shopkeeper (Stationers),1
Shopkeeper (Stationery),1
Shopkeeper (Vintner),1
Shopkeeper - Broker,1
Shopkeeper - Cook and Shoes,1
Shopkeeper - Draper,1
Shopkeeper - Hotel,1
Shopkeeper - Provisions,1
Shopkeeper - Publican,1
Shopkeeper - at (own) Home,1
Shopkeeper Alderman,1
Shopkeeper Assistant Grocery etc,1
Shopkeeper Assistant of above,1
Shopkeeper Asst,1
Shopkeeper Bacon and c,1
Shopkeeper Baker and Grocer,1
Shopkeeper Bakery,1
Shopkeeper Bakery Confectionery,1
Shopkeeper Bakery and Grocery,1
Shopkeeper Box Dealer,1
Shopkeeper Cake and c,1
Shopkeeper Carpenter-Master,1
Shopkeeper Chandey,1
Shopkeeper Chandler,1
Shopkeeper Chandlery,1
Shopkeeper Confectioner and Tobacconist,1
Shopkeeper Confectionry,1
Shopkeeper Confectry,1
Shopkeeper Dairy (Milk Butter),1
Shopkeeper Dealer,1
Shopkeeper Dealer Provision,1
Shopkeeper Delph and C,1
Shopkeeper Draper Grocer and Provision,1
Shopkeeper Etc,1
Shopkeeper Fancy,1
Shopkeeper Fancy Drapers,1
Shopkeeper Fancy Goods,1
Shopkeeper Farmer (Spirits),1
Shopkeeper General,1
Shopkeeper General Grocer,1
Shopkeeper Grand Daughter,1
Shopkeeper Green Grocery,1
Shopkeeper Grocer and Publican,1
Shopkeeper Grocery Provision and Delph,1
Shopkeeper Grocery and Spirits,1
Shopkeeper Hackster,1
Shopkeeper Hardware Ironmonger,1
Shopkeeper Haxtor,1
Shopkeeper House,1
Shopkeeper House Wife,1
Shopkeeper Hucker,1
Shopkeeper Huckslery,1
Shopkeeper Hunter,1
Shopkeeper Hupter,1
Shopkeeper Ironmonger etc,1
Shopkeeper Leather,1
Shopkeeper Leather Cutter and Boot and Shoe Dealer,1
Shopkeeper Leather Dealer,1
Shopkeeper Licensed Ho and Bakery,1
Shopkeeper Liquor,1
Shopkeeper Manager,1
Shopkeeper Meal Flour,1
Shopkeeper Meat,1
Shopkeeper Messenger,1
Shopkeeper Milliner,1
Shopkeeper Nick Nack,1
Shopkeeper Nick Nacks,1
Shopkeeper Not Attending School,1
Shopkeeper Pawnoffice,1
Shopkeeper Pictures and c,1
Shopkeeper Postmaster and Farmer,1
Shopkeeper Prov,1
Shopkeeper Provision Business,1
Shopkeeper Provisions and c,1
Shopkeeper Provison and C,1
Shopkeeper Publi House,1
Shopkeeper Publican and C,1
Shopkeeper Retail Grocer,1
Shopkeeper Saddlery Business,1
Shopkeeper Spirt and Groceries,1
Shopkeeper Station,1
Shopkeeper Stationer,1
Shopkeeper Stationery,1
Shopkeeper T. C and B. C,1
Shopkeeper Tobacconist and Confectioner,1
Shopkeeper Toy Shop,1
Shopkeeper Toy and Fancy Trade,1
Shopkeeper Victuer,1
Shopkeeper and Agricultural Labourer,1
Shopkeeper and Army Pensioner,1
Shopkeeper and Auctioneer,1
Shopkeeper and Bootmaker,1
Shopkeeper and Business Confectionary R Restaurant,1
Shopkeeper and Business Confectionary R Restaurtant,1
Shopkeeper and Cattle Dealer,1
Shopkeeper and Dealer,1
Shopkeeper and Delph,1
Shopkeeper and Draper,1
Shopkeeper and Egg Merchant,1
Shopkeeper and Farmer (Book and c),1
Shopkeeper and Farmer Postmaster,1
Shopkeeper and Farmer and Publican,1
Shopkeeper and Farmers Daughter,1
Shopkeeper and Farmers Wife,1
Shopkeeper and Farmers Wine and Spirit Merchant,1
Shopkeeper and Farmes,1
Shopkeeper and Ferme,1
Shopkeeper and Fowl Buyer,1
Shopkeeper and Garman,1
Shopkeeper and Grocery,1
Shopkeeper and Home Reeler,1
Shopkeeper and House Carpenter,1
Shopkeeper and Mason,1
Shopkeeper and Master Baker,1
Shopkeeper and Mill Grocery,1
Shopkeeper and Pensioner R.I.C,1
Shopkeeper and Post Man,1
Shopkeeper and Post Master,1
Shopkeeper and Post Mistress,1
Shopkeeper and Postmaster,1
Shopkeeper and Public House Manager,1
Shopkeeper and R.I.C Pensioner,1
Shopkeeper and Shoemaker,1
Shopkeeper and Shoemaker Master,1
Shopkeeper and Smith,1
Shopkeeper and Spirits and Groceries,1
Shopkeeper and Sub Postmistress,1
Shopkeeper and road Contractor,1
Shopkeeper asst,1
Shopkeeper etc,1
Shopkeeper in Busines,1
Shopkeeper in General,1
Shopkeeper in General Car Owner,1
Shopkeeper of Farmer,1
Shopkeeper of Groceries,1
Shopkeeper ventner,1
Shopkeeper's,1
Shopkeeper's Baker,1
Shopkeeper's Dau,1
Shopkeeper's Daug,1
Shopkeeper's Infant,1
Shopkeeper's Mother,1
Shopkeeper's Sister,1
Shopkeeper's and C Daughter,1
Shopkeeper's and C Son,1
Shopkeeper's and Cattle Dealers Son,1
Shopkeeper'sson,1
Shopkeeper(Publican),1
"Shopkeeper, (Mill)",1
"Shopkeeper, Bread and c",1
"Shopkeeper, Confectionary",1
"Shopkeeper, Grocery",1
"Shopkeeper, Grocery and Spirit",1
"Shopkeeper, Provision",1
"Shopkeeper, Publican and Farmer",1
Shopkeeper-(General Merchant),1
Shopkeeper-(Vegetables),1
Shopkeeper-Bread and C,1
"Shopkeeper-Bread, Coach and c",1
Shopkeeper-Broker,1
Shopkeeper-Confectionery,1
Shopkeeper-Delf and China,1
Shopkeeper-Delph,1
Shopkeeper-Drapery,1
Shopkeeper-Fancy Goods,1
Shopkeeper-Farmer's Wife,1
Shopkeeper-General,1
Shopkeeper-Grocer and c,1
Shopkeeper-Grocere and C,1
Shopkeeper-Groceres,1
Shopkeeper-Hardware,1
Shopkeeper-Newsagent,1
Shopkeeper-Publican and Farmer,1
Shopkeeper-Stationery,1
Shopkeeper-Stationery and Fancy Business,1
Shopkeeper-Tailoring,1
Shopkeeper-Tea Wine and Spirit Dealer-Shop Assistant to No 1,1
Shopkeepers (Grocery),1
Shopkeepers Assistant Unemployed,1
Shopkeepers Asst,1
Shopkeepers Brother,1
Shopkeepers Cousin,1
Shopkeepers Dr.,1
Shopkeepers Farmer,1
