occupation,count
Carpenter (Unemployed),15
Carpenter and Publican,15
Carriers Labourer,15
Cart Driver,15
Cart Wright,15
Cartwright,15
Catholic,15
Cattle Buyer,15
Catton Weaver,15
Charing,15
Check Clerk,15
Child at Home,15
Child of Above,15
Child's Maid,15
Cleaner in Mill,15
Clergyman Curate,15
Clerks,15
Coach Builder Master,15
Coachman Servant,15
Coachpainter,15
Coal Trimmer,15
Coal Vendor,15
Coat Maker,15
Coml Clerk,15
Const R. I. C,15
Const R.I.C.,15
Cook Domestic servant,15
Cook and House Keeper,15
Cook and Housekeeper,15
Creamery Maid,15
Daughter of a Farmer,15
Dealer in Groceries,15
Dealer in Soft Goods,15
Dental Mechanic,15
Dessmaker,15
Devidends,15
Dock Yard Labourer,15
Domc Servant,15
Domestic Servant (Housemaid),15
Domestic Servant-Unemployed,15
Domestic Servt Farmers,15
Domestic Servt Housemaid,15
Domesticated,15
Draper Unemployed,15
Drapers-Assistant,15
Drapery Trade,15
Dress-maker,15
Engin Cleaner,15
Engin Fitter at Works,15
Engine Fitter at Factory,15
Engineer in Works,15
Ex. Teacher,15
Factory Linen Weaver,15
Far Daughter,15
Farm Domestic,15
Farm General Labourer,15
Farm Labr,15
Farm Serant,15
Farm Servant Agricultural Labourer,15
Farm Workman,15
Farmer Housekeeper,15
Farmer Laborer,15
Farmer and Boatman,15
Farmer and Land Surveyor,15
Farmer and Shoe Maker,15
Farmer's G Son,15
Farmer's Step Daughter,15
Farmers Brother in Law,15
Fireman Railway,15
Fitter in Iron Works,15
Flax Drawer in Mill,15
Flax Layer,15
Flax Spinner in Linen Mill,15
Flax Spinning Master,15
Fr Daughter,15
Franciscan Nuns,15
Fruit Vender,15
Fruit and Fish Dealer,15
Furniture Merchant,15
Gamekeeper Domestic Servant,15
Gate House Keeper,15
Gen'l Servant (Domestic),15
General Agricultural Labourer,15
General Business,15
General House Hold Work,15
General Laberor,15
General Labourer in Bleach and Dye Works,15
General Labourer in Paper Mill,15
General Labrourer,15
General Manager,15
General S. Domestic,15
Gl Servant-Domestic,15
Going to Scool,15
Government Clerk,15
Grocer Unemployed,15
Grocers Wife,15
Grocery Apprentice,15
Groom Unemployed,15
Gun Maker,15
Hankerchief Folder,15
Heckler in Mill Flax Dresser,15
Home Instruction,15
Hospital Matron,15
House Keepe,15
House Maid-Domestic Servt,15
House and Parlour Maid Domestic,15
Housemaid Unemployed,15
Income from House,15
Income of Money,15
Industrial Pupil,15
Inf,15
Instructin of Youth,15
Iron Moulder Unemployed,15
Ironer,15
Ironmonger's Assistant,15
Keeper,15
Knitting Stockings,15
Laborer (Farm),15
Labourar,15
Labourer Attending School,15
Labourer Carman,15
Labourer at Factory,15
Labourer on Railway Line,15
Labourer-Domestic,15
Laboures,15
Lady Companion,15
Land Commissioner,15
Land and Houses,15
Learning Laundry Work,15
Left School,15
Licenced Publican and Farmer,15
Linen Spinner Mill Worker,15
Linen Warehouse Worker,15
Linen Weaver Factory,15
Linen Yarn Bleacher,15
Linen-Lapper,15
Linnen Bleacher,15
Loding House Keeper,15
Machiness,15
Malt Labourer,15
Master Coach Builder,15
Master Plasterer,15
Mechanical Dentist,15
Member of Teaching Religion Order,15
Members of Religions Community,15
Mesage Boy,15
Messengar,15
Mill worker,15
Naval Architect,15
Newspaper Manager,15
Night Porter,15
No Busines,15
No Occupation at Present,15
Nurse and Domestic Servant,15
Nursery Labourer,15
Obstetric Nurse,15
Office Keeper,15
P L Weaver,15
Painter (House),15
Park Butcher,15
Parlor Maid Domestic,15
Parlormaid Domestic Servant,15
Parlour maid,15
Penitent All Laundresses Employed in Good Shephrd Convent,15
Pensioner's Daughter,15
Pensioners Son,15
Photography,15
Pianist,15
Pipe Layer,15
Pork Merchant,15
Porter (Grocers),15
Post Office Asst,15
Postal Messenger,15
Postal and Telegraph Clerk,15
Private Life,15
Provision Store,15
R. I. Constabulary,15
Railway Employee,15
Religions of order St John of God,15
Religious Community Srs of Mercy,15
Religious Presentation Order,15
Retired Clergyman,15
Retired Dress Maker,15
Retired National School Teacher,15
Retired Pilot,15
Retired-Farmer,15
Returned American,15
Rougher in Spinning Mill,15
Rover in Flax Mill,15
Rural Letter Carrier,15
S. holder,15
Saddlier,15
Sales Girl,15
Saw Mill Labourer,15
School Boys,15
Seamstreess,15
Seamstress Unemployed,15
Seemster,15
Sergeant R. I. C,15
Shcholar,15
Shipyard Driller,15
Shirt Factory Manager,15
Shirt Worker,15
Shoe maker,15
Shoemaker Unemployed,15
Shop Keeper Farmer,15
Shop Keeper's Son,15
Shop-Girl,15
Shopboy,15
Shopkeeper Daughter,15
Shorthand and Typewriter,15
Silver Plater,15
Sisters of Mercy Superioress Religious,15
Slator and Plasterer,15
Smith Black,15
Smiths Labourer,15
Smoothers,15
Soap Maker,15
Solicitor's Assistant,15
Solicitors Articled Clerk,15
Solictor,15
Spinner in Flax Factory,15
Spinner in Spining Mill,15
Spinner-Flax,15
Spinning Mill,15
Stitchers,15
Stock Keeper,15
Tailer,15
Tailor's Son,15
Tan Yard Labourer,15
Teacher N. School,15
Teaching Order of Nuns,15
Teaching Sisterhood,15
Teaching in Schools,15
Telegraph Learner,15
Telephone Inspector,15
Tobacco Manufacturer,15
Tobacco Packer,15
Travler,15
Under Gardener,15
"Veiner, Linen Factory",15
Vest-Maker,15
Ware House Man,15
Wareroom Girl,15
Watch-Maker,15
Weaver in Tweed Factory,15
Winder Linen Factory,15
Window Blind Maker,15
Worker in Tobacco Factory,15
Working in the House,15
Yard-Man,15
Yardman Domestic Servant,15
at School,15
"""Scholar""",14
(Infant),14
Agl Labour,14
Agricultural Lab.,14
Agricultural Labou,14
Agricultural Labourers Widow,14
Angler,14
Annuity No Occupation,14
Apprentice Brass Finisher,14
Apprentice Cooper,14
Apprentice Gardener,14
Apprentice Shipwright,14
Apprentice Shoe Maker,14
Apprentice to Hardware,14
Armey Pensioner,14
Army Pensioner and General Labourer,14
Army Schoolmaster,14
Artist Painter,14
Assistant Butcher,14
Assistant Ironmonger,14
Assistant National Teacher,14
Assistant Post Mistress,14
Assisting Mother,14
Asst Farmer,14
At Schooll,14
Attending Chool,14
Authoress,14
Bank Teller,14
Banker's Clerk,14
Bankers Clerk,14
Barrister in Actual Practice,14
Begger Woman,14
Bettler,14
Bicycle Maker,14
Blacksmith Wife,14
Blacksmith's Apprentice,14
Bleach Worker,14
Bleach Works,14
Blouse Maker,14
Boat man,14
Boatman and Farmer,14
Boats Man,14
Boot Assistant,14
Box-Maker,14
Bread Driver,14
Brewery Labour,14
Brick Layer's Labourer,14
Bricklayer Apprentice,14
Builder and Farmer,14
Button Hole Cutter,14
Cab and Car Owner,14
Carmelite Men,14
Carmilite Man,14
Carriage Fitter,14
Carriage Smith,14
Cashier Bank of Ireland,14
Clergyman of Church of Ireland,14
Clerk (Linen),14
Clerk Drapers,14
Clerk G.P.O,14
Clerk Mercantile,14
Clerk Office,14
Clerk in Railway,14
Clerk in Shirt Factory,14
Clock Repairer,14
Cloth Dyer,14
Coach-Maker,14
Coachman Dom Servant,14
Coachman's Wife,14
Coal Quay Labourer,14
Conductor,14
Constable,14
Cooper Unemployed,14
Cork Domestic Servant,14
Corkcutter,14
Corporation Official,14
Corporation Watchman,14
Costermonger,14
Cotton Reeler,14
Cow Boy,14
Cushion Maker,14
Cycle Manufacturer,14
Cycle Repairer,14
Dairy Girl,14
Dealer in Fish and C,14
Domestic Servant Kitchenmaid,14
Domestic Servt Nurse,14
Domestic-General Servant,14
Domestick,14
Draper Shop Assistant,14
Draper and Publican,14
Draper and c,14
Drapers Saleswoman,14
Dreesmaker,14
Dressmaker at Home,14
Driller Ship Yard,14
Egg Buyer,14
Eggler,14
Engine Fitter Unemployed,14
Engineer's Apprentice,14
Engineering Student,14
Factory Machinest,14
Factory Worker Shirt,14
Famer's Son,14
Famers Wife,14
Farm Labourer Wife,14
Farm Labourer's Daughter,14
Farm labourer,14
Farmer Dauther,14
Farmer Grocer,14
Farmer Servants,14
Farmer and Bailiff,14
Farmer and Caretaker,14
Farmer and Dressmaker,14
Farmer and Pensioner,14
Farmer and Relieving Officer,14
Farmer daughter,14
Farmer'ess,14
Farmer's Step Son,14
Farmer's-Daughter,14
Farmers Dr,14
Farmers Son Labourer,14
Farmers Uncle,14
Farming Work,14
Farmrs Son,14
Fish Curer,14
Fisherman-Farm Labourer,14
Fitter in Factory,14
Flag and Stone Miner,14
Foreman Joiner,14
Foreman Mason,14
Fr Son,14
Fruit Grower,14
G Servant-Domestic,14
Garden Labour,14
Gardner Labourer,14
Gen. Laborer,14
General Dom Servant,14
General Servant Domestc,14
Governess Unemployed,14
Grazier and Farmer,14
Grocer Assist,14
Grocer Etc,14
Grocer's Assist,14
Grocers Servant,14
Heards Man,14
Hem Stitching,14
Herding Cattle,14
Home Business,14
Home Domestic,14
Horse Driver,14
Hous Work,14
"House Keeper, Domestic Servant",14
House Maid (Domestic),14
House Works,14
House and Parlourmaid,14
House work,14
Housemaid - Domestic,14
Housemaid D. Servant,14
Housemaid Dom Servant,14
Independant,14
Inmate St Catherines Alms House,14
Irish Lace Crocheter,14
Iron-Turner,14
Ironmoulder,14
L Daughter,14
Laber of Mercy,14
Labourer (Agricl),14
Labourer Aglr,14
Labourer Agriculture,14
Labourer Not Attending School,14
Labourer at Iron Works,14
Labourer in Cement Works,14
Labourer in Creamery,14
Labourer in Engine Works,14
Labourer in Iron Worker,14
Labourer in Manure Factory,14
Labourer in Railway,14
Labourer in Soap Factory,14
Labourrer,14
Labror,14
Lady Housekeeper,14
Laundry Man,14
Linen Factory Labourer,14
Linen and Cotton Weaver,14
Linen weaver,14
Linnen Sewer,14
Linnen Wever,14
Linner Weaver,14
Linotype Operator,14
Little Sister of the Poor,14
Loom Tenter,14
Machienest,14
Machinests,14
Magdalen All Laundress Employed in Good Shepherd Convent,14
Managing Clerk,14
Manual Work Teaching,14
Marin,14
Marine Stoker,14
Masion,14
Mason and Carpenter,14
Mat Maker,14
Medical,14
"Member of the Community of the Order, St. Clare",14
Members of Loreto Abbey,14
Mill Labour,14
Mill Operative,14
Mill Worker (Flax),14
Mill Worker (Linen),14
Millinery Apprentice,14
Minister of Religion,14
National School-Teacher,14
Nl School Teacher,14
Nuns (Teaching Order)),14
Nursetender,14
Orphan,14
Outdoor Servant,14
P.O. Clerk,14
Page Domestic Servant,14
Painter Employed,14
Paper Maker in Paper Mill,14
Penitent All Laundresses Employed in Good Shepherd Convent,14
Pensioner Infantry,14
Pensioner Royal Artillery,14
Photographic Assistant,14
Physician Surgeon,14
Pig Drover,14
Plater Helper,14
Plumbers Helper,14
Post Office Pensioner,14
Postal Telegraph Clerk,14
Presentation Nuns,14
Printer Apprentice,14
Private Nurse,14
Provision Clerk,14
Public House Keeper,14
Publican Grocer,14
Publican and General Merchant,14
Publisher,14
Pupil at School,14
Queen's Nurse,14
R. C. Curate,14
R. I Clergyman,14
R. Postman,14
Railway Carpenter,14
Railway Cleaner,14
Railway Laborer,14
Railway Surface Man,14
Raily Porter,14
Receiving Instruction at Home,14
Reeler in Spinning Factory,14
Religense,14
Retired Mason,14
Retoucher,14
Rivetter in Ship Yard,14
Rly Clerk,14
Rly Station Master,14
Roller Boy,14
Rural Post-Man,14
Sacristan,14
Sailor's Wife,14
Sanitary Engineer,14
School Teacher Unemployed,14
School on Teaching,14
Scool,14
Scooler,14
Seemstress,14
Semester,14
Semestress,14
Sewing Machinest,14
Sheet Iron Worker,14
Sheppherd,14
Shoemaker Apprentice,14
Shop Keeper Provision,14
Shop Keeper Son,14
Shopman Grocers,14
Signal Fitter,14
Sister of Nazarith,14
Smyth,14
Soldier Private,14
Solicitor General Clerk,14
Solicitor Managing Clerk,14
Sowing,14
Spade Finisher,14
Spinner Flax Mill,14
Spinsters,14
Spirit Trade,14
Spreader in Flax Mill,14
Stable-Lad,14
Stationery Business,14
Steam Crane Driver,14
Steamstress,14
Steward Domestic Servant,14
Stewards Daughter,14
Street Inspector,14
Sub Agent Bank of Ireland,14
Tea Wine and Spirit Merchant,14
Teacher N. S,14
Teacher Professed Nurse,14
Teaching Poor F Children,14
Tenter in Factory,14
Ticket Writer,14
Tobacco Spiner,14
Tobbaco Spinner,14
Tram Car Conductor,14
Twine Baller,14
Unemployed General Labourer,14
University Student,14
Van Conductor,14
Veterinary Student,14
Waiter (Hotel),14
Warehouse Labourer,14
Washerwomen,14
Wholesale Draper,14
Wife House Keeper,14
Winchman,14
Winder in Linnen Factory,14
Winer,14
Wire Weaver,14
Wood Machinist,14
Wool Dyer,14
Work in House,14
Working Carpenter,14
Working Steward,14
Working Woman,14
Yarn Shaker,14
Yarn Spinner in Factory,14
Yarn Spreader,14
Young,14
(Scholar),13
A Farmer Son,13
Agra Labourer,13
Agricl-Labourer,13
Agricul Labour,13
Agricultural Laberor,13
Agricultural Labouror,13
Agrl Farm Labourer,13
Agrl Laborer,13
Annuity and Dividends,13
Apprentice Rivetter,13
As Servants,13
Assistant (Shop),13
Assistant Creamery Manager,13
Assistant Land Agent,13
Assistant National School Teacher,13
Assistant in Boot Shop,13
Assisting Above,13
Assists in Housekeeping,13
Auctioneer's Clerk,13
Auditor,13
Bakers Daughter,13
Bakers Wife,13
Bellows Maker,13
Black Smiths Daughter,13
Black Smiths Son,13
Blacksmith Farmer,13
Blacksmith Son,13
Boat Owner,13
Bobbin Turner,13
Boot Manufacture,13
Boot Shop Manager,13
Bording House Keeper,13
Brick Burner,13
Broom Maker,13
Butcher Unemployed,13
Butchers Labourer,13
C Traveller,13
Canteen Manager,13
Car Driver Domestic Servant,13
Carmelite Religions,13
Carver,13
Cattle Dealers,13
Charewoman,13
Children Maid,13
Childrens Maid Domestic Servant,13
Childsmaid,13
Chorwoman,13
Circus Performer,13
Civil Assistant Ordnance Survey,13
Clerk (Law),13
Clerk Linen,13
Clerk Linen Warehouse,13
Clerk Merchants,13
Coachman D S,13
Coachman Domestic S,13
Coachman Domestic Ser,13
Coachmans Wife,13
Coast Guard's Wife,13
Commercial Clerk Linen Business,13
Commission Merchant,13
Cook - Domestic Servt,13
Cook Domestic Servt.,13
Cooper Employed,13
Copper and Tin Smith,13
Corn Buyer,13
Corn Porter Labourer,13
Cutter in Factory,13
Cycle Merchant,13
Dairyman Daughter,13
Dairyman and Farmer,13
Daughter Farmer,13
Dealer (Pedlar),13
Distillers Clerk,13
Dividends and C,13
Doffing Mistress,13
Domestc Servant,13
Domestic (General) Servant,13
Domestic Gardener,13
Draper's Messenger,13
Drapery Commercial Traveller,13
Dresser,13
Driver Horses,13
Dyer and Cleaner,13
Ecclesiastical Student Under Graduate R U I,13
Engine Smith at Factory,13
Ex School Teacher,13
Examiner,13
F Labour,13
F's Daughter,13
Factory Engine Driver,13
Famer Daughter,13
Fancy Box-Maker,13
Farmer and Baker,13
Farmer and Boot Maker,13
Farmer and Dairyman,13
Farmer and Pensioner R.I.C,13
Farmer and Police Pensioner,13
Farmer and R.I.C. Pensioner,13
Farmer and Spirit Grocer,13
Farmers Daugr,13
Farmers G Son,13
Farmers Son's Wife,13
Farmers-Wife,13
Fars Son,13
Fisher Boy,13
Flax Doffer Mill Worker,13
Flax Dresser in Spinning Mill,13
Flax Sorter in Thread Factory,13
Flax Spinning,13
Flaxspinner,13
Foreman of Works,13
From Land,13
Fruit Salesman,13
Gardener D S,13
Gardener Domestic Sert,13
Garderner,13
Gasworks Labourer,13
Gateman,13
Gen. Servant-Domestic,13
Geneal Labourer,13
General Labourer Carter,13
General Servant Doms,13
General Servant Nurse,13
General Servants Domestic,13
General Servt - Domestic,13
General Sevant,13
"General, Domestic Servant",13
General-Servant-Domestic,13
Governess Domestic,13
Grandson,13
Grocer Clerk,13
Grocer's Son,13
Grocers Assistant Unemployed,13
Grocery and provision,13
H Car Owner,13
H Painter,13
Hackle and Gill Maker,13
Hackney Car Proprietor,13
Hemstitcher in Wareroom,13
Hemstitching,13
Herds Sister,13
Herdsman's Son,13
Hide Merchant,13
Holder up in Ship Yard,13
Horsedealer,13
Hotel,13
House - Wife,13
House Maid Domestic Ser,13
House Maid Unemployed,13
House Plasterer,13
House Worke,13
Ireland Revenue Officer,13
Iron Turner in Works,13
Jarvey Driver,13
Jewellers Assistant,13
Labor,13
Labour in Shipyard,13
Labour's Wife,13
Labourer Distillery,13
Labourer Factory,13
Labourer Farmers Son,13
Labourer Garden,13
Labourer Gl,13
Labourer Stone Breaker,13
Labourer at Works,13
Labourer general,13
Labourer in Corporation,13
"Labourer, Farm",13
Labrour General,13
Lace-Worker,13
Land Occupier,13
Land Stward,13
Landry Maid,13
Laundry Proprietor,13
Linen Agent,13
Linen Warehouse Man,13
Linnen Yarn Reeler,13
Linnon Weaver,13
Lives on Out Door Relief,13
Living on Private Income,13
Locomotive Engineer,13
Machinest in Shirt Factory,13
Member Regs Community,13
Member of Religions Community (Teacher),13
Merchant and Publican,13
Merchant's Wife,13
Milk Boy,13
Mill Boy,13
Mill Man,13
Mill Winder,13
Music Hall Artist,13
N.Teacher,13
Navvie,13
Netter,13
Newsboy,13
No Employ,13
None at Present,13
Not School,13
Nuns of St. John of God-Nursing Order,13
Nurse Domestic S,13
Nursemaid,13
Office Porter,13
Officer of Inland Revenue,13
Oiler in Spinning Mill,13
Out of Employment,13
Painter-House,13
Paper Factory,13
Pensioner of R.I.C,13
Petty Dealer,13
Plater's Helper,13
Porkbutcher,13
Porter Grocer,13
Powder Mill Labourer,13
Presn Nun,13
Priest R C (Clergyman),13
Private Property,13
Probationes Nurse,13
Process Server,13
Professional Musician,13
Provision Agent,13
Provision Business,13
Publickan,13
Quarry Owner,13
R.I.C Pensioner and Farmer,13
Rag Dealer,13
Railway Fire Man,13
Railway Servt,13
Reeler of Yarn,13
Religions Srs. of Mercy,13
Religious and Teacher,13
Rent Warner,13
Retired Bank Clerk,13
Retired N Teacher,13
Rivet Boy,13
Rope Twister,13
Rural Postboy,13
Sales Master,13
Salesman Drapery,13
Saw Maker,13
Scallar,13
Scholar Girl,13
Scholar Indusl School,13
Scholar School Boy,13
School Girls,13
School-Master,13
Schooling,13
Scolers,13
Seamer,13
Servant Domc,13
Servt. Domestic,13
Shepheard,13
Ship Chandler,13
Ship Draughtsman,13
Shirt Polisher,13
Shirt Sewer,13
Shirt-Cutter,13
Shoe Maker and Farmer,13
Shool Girl,13
Shop Asst.,13
Shop Keeper (Publican),13
Shop Man Grocer,13
Shop Servant,13
Shopkeeper-Publican,13
Skin Dealer,13
Slaters Labourer,13
Smith (Black),13
Soldiers Son,13
Solicitor in Practice,13
Solicitors Genl Clerk,13
Son Farmer,13
Sorter,13
Sorting Clerk and Telegraphist Post Office,13
Spinner (Wool),13
Spinner (Yarn),13
Spinner - Flax,13
Station Agent,13
Stationers Clerk,13
Stationery Packer,13
Statue Maker,13
Sticker,13
Stock Broker's Clerk,13
Stricker,13
Student Medicine,13
Tailor and Clothier,13
Teacher (Music),13
Teacher Chrn Brothers,13
Teacher N School,13
Teacher Natl School,13
Tenter (Linen),13
Thread Reeler,13
Timber Faller,13
Towl Dealer,13
Train Examiner,13
Trained Hospital Nurse,13
Tram Conducter,13
Traveller Pedlar,13
Travelling Musician,13
Unable to Work,13
Under Housemaid Domestic Servant,13
Undergrad R.U.I.,13
Unemployed Carpenter,13
Van man,13
Victuler,13
Vintener,13
Ware Room Worker,13
Wareroom Stitcher,13
Warper Linen,13
Warper in Factory,13
Weaver Cambrick,13
Weaver in Linnen Factory,13
Weavers,13
Widow of a Farmer,13
Widow of an Agricultural Laborer,13
Wine Agent,13
Wireworker,13
Wooll Weaver,13
Work on the Farm,13
Working Farm,13
Working Gardener,13
Yard Servant,13
Yarn Reeler in Factory,13
Young Person,13
"""Farmer's Son""",12
(Agricultural) Labourer,12
Ableseaman,12
Agent Bank of Ireland,12
Agri. Labourer,12
Agrial Labourer,12
Agricult. Labourer,12
Agricultural Engineer,12
Agricultural Labourar,12
App Bricklayer,12
Apprentice Fitter at Works,12
Apprentice House Painter,12
Apprentice to Blacksmith,12
Apprentice to Confectionery,12
Apprentice to Linen Business,12
Arts Student,12
As Scholars,12
Assistant Confectioner,12
Assistant Hardware,12
Assistant Pawnbroker,12
Assistant at Home,12
Assistant in Public House,12
Auctioneer and Farmer,12
Auditor and Accountant,12
Baptist Minister,12
Bartender,12
Beggarwoman,12
Black Smiths Wife,12
Bog Oak Carver,12
Boot Top Cutter,12
Boot Top Machinist,12
Boot and Shoe Manufacturer,12
Boot and Shoe Trade,12
Boy at School,12
Braider in Rope Works,12
Brass-Finisher,12
Brassmoulder,12
Bread Cart Driver,12
Brewary Labourer,12
Brewery Drayman,12
Brick Manufacturer,12
Business Assistant,12
Butcher Apprentice,12
Butcher and Cattle Dealer,12
Button Hole Machinist,12
Button Holer,12
Cabint Maker,12
Cabman,12
Candle Maker,12
Caretaker Domestic Servant,12
Caretaker of House,12
Caretakers,12
Carr Driver,12
Cashier and Book Keeper,12
Chairwoman,12
Char woman,12
Chemist's Apprentice,12
China Dealer,12
Christian Brother Teacher,12
Clergyman's Wife,12
Clergymans Daughter,12
Clerk Book Keeper,12
Clerk Co Council,12
Clerk Factory,12
Clerk Grocer,12
Clerk Grocery,12
Clerk in Hardware Shop,12
Clerk in Holy Orders Church of Ireland,12
Clerk in Provision Store,12
Clerk in Store,12
Clerk of Church,12
Coast Guard Boatman,12
Collar Sticher,12
Collar and Cuff Cutter,12
Commercial Clerk Draper,12
Commercial Clerk Linen,12
Commercial Traveller Tea Trade,12
Cook and General Domestic Servant,12
Cook-Domestic Servant Unemployed,12
Cooke Domestic,12
Corn Factor,12
Costumer,12
Cow Herd,12
Creamery Labourer,12
Damsk Weaver,12
Dary Man,12
Dealer in Pigs,12
Distillery Clerk,12
District Inspector R I C,12
Dividends and Annuity,12
Dock-Labourer,12
Domestic - Servant,12
Domestic House Work,12
Domestic Servt Genl,12
Domestic Weaver,12
Draper and Outfitter,12
Draper's Shop Assistant,12
Drapers Asistant,12
Draughts Man,12
Dressmaker-Apprentice,12
Driller Shipyard,12
Driller in Foundry,12
Embosser,12
Embroder,12
Embroderer,12
Embroidery Agent,12
Embroidery Designer,12
Embroyder,12
Employed in Shop,12
Engaged on Farm,12
Engine Driver in Brewery,12
Engine Fitter at Worker,12
Engine-Driver,12
Engineers Clerk,12
Engineers Labourer,12
Evicted Farmer,12
Ex. N. Teacher,12
Examiner in Shirt Factory,12
F Polisher,12
F Sister,12
Fancey Box Maker,12
Farm Lab,12
Farm Labor,12
Farm Labourer Agricultural,12
Farm Laboures,12
Farm Servants Daughter,12
Farm Servants Wife,12
Farm Winder,12
Farmer Daughtr,12
Farmer Fisherman,12
Farmer Son in Law,12
Farmer Work,12
Farmer and Gamekeeper,12
Farmer and J.P.,12
Farmer and Millowner,12
Farmer and Postman,12
Farmer and Vintner,12
Farmer's G Daughter,12
Farmer's Grand-Daughter,12
Farmer's Neice,12
Farmerer,12
Farmers Daghter,12
Farmers Doughter,12
Farmers Labour,12
Farming Occupation,12
Farming Servant,12
Farmor,12
Fellow,12
File Cutter,12
Fireman at Works,12
Fisherman Labourer,12
Fisherman-Farmer,12
Fitter (Engine),12
Fitter in Mill,12
Fitter in Works,12
Flax Doffin,12
Flax Rougher in Thread Factory,12
Flax Spinner in Factory,12
Foreman Bricklayer,12
Foreman Gardener,12
Fowl-Dealer,12
Fram Driver,12
Furniture Remover,12
Game Dealer,12
Gardener Domestic Ser,12
Gardener Domestic Svt,12
Gas Labour,12
Gener Labourer,12
General - Domestic,12
General Farm Work,12
General Labiour,12
General Laubourer,12
General Servant D.,12
General Servnt Domestic,12
"General Servt, Domestic",12
General Servt.-Domestic,12
General Svt. Domestic,12
Gentle Man,12
Grand Child,12
Grocer Shopman,12
Grocer and Purveyor,12
Grom Domestic Servant,12
Gun Smith,12
H. Car Driver,12
Hall Maid,12
Hammerman,12
Hardware Porter,12
Hay Merchant,12
Head Groom,12
Head Porter,12
Heating Engineer,12
Herdman,12
Home Assistant,12
Home Housekeeping,12
Home Servant,12
Horse Breaker,12
Horse-Trainer,12
Hosiery Finisher,12
Hospitaliere or Little Sister of the Poor,12
Hotel Clerk,12
House Hold Duty,12
House Keeper (Domestic Servant),12
House Parlourmaid Domestic Servant,12
House painter,12
Housekeeper At Home,12
Houskeeping,12
In Receipt of Out Door Relief,12
Income From Property,12
Inmate W. Charity,12
Invalide,12
Iron Moulder at Works,12
J.P.,12
Joiner and Carpenter,12
Joiner in Ship Yard,12
Key Labourer,12
Kitchen Porter,12
Knitter of Socks,12
Labeour,12
Laborer Agricultural,12
Labourer A,12
Labourer Masons,12
Labourer Mill Worker,12
Labourer Quarry,12
Labourer in Flax Mill,12
Labourer in Soap Works,12
Labourer on Quay,12
Labourer's Child,12
Labourer-Domestic Servant,12
Labourerer,12
Labr General,12
Labr-General,12
Laburor,12
Lace Weaver,12
Lacemaking,12
Lady House Keeper,12
Lady of the House,12
Lady's Maid Domestic,12
Landed Property,12
Landed Proprietress,12
Landery Maid,12
Laudress,12
Launders,12
Laundress Unemployed,12
Lay Sisters Domestic Work,12
Library Assistant,12
Life Insurance Agent,12
Linen Weave,12
Living on Outdoor Relief,12
Lobourer,12
Loco Engine Driver,12
Lodge Owner,12
Machienist,12
Machine Girl,12
Machine Master,12
Machine Winder,12
Machinist in Mill,12
Maker,12
Manager of Creamery,12
Manual Labour,12
Married Lady,12
Mason-Stone,12
Masons Son,12
Masons Wife,12
Master Butcher,12
Member of Religious Community,12
