Irish and Enghlish,English Irish
Belfast Language,ERROR
English and German,English German
Erse and Eng,English Irish
Engelish,England
Irish England,English Irish
Irish Yes English,English Irish
Irish Enlish,English Irish
Not Irish,English
Engli,English
English and English,English Irish
Irish Langue,Irish
Eng and Iri,English Irish
Can Speak English Irish,English Irish
English and Welsh,England Welsh
Does not Appear,Unknown
England Lan,England
Irish Langu,Irish
English Learning Irish,English Irish
Irish Language and English,English Irish
V D,ERROR
Irish and C English,English Irish
Irish and Egh,English Irish
Engl Irish,English Irish
Irs,Irish
Irish Englas,English Irish
Can Irish and English,English Irish
English Language only,English
Engs,English
English Langua,English
Enclish,English
Irish Englash,English Irish
Englis Irish,English Irish
Both Languages,English Irish
A H,ERROR
Speaks Irish,Irish
Language English,English
R English,English
Englisg,English
Ireish and English,English Irish
Englist Language,English
P English,English
and English,English Irish
Irish and Ensh,English Irish
E Languge,English
Iri English,English Irish
Understands English and Irish,English Irish
Speake English,English
No Irish Speaking,English
E La,English
I yes E,English Irish
Engligh,English
Irish and English Yes,English Irish
Englis Language,English
Englas,English
Brap in inglish,Broken-English
English and Irsh,English Irish
Englesh,English
Iirish and English,English Irish
Engish and Irish,English Irish
English Languae,English
Egnlish,English
Engh Irish,English Irish
Iresh and Englagh,English Irish
Iri,Irish
English Language Only,English
No Irish Spoken,English
Cannot Irish,English
English Ir,English Irish
Irish and Enlh,English Irish
Irish None,Irish
Speaks English and Irish,English Irish
Ih English,English Irish
English (only),English
Engl Lange,English
No E,Irish
English and Ih,English Irish
Irish Engls,English Irish
Irish Englsh,English Irish
J S,ERROR
Eng and Irsh,English Irish
Broken Eng,Broken-English
Speak Irish English,English Irish
Cannot Talk,None
Can Speck Irish and English,English Irish
English Langage,English
English a Irish,English Irish
Can Speak,English Irish
English Lanage,English
Irish and C,Irish
Gnglish,English
Iirsh and English,English Irish
Saxon,English
S English,English
Speaks English only,English
I Eng,English Irish
Endlish,English
I and Engh,English Irish
Lan English,English
Irish Lan,Irish
English Fan,English
Inglash,English
Norweyian,Norwegian
English onley,English
Norwegian,Norwegian
Can't Irish Can English,English
E Lang,English
I W,Irish Welsh
Iresh and English,English Irish
Inglesh,English
Know Nothing About Irish English Only,English
Engs and Irish,English Irish
Eng Langue,English
Irish and Englih,English Irish
Can't Speak Yet,None
English Languid,English
Irish and English Not,Irish
Read and write English,English
Irish Langues,Irish
English Langag,English
Irish and E h,English Irish
German,German
Ir and Engls,English Irish
Irish and Irish,English Irish
B L,ERROR
Language,ERROR
Englands,English
E Langue,English
Can Speak I and E,English Irish
Read English,English
Italian,Italian
Sc and English,English Scotch
Rish and English,English Irish
I L,Irish
Sp Irish English,English Irish
E Lan,English
Irish Languages,Irish
English Lag,English
H N,ERROR
Irish Eglush,English Irish
English Large,English
Enelgish,English
Can Speak Irish Enlish,English Irish
English Ect,English
Cannot Speak English or Irish,None
English Irish Language,English Irish
No Knowledge,None
Learning,English Irish
Irish D English,English Irish
Certainly Not,English
S S,ERROR
Brochen English,Broken-English
Engless,English
British only,English
Irish and Elish,English Irish
English and Germany,English German
W A,ERROR
English Not by Choice,English
English and Irs,English Irish
I En,English Irish
Understand English and Irish,English Irish
English Langes,English
Englias,English
No Irish Spoken with any one in House,English
Irish and Eglh,English Irish
Irish Axcent,Irish
Eng and Irh,English Irish
Brok Irish,Broken-Irish
I inglish,English
Hebrew and English,English Hebrew
Cant English,English
Eng langa,English
No Irish Lan,English
Irish an Eng,English Irish
Engllish,English
Eanglis,English
Eng Langh,English
Learning Irish English,English Irish
Nothing,None
Tongue or Language,ERROR
Irs and Eng,English Irish
Irish and English Can Speake Boath,English Irish
English and,English Irish
Elingsh,English
British English,English
Flemish and English,English Flemish
Can't Speak Irish,English
Irish and Englas,English Irish
Ir and Englis,English Irish
Larning Irish,English Irish
I H,ERROR
British,English
Englishs and Irish,English Irish
Irish and Elg,English Irish
Scotsh,Scotch
Cannot Spak Irish,English
Englist,English
Ir Eng,English Irish
Spake English,English
Engh,English
Englise,English
Einglish,English
Inglis,English
English E,English
Ierish and English,English Irish
Englash Lan,English
Gynglish,English
Eng Irsh,English Irish
M W,ERROR
R W,ERROR
Englsih and Irish,English Irish
Scotch and Irish,English Irish
Iresh English,English Irish
Irish and English L,English Irish
Scoth English,English Scotch
C Language,ERROR
Iirish English,English Irish
Irish an Englis,English Irish
Ensh Language,English
English Iris,English Irish
By Linguist,English Irish
None but English,English
Irish an Englash,English Irish
Can Spake English,English
Eng and S Irish,English Irish
Bo Language,English Irish
Irish Engish,English Irish
Irish and Scotch,Irish Scotch
Can Speak I E,English Irish
Ish Eng,English Irish
Englies,English
Scotish,Scotch
English and Scotish,English Scotch
Irs English,English Irish
Scholar,ERROR
Neld,ERROR
Englis Only,English
Iri Eng,English Irish
Read Irish,Irish
K,ERROR
Irish and Engilsh,English Irish
C Sprake Irish and English,English Irish
Irish language,Irish
Irsh and Inglish,English Irish
Iris Eng,English Irish
Common English,English
Irish S C,ERROR
H B,ERROR
Nothing Foolish,English
Begin,ERROR
Can Speak English only,English
Eenglis,English
Irish and Enl,English Irish
Can't Speak,None
Eng Iris,English Irish
Ens,English
Engli and Irish,English Irish
Engtish,English
Irish and English Only,English Irish
German English,English German
Speak E,English
Both Language,English Irish
Speak Scotch,Scotch
Irish and Eenglish,English Irish
Irish Roman,Irish Latin
Dutch,Dutch
W K,ERROR
English no Irish,English
Emglanhs,English
English and Hebrew,English Hebrew
Speak Irish and E,English Irish
Engl Language,English
Irish Cannot Speak,Irish
B Mc N,ERROR
Enghlish only,English
Canot,None
English Languag,English
Dont,None
English or Irish,English Irish
Irish and Elgish,English Irish
Can Spake Irish,English
Do Not Speak Irish,English
Can Speak a Little Irish,English Irish
Not Able to Spk Irish,English
Nil English,ERROR
Hullabulloo,Unknown
A M,ERROR
Speak Eng,English
Cannot Read Irish or Speake Irish,English
Does not Sp Irish,English
Englic and Irish,English Irish
Irish Eenglish,English Irish
Enlist,English
Iris and Egl,English Irish
Irish and Engliss,English Irish
English read wright,English
Don't Know Irish,English
Irish and Enghis,English Irish
Irish and Egsh,English Irish
English Scotch,English Scotch
I and Engli,English Irish
Only Irish,Irish
B Inglish,English
J R,ERROR
E a Irish,English Irish
Sorry we dont speak Irish,English
Irish an Enghish,English Irish
Iri and Engl,English Irish
Engliss,English
Cant Talk,None
Mana,ERROR
E langue,English
I M C A,ERROR
All French,French
D L,ERROR
No Irish Here,English
Italean and English,English Italian
Irish and El,English Irish
English S,English
Eng ad Irsh,English Irish
Do Not Speak It,English
Eng and Some Irish,English Irish
English and Irish Language,English Irish
Belgim,Flemish
Irish Engs,English Irish
Broken Scotch,Broken-Scotch
England Language,English
Eng and Ish,English Irish
I a En,English Irish
Eng and Ir,English Irish
English Lang?h,English
Write E,English
English No Irish,English
English language,English
Irish an E,English Irish
Irish and Egl,English Irish
English Onley,English
Languages English,English
Irish English and French,English French Irish
Sufficient,English Irish
Can Read Irish,Irish
Enlyish,English
Erish and English,English Irish
Speak English Irish,English
Inglist,English
English Waley,English Welsh
Irsh a English,English Irish
Eg,English
English and Learning Irish,English Irish
Slight Knowledge,English Irish
I E L,English Irish
Els,English
J M L,ERROR
Eenglish Irish,English Irish
English and Welch,English Welsh
Scotch English,English Scotch
Irish and Enligsh,English Irish
English and Heer,ERROR
Write read,English Irish
Eh,English
Read and write,English Irish
Englis no Irish,English
French English Germany,English French German
Broken English Irish,Broken-English Irish
Irish and Englise,English Irish
Iirsh English,English Irish
Speak English and Irish,English Irish
Can not,None
Not a Word,None
Irish nor Eng,None
English not Irish,English
E and Iri,English Irish
Eglsh,English
English and Iris,English Irish
P Can English,English
Irish onely,Irish
Irish a Englis,English Irish
? English,English
Itallian Lang,Italian
I and Eg,English Irish
English Iri,English Irish
D S,ERROR
English and Scotch,English Scotch
Irish and Saxon,English Irish
English etc,English
Cannot Either,None
Read and Write English and Irish,English Irish
Neighter,None
I and E Lang,English Irish
Welsh,Welsh
Ish English,English Irish
Enghlis,English
Irrish,Irish
Inglish Lang,English
Not able to Speak,None
Can speak Irish and English,English Irish
None Speaks Irish,English
Speak Englis and Irish,English Irish
Cannot Speak Either,None
Cannot Speek,None
Not Any,None
Irish and Eeng,English Irish
E Language Irish and c,English Irish
Irisha and English,English Irish
Irish-English,English Irish
English and Irish E,English Irish
Learning English,English
Cannot Speak Irish Can Speak English,English
English Q C,English
Italian and English,English Italian
Irish and c Eng,English Irish
Dont Recordil,ERROR
Englis and German,English German
I English only,English Irish
Unknown,Unknown
Irish and Enlis,English Irish
Irish Inglesh,English Irish
E english,English Irish
Cannot Spk,None
E Only,English
Irish and Englisl,English Irish
Read and Write,English Irish
Done,ERROR
English Regnt No Irish,English
Cardiff,ERROR
P T,ERROR
English C,English
Irish Understands,English Irish
Eng language,English
Irish English Franch,English French Irish
English Ireish,English Irish
English and Irish Boath,English Irish
Irish Ingles,English Irish
Irish E Only,English Irish
Cannot Speak Yet,None
Speaks Both English and Irish,English Irish
English Talk Irish,English Irish
Irh English,English Irish
English Latin,English Latin
Esh and Some Irish,English Irish
Mr English,English
Reed Irish,Irish
Speak Inglish,English
Not of Irish,English
Irh and Eng,English Irish
Irish and Enghs,English Irish
English Langish,English
English Speaking,English
Some Irish,Irish
E Lange,English
No Knowledge of Irish,English
Irish and Jinlish,English Irish
German and Einglish,English German
EngIish,English
M C,ERROR
N,ERROR
Jewish,Hebrew
No Talk,None
English Carney Irish,Carney English Irish
English Irish Lang,English Irish
Irich and English,English Irish
Can read,ERROR
Irish Langage,Irish
C S English,English
Ih a English,English Irish
Ish and Egh,English Irish
I G,ERROR
English A Little Irish,English Irish
Garlic and English,English Irish
At School,ERROR
Can Speak E and Irish,English Irish
Englassh,English
Engles,English
Irish and L English,English Irish
Irish and Enlgh,English Irish
Cannot Get Talk,None
Belfast,ERROR
English Lang?,English
No Irish Lag,English
Irish english,English Irish
Yes Irish and Engh,English Irish
Only English Language,English
E M,ERROR
D M,ERROR
Sotch,Scotch
Engl and German,English German
Iresh and Ensh,English Irish
English Irish and E,English Irish
Both Speak only English,English
Can Speak Read and write English and Irish,English Irish
Can Speack Irish and English,English Irish
T M,ERROR
Irish and Esh,English Irish
Irish Languge,Irish
I and c E,English Irish
Irish and Engi,English Irish
En and Ir,English Irish
C,ERROR
Iris and Englis,English Irish
Greek,Greek
Can Speak Eng,English
Spe English,English
All,English Irish
Gaulgue,Irish
Cannot Read Irish,English
Cannot Speak Irish or English,None
English and Iri,English Irish
Ensh,English
English and Latin,English Latin
Irish and Endlish,English Irish
Irsh and Engs,English Irish
Both English and Irish,English Irish
English Oly,English
English ? Irish,English Irish
Irish - English,English Irish
Irish Language and Englash,English Irish
Irish and Englilsh,English Irish
Yes Several Lang,Unknown
Learning Irish and English,English Irish
English BS,English
English Lanuage,English
Cannot read,None
English Langugge,English
Irish and Eng and French,English French Irish
Irish Speaking,Irish
English Irsih,English Irish
Englalish,English
Can Speak Enl,English
E and Some Irish,English Irish
Em,English
Cannot Read,None
Speakers English,English
lrish and English,English Irish
Scotland,ERROR
Lang McCory,ERROR
Irash and English,English Irish
Speak Both Irish English,English Irish
English Ln,English
Irish and English only,English Irish
Ingh,English
Ir Language,Irish
Kil?,ERROR
No Irsh,English
Irish and only,Irish
Welch,Welsh
Germon Only,German
Englisy,English
Speakes Both Languages,English Irish
I Engl,English
Twins,ERROR
Irish and a Little English,English Irish
"Irish, English",English Irish
Can Speak Eng and Irish,English Irish
English Lg,English
Scotch Irish,Irish Scotch
Enilish,English
N English,English
M S,ERROR
English Langr,English
Speak,English Irish
No English or Irish,None
English French and Latin,English French Latin
Information refused,Unknown
Speke English,English
Englishe,English
Engls and Irish,English Irish
Sweedish and English,English Swedish
Both R and W Irish,Irish
Canot Speak Irish,English
Irish and Englisg,English Irish
Enlg,English
Certainly,English Irish
Anglo Irish,English Irish
Irish at School,Irish
Irish German,German Irish
English and Language,English Irish
Scotish and English,English Scotch
Can Speak Both,English Irish
English Lnag,English
Cannot speak,None
Spek English,English
Eng and I,English Irish
A Little Irish,English Irish
Irish and Egli,English Irish
Irrish English,English Irish
Inglish L,English
Iri and Enlish,English Irish
Engsh and Irish,English Irish
English and ? Language,English Irish
English all Right,English
Studying Irish,Irish
Irish and English Both,English Irish
English irish,English Irish
Scoth and English,English Scotch
Eulia and English,English
Irish A Eng,English Irish
English and C,English
Both I E,English Irish
Finneterstown,ERROR
Partly,ERROR
Know,ERROR
Englich,English
Iris and,English Irish
Saxon Learning Irish,English Irish
I Enghlish,English Irish
Eng Lan,English
Speark English,English
Iri and English,English Irish
Not Much,None
Irsh,Irish
Irish in English,English Irish
Irish @ English,English Irish
Irish and Engih,English Irish
Englis only,English
Irish an Engl,English Irish
Double Dutch,Unknown
Not Able to Speak,None
Not Irish and English,English
Enlish Lan,English
Irish a Little and English,English Irish
English and Spanish,English Spanish
Hebrew,Hebrew
Enghist,English
Flemish,Flemish
Both English,English
Can Speak Irish and E,English Irish
Speaks,English Irish
England and Irish,English Irish
No No,None
Try Engsh,English
Irish and English Reads Both,English Irish
Non English,English
Baby,None
Irish ?,Irish
Bad English,Broken-English
Done Irish and English,English Irish
All Speaks English,English
Irish an Engilsh,English Irish
English Langues,English
A Little Irish English,English Irish
Irish and Englist,English Irish
Not Able,None
Engleand,English
Eish,Irish
Not Speaking Yet,None
Engls,English
Enligh,English
Can read and write Irish and English,English Irish
Irish and Englash,English Irish
Elinlish,English
Boath,English Irish
Not E or I,None
Brokenenglish,Broken-English
Cannot S,None
I and Es,English Irish
I and C English,English Irish
Prof English,English
Ingles,English
Can Speak English Only,English
Speak Englis,English
Irih and English,English Irish
Knows Nothing about Irish,English
P D,ERROR
German a English,English German
Irish Language an English,English Irish
Scholar Caring Irish,Irish
Speaks English not Irish,English
Irish or E,English Irish
I and Esh,English Irish
Elinglish,English
Both Laung,English Irish
Both Irish English,English Irish
Englih,English
English and Eng,English Irish
Galac E,ERROR
Not Yet,None
English Attending School,English
English Irs,English Irish
Speak read write,English Irish
Irish Englst,English Irish
Not Talking,None
Speake Eng,English
Eng? Language,English
Ish and Eng,English Irish
Speake Irish and English,English Irish
Englisn,English
Speaks Irish and Eng,English Irish
English and a Little Irish,English Irish
Irish Knowledge,Irish
Could not speak,None
Irish Language English,English Irish
Englhish,English
Broker English,Broken-English
Irish Egnlish,English Irish
Brokeninglish,Broken-Irish
Irish Partty and English,English Irish
Both E and Irish,English Irish
Irish and Elglish,English Irish
Alright,English Irish
Read and write Irish and English,English Irish
Irish and English etc,English Irish
Speak and English,English Irish
Iirish,Irish
Enghlish and Irish,English Irish
To Young,None
Irish Spoken,Irish
Yes Irish and Eng,English Irish
Not Likely,None
Shkae Irish and English,English Irish
English On,English
English and Write,English Irish
Irish English French,English French Irish
Irihs and English,English Irish
Rish English,English Irish
Inlgar,English
Leaning Irish and E,English Irish
English ?,English
J A,ERROR
Irish and Eln,English Irish
Irish and Een,English Irish
Yes Irish,Irish
I and En,English Irish
Language Eng,English
Inglish and Latin,English Latin
Irish Langh,Irish
Going to School,English Irish
Eng or Irish,English Irish
Speak Irish and Enghlish,English Irish
Speak and Under a Little Irish English,English Irish
Irish Engsh,English Irish
English 4 5,ERROR
Snisse,ERROR
English (Only),English
Cant Speak Irish Language,None
L,ERROR
Some,ERROR
Fini,ERROR
L I,ERROR
Esh and Irish,English Irish
Irish and inglish,English Irish
Eng Language only,English
Engl only,English
Irsh and Englsh,English Irish
Itish and English,English Irish
Irsh and Engls,English Irish
Irish and Egnglish,English Irish
Irsh and Enghs,English Irish
Too young to Speak,None
Englin,English
Speake Englis,English
Co,ERROR
E and I Language,English Irish
Speack English and Irish,English Irish
Cannot Speak Neither,None
Egh and Irish,English Irish
Educated,English Irish
Eg and Irish,English Irish
S K C T T,ERROR
Does Not Speak Irish,English
Irirsh and English,English Irish
Eglsh and Irish,English Irish
Irsh and Englis,English Irish
Not Education,ERROR
Can S Both,English Irish
English Chiefy some Irish,English Irish
Engih and Irish,English Irish
Irish Langug,Irish
Can Sp Irish E,English Irish
Non at all,None
Noode as Yet,None
Iers and Englis,English Irish
English Parish,English
Englis an Irish,English Irish
Regret English,English
Irish and English Irish ?,English Irish
M B,ERROR
Irish nglish,English Irish
Scottch,Scotch
Irish and Inlish,English Irish
I No,ERROR
Welsh etc,Welsh
A Little,English Irish
Cant write,English Irish
Read Irish and Eng,English Irish
Galick and English,English Irish
Irish Read and Speak,Irish
Irish E English,English Irish
Speaks Engli,English
E Languages,English
Emglish and Irish,English Irish
C Speak E and Irish,English Irish
++,ERROR
Scotah,Scotch
English Properly,English
English Lauguees,English
"English, Irish and French",English French Irish
Can only Speak English,English
Both Esh and Irish,English Irish
Engh and Iriash,English Irish
No Lang,None
English Can,English
English and Dowth,English
Can Speek English and Irish,English Irish
E English,English
Irish a Eng,English Irish
Not Speak Irish,English
Irrish and English,English Irish
Irs and English,English Irish
Cant Speack Irish,English
Speaker of Irish and English,English Irish
Talk English and Irish,English Irish
Iresh,Irish
Cannot Speke,None
None Can Speak English Not Irish,English
Cannot read and write,None
Eng and Iris,English Irish
Spas English,English
Spkae Irish and English,English Irish
Spkae Irish,Irish
Manx,Manx
Francais,French
Can Speak Englis and Irish,English Irish
Notocklish,ERROR
Ca English,English
Irish and Engshe,English Irish
Can Speak and Talk,English Irish
Irish and English French and Stalian,English French Irish Italian
Eng Langug,English
Irish and English Can Speak I and E,English Irish
Inglesh Irish,English Irish
Sp Englis,English
Esnglish,English
Engliss Langu,English
Cannot Re,ERROR
Engliss Langua,English
$ English,English
Irish and Eglash,English Irish
Irish English Greek French and Latin,English French Greek Irish Latin
English Scoth,English Scotch
German French and English,English French German
Not Known,None
English French Latin,English French Latin
Not in Dublin,ERROR
No Languish,None
Co Armagh,ERROR
Ir E,English Irish
French and E,English French
English Cant Speak Irish,English
Irish and English and c,English Irish
Iirish and Englsh,English Irish
Can Speak a Little,ERROR
Irish can Speak irish,Irish
English etc Irish,English Irish
English and Swedish,English Swedish
irish and English,English Irish
England La,English
Irish Ensh,English Irish
English Lagist,English
Irish Spak and English,English Irish
Irish and Englend,English Irish
Enginglish Lan,English
Speak I E,English Irish
Speaks Irish and E,English Irish
Irsh Eglish,English Irish
Her own language,None
? in Jerman,German
Not Speak Yet,None
Not here to might,None
English Speaking Only,English
English and Gaslie,English Irish
Cannot Speak I Irish,English
Irish and Eigh,English Irish
English ony,English
Cannot Speak English and Irish,None
Cannot speak English or Irish,None
M OCallaghan,ERROR
"RS, English",English
Irish and Engils,English Irish
Cattle Irish and English,English Irish
Neither Two Young,None
Speaks Irish English,English Irish
English and Italian,English Italian
A Little of Each,English Irish
Irish and English Speaking,English Irish
Irish Lang and English,English Irish
Irish Fairly Well,Irish
Engli Irish,English Irish
Little Irish and English,English Irish
Is English,English
Speech English,English
Can Speak Boath I,English Irish
Can Read Irish and English,English Irish
Land House Dividends,ERROR
Enguish,English
Englinguish,English
Several,Unknown
Entered though mistake,ERROR
English Irish French,English French Irish
Irish ? and English,English Irish
English and a slight knowledge of the Irish Language,English Irish
Speaks I and English,English Irish
Speak's it only,English Irish
Irish and Ellish,English Irish
Cannot Speck,None
Dumb,Dumb
English German and French,English French German
Ir Eg,English Irish
Irish Eng and c,English Irish
Irish and Eng ?,English Irish
Being Taught Both,English Irish
Irish and English Speaker,English Irish
Irish and Eeanla,English Irish
Quite,English Irish
All can Speak English and Irish,English Irish
Do not Sp Irish,English
Cannot Speak I,English
Not Sperkery,None
Iinglish,English
All Speaks,English Irish
Can Speake English and Irish,English Irish
Irish El,English Irish
English and Russian,English Russian
Cannot read or Speak English or Irish,None
"Italian,French German English Dutch Spanish",Dutch English French German Italian Spanish
Tosh and English,English
Elingish,English
Can Speak Write,English Irish
Elnglish,English
Iish and English,English Irish
None Irish and English,None
Cannot Speek Yet,None
Sheiper English Only,English
Can Speak English and Irish Fluency,English Irish
English and C a Little Irish,English Irish
Can Speak E or I,English Irish
Can Speak I or E,English Irish
English Irsh,English Irish
Cant read,None
Irish Scotch,Irish Scotch
MA,ERROR
Galway,ERROR
Lame,None
Decrepit,None
Cannot Speaker,None
English Russian,English Russian
Englishn Language,English
Sightly,None
Eng Lengh,English
Es,English
Eeng and Irish,English Irish
English Langugae,English
Irish and Eglis,English Irish
Irish and Engis,English Irish
Celtic English,English Irish
Wales and English,English Welsh
I and English and F,English French Irish
Irish and Englglish,English Irish
Irich and M,Irish
Rish Englis,English Irish
Eh Language,English
Eg Language,English
En Irish,English Irish
No Eng,None
Irish but badly and English,English Irish
English All Sheer,English
English Irish Nil,English
Swedish,Swedish
Cannot Talk at All,None
French and German,French German
Not talking,None
Irish Langish,Irish
A little English,English
Blind,ERROR
Irish and Brithers,English Irish
Irish and Eligh,English Irish
Irish Langua,Irish
Ingless,English
English Well,English
Eglishe,English
Beginning to Speak English,English
English O,English
? and English,English
Very Little Irish and English,English Irish
Child,None
Enghish Irish,English Irish
Speaks or little Irish also English,English Irish
Say Irish,Irish
Cannot Speack Get,ERROR
Rish and Rish,English Irish
Speakes Irish only,Irish
Write English,English
Frensh and English,English French
Irish All,Irish
E Lanuge,English
Englisth,English
Speakes Irish and English,English Irish
G E,ERROR
Not Old English,English
Can Speaks Irish and English,English Irish
Dont Know,None
English Spanish Latin Greek,English Greek Latin Spanish
Languages,None
Irish and C Eng,English Irish
Telegu,Telegu
Engilst,English
Irish and Enight,English Irish
English W C,English
Canot speak Yet,None
Irish and Enlst,English Irish
Cannot speak too young to speak,None
Nothing to English,English
English and Elementry Irish,English Irish
Scotch and En,English Scotch
Welsh and etc,Welsh
The Irish,Irish
No Irish and N,None
Y,ERROR
Speakes English,English
English No Language,None
Both Irish,Irish
English A Little Irish Learning Irish,English Irish
Cant Speak Yet,None
English and Irish Learning,English Irish
rsh and Inglish,English Irish
Not able,None
Ih and Esh,English Irish
Ish and Esh,English Irish
Can read and write Both English and Irish,English Irish
Speaks only,English Irish
English and Gree,English Greek
Can Speaks English and Irish,English Irish
Irish on Eng,English Irish
12 Morale,ERROR
En and I,English Irish
Ir and E,English Irish
English I C,English Irish
Speak a Little,None
Unable to Speaker,None
Irish and Ir,English Irish
English Only Can Speak,English
Irish and Englissh,English Irish
Gelic and English,English Irish
All No Irish and English,English
English Lancuace,English
Irish Englisg,English Irish
Cannot ?,None
Broken,None
Galic French and Irish and English,English French Irish
Hew Ban,None
Dont Speak,None
Can Speak Irish an English,English Irish
Englinsh,English
An English,English
English Some Irish,English Irish
Laton,Latin
Irish and En?,English Irish
"English, Irish",English Irish
Ierish English,English Irish
English French and Telugu,English French Telugu
Egnlish only,English
Irish and Elng,English Irish
English Laug,English
English Norwigan,English Norwegian
English Langs,English
Cannot Seak,None
Not yet able to speak,None
I N,ERROR
English and ?,English
In the Asylum,None
English Bkn,Broken-English
B Kn English,Broken-English
English book and Irish,English Irish
Irich and Englich,English Irish
French English,English French
English and Student of Irish,English Irish
Qu,ERROR
Cannot Speak Either English or Irish,None
Can Spad Irish and English,English Irish
Speaker Irish and English,English Irish
Nothing Yet,None
English R,English
Irish and Eenglis,English Irish
English and Irilsh,English Irish
Can Speake Boath,English Irish
Am Sorry ? English,English
Iirish and Eenglish,English Irish
Not Yet Speaking,None
Cannot Speak Ir,English
Irish and Eng Lag,English Irish
Cannot Speak E Irish,None
Speaks E,English
Not Talking Yet,None
Ennglish,English
Engtis Language,English
English and En,English Irish
English and E,English Irish
Can speak Both,English Irish
Knows Irish and English,English Irish
Only Lisps Yet,None
Englirgen Irish,English Irish
Irish and Englished,English Irish
Engsh,English
Irrish Englis,English Irish
Irsh and Enghis,English Irish
Can Speak E,English
Inngles,English
Irish and English Latin and Greek,English Greek Irish Latin
Can English,English
Irish E and English,English Irish
Englst,English
