Peresbyterian,Presbyterian
Presbyrtian,Presbyterian
Roman Cactholic,Roman Catholic
Ch Ireland Episcopalian,Church of Ireland
Old Presbyterian,Presbyterian
Protestant I C Episcopalian,Church of Ireland
Latter Day Saint,Mormon
Bible Christian,Bryanite
Episcopelian Church of Ireland,Church of Ireland
R CatholicK,Roman Catholic
Roman Cattiolic,Roman Catholic
Cathlic R,Roman Catholic
Catchlick,Roman Catholic
Roman Cathlicke,Roman Catholic
Roman Chalice,Roman Catholic
Presybetarian,Presbyterian
Israelites,Jewish
Ro Cathlice,Roman Catholic
Ronam Catholic,Roman Catholic
Plimoth Brethern,Plymouth Brethren
Quakers,Quaker
Prot Episl Church of Ireland,Church of Ireland
Moravion Church,Moravian
Unetarian,Unitarian
Church Ired,Church of Ireland
Church of Irelind,Church of Ireland
Presbytierian,Presbyterian
Romian Catholic,Roman Catholic
Roman Catlige,Roman Catholic
Congerational,Congregationalist
Roman Catholicc,Roman Catholic
Catchiloc,Roman Catholic
Irish Protestant Episcopal Ch,Church of Ireland
Duncairn Methodist Church,Methodist
Wesleyen Methodist,Wesleyan Methodist
Reformed Prebysterian,Reformed Presbyterian
Ch of Ired,Church of Ireland
R Cathiloce,Roman Catholic
Cathlick Religion,Roman Catholic
Epesquapelion,Church of Ireland
Presbytarians,Presbyterian
Roman Catherolics,Roman Catholic
Protestant Chruch of Ireland,Church of Ireland
Roman Catholer,Roman Catholic
Church of Ireland St Markes P,Church of Ireland
Irish Schurch,Church of Ireland
Prespateran,Presbyterian
Presbytirain,Presbyterian
Catrolick,Roman Catholic
Church of Ireand,Church of Ireland
Presbyterian Meeting,Presbyterian
New Conection Methodist,Methodist New Connexion
Jewish Persuasion,Jewish
Roman Catholic St Kevins,Roman Catholic
Prespetrin,Presbyterian
Presbtarion,Presbyterian
Prysbetrain,Presbyterian
Roman Catcholc,Roman Catholic
Evangelical,Evangelical
Rc Catholick,Roman Catholic
Roman Catholic R C Church,Roman Catholic
R Cahholic,Roman Catholic
Independt,Independent
Irish Presbtaren Church,Presbyterian
Cathelic R,Roman Catholic
Weslan Methodist,Wesleyan Methodist
Romon Cathilic,Roman Catholic
Roman Catiolic,Roman Catholic
Baptized Believer,Baptist
Leiteran,Lutheran
Chatolics,Roman Catholic
U Presbyterian Church,United Presbyterian
Catolic Roman,Roman Catholic
Romen Cathelic,Roman Catholic
Presbyteryian,Presbyterian
Presbeteryan,Presbyterian
Methodist New Con,Methodist New Connexion
P Episcopelian,Church of Ireland
Roman Catholioc,Roman Catholic
Roman Catchorlic,Roman Catholic
Chotolic,Roman Catholic
Anglo Catholic,Church of England
Indipendent,Independent
Chatolic R,Roman Catholic
Roman Cathologhue,Roman Catholic
Presptyterian,Presbyterian
Church England Protestant,Church of England
Methidest,Methodist
Roman Catol,Roman Catholic
R Cathlico,Roman Catholic
Protestant Episcopilian,Church of Ireland
P,Presbyterian
Presbiteranean,Presbyterian
Roman Catole,Roman Catholic
Church of I Protestant,Church of Ireland
R Cathilock,Roman Catholic
Church of England Ireland,Church of Ireland
Presbyterian Church Ireland,Presbyterian
Presberitian,Presbyterian
Bapist Church,Baptist
Presbterin Church,Presbyterian
Roman Calthoic,Roman Catholic
Protestant of Church Ireland,Church of Ireland
R Casholic,Roman Catholic
Roman Catholic or Idoloter According to H M Edward VII,Roman Catholic
Roma Catholice,Roman Catholic
Protestant Episopalian,Church of Ireland
R Cathelac,Roman Catholic
Rationalist,Rationalist
United Presbeterian,United Presbyterian
P Church,Presbyterian
Presbyterains,Presbyterian
Rm Cathol,Roman Catholic
Church of Rome R C,Roman Catholic
Prespetian,Presbyterian
R Chatholic Church,Roman Catholic
Protestant Church of Scotland,Church of Scotland
Reformed Presbyn,Reformed Presbyterian
Primetive Methodist,Primitive Methodist
R Cacholic,Roman Catholic
Ch of I Protestant,Church of Ireland
R Cathic,Roman Catholic
Methodist N Con,Methodist New Connexion
Ronman Catholic,Roman Catholic
Congregationilot,Congregationalist
Roman Catholic Church Rome,Roman Catholic
Roaming Cathlic,Roman Catholic
Presbyterane,Presbyterian
Roman Chalic,Roman Catholic
R Ctholic,Roman Catholic
Roman Catherlice,Roman Catholic
Irish Methodist Church,Methodist
Caterlick,Roman Catholic
Rroman C,Roman Catholic
Latter Day Saint Presbytarian,Mormon
Catholice Ch,Roman Catholic
Roman Catlicke,Roman Catholic
Presbertyian,Presbyterian
Roman R Catholic Church,Roman Catholic
Roman Catholcks,Roman Catholic
Presbitarin,Presbyterian
Presbyterain C,Presbyterian
Prespeterian Ch,Presbyterian
Roman Catheck,Roman Catholic
R Cathorlic Riligon,Roman Catholic
Cavenanter,Reformed Presbyterian
Irish Episcopil Church,Church of Ireland
Pescopalian Church,Church of Ireland
Meslleyans,Wesleyan Methodist
Presbyterien Church,Presbyterian
Roman Cathorlice,Roman Catholic
Roman Catholick Ch,Roman Catholic
Catcholic Relig,Roman Catholic
St Catherines Roman C,Roman Catholic
Roman Cahelics,Roman Catholic
Swedenborgian,Swedenborgian
Rom Catcholick,Roman Catholic
Church of Ireland E C,Church of Ireland
Presbyterian Unitarian,Unitarian
Roman Cathlos,Roman Catholic
All Members of R Catholic Church,Roman Catholic
Parish Priest,Roman Catholic
Roman Catiolec,Roman Catholic
Episcopal Ch of Ireland,Church of Ireland
Weslyn,Wesleyan Methodist
Member of the Roman Catholic Church,Roman Catholic
Roman Cathorck,Roman Catholic
Roman Cathik,Roman Catholic
R Catholicis,Roman Catholic
Episcoplain,Church of Ireland
Roman Cathr,Roman Catholic
Church of Ireland English Church,Church of Ireland
Presbytreain,Presbyterian
Phiscopelian,Presbyterian
Atheist,Atheist
Cathelick Church,Roman Catholic
Protestant Moravian,Moravian
Church of R,Roman Catholic
Presberin,Presbyterian
Chirch of Rome,Roman Catholic
Romon Catholic Church,Roman Catholic
P C of Ireland,Church of Ireland
Roman religions Catholic,Roman Catholic
Presypterian Church,Presbyterian
R Cathoile,Roman Catholic
Medotist,Methodist
Methoist,Methodist
Protestant C of England,Church of England
Prespertian Church,Presbyterian
Meeting House of Brethren,Plymouth Brethren
Bretheron,Plymouth Brethren
All Church of Ireland,Church of Ireland
R Catholict,Roman Catholic
Rom Catolics,Roman Catholic
Congregalist,Congregationalist
Protestant Episcoplain,Church of Ireland
Prespesterian,Presbyterian
Episcopalian Church Protestant,Church of Ireland
Methodust,Methodist
Rom Cathloic,Roman Catholic
R and Catholic,Roman Catholic
Romon Cath,Roman Catholic
Church of England and Ireland,Church of Ireland
Roman Cath?ic,Roman Catholic
Epescopalion,Church of Ireland
The Curch of Ireland,Church of Ireland
Chatloic R,Roman Catholic
Christian Breathren,Christian Brethren
Catchalic,Roman Catholic
English Chur,Church of England
Estd Church of Scotland,Church of Scotland
Protestant Pispelian,Church of Ireland
Prespepterian,Presbyterian
Catholice C,Roman Catholic
Religon Roman Catholic,Roman Catholic
The Old Church of Ireland,Church of Ireland
Church of Ireland Epescopelian,Church of Ireland
Roman Catholick C,Roman Catholic
Episcopelean,Church of Ireland
Episcopialian,Church of Ireland
Roman Catholig,Roman Catholic
Cuch Ireland,Church of Ireland
Non Subscribing Presbyterian Unitarian,Unitarian
Congretional Church,Congregationalist
Roman Catholiocs,Roman Catholic
Methodiest Church,Methodist
First Presbyterian Church Larne,Presbyterian
Luthern Protestant Episcopal,Lutheran
Prespitarian,Presbyterian
Indepents,Independent
Catholic Churc,Roman Catholic
Pryspetrian,Presbyterian
Episcopalian Church of England,Church of England
Rathmines,ERROR
Church of Engla,Church of England
Protestant Church of Christ,Church of Christ
Presbertarion,Presbyterian
Roman Ca Church,Roman Catholic
Church Indepent,Independent
A Catholice,Roman Catholic
Church of Ireland and England,Church of Ireland
Unitarian Ch,Unitarian
Prispiterian,Presbyterian
Roman Cathorick,Roman Catholic
Roaman C,Roman Catholic
Presbyterian E U,Presbyterian
Roman Callolic,Roman Catholic
Roman Catholic Faith,Roman Catholic
Church Iriland,Church of Ireland
Methodist New Conexion,Methodist New Connexion
Roman Catholate,Roman Catholic
Prespertrian,Presbyterian
Reformed Prisbeterian,Reformed Presbyterian
Episcoplean,Church of Ireland
Curch off Ireland,Church of Ireland
Catholic Curate,Roman Catholic
Prespytarion,Presbyterian
Roman Catholice Religion,Roman Catholic
Roman Cat Church,Roman Catholic
Catohlic,Roman Catholic
Reformed Prespeterian,Reformed Presbyterian
Evangelical Church of Ireland,Evangelical
Episcopalian Protestant Church of Ireland,Church of Ireland
R Catholist,Roman Catholic
Roman Chtholic,Roman Catholic
Roman Cathorlik,Roman Catholic
Prsbytrian,Presbyterian
Prespatarian,Presbyterian
C Church of Ireland,Church of Ireland
Prespretian,Presbyterian
Roman Cathlicks,Roman Catholic
Protestant Church Church of Ireland,Church of Ireland
Rome Catholic Church,Roman Catholic
Roman Fatholic,Roman Catholic
Episcipal,Church of Ireland
Epescipal Church,Church of Ireland
Roman Cotholick,Roman Catholic
First Presbyterian Church,Presbyterian
General Assembly,Presbyterian
Prespiterion,Presbyterian
Church of Roman,Roman Catholic
JMCD Merrion Hall Brethern,Plymouth Brethren
Protestant Irish Ch,Church of Ireland
Religion Roman Catholic,Roman Catholic
Protestant Irish,Church of Ireland
Salvationarmy,Salvationist
R Caothlic,Roman Catholic
Membrs of the Church of Ireland,Church of Ireland
Cathoerlic,Roman Catholic
Church of Ieland,Church of Ireland
Epescopelian,Church of Ireland
Baptist Adhernt,Baptist
Roman Catho?,Roman Catholic
R Chatlico,Roman Catholic
Roman Catholic Catholic Church,Roman Catholic
English Protestant Church,Church of England
R Catohlic,Roman Catholic
Irish Church St Marks,Church of Ireland
Episcpalian,Church of Ireland
Roman Cathholic,Roman Catholic
Prisbytarian,Presbyterian
Rm Catlick,Roman Catholic
Church of Ireland Prot,Church of Ireland
Roman Catherical,Roman Catholic
Roman Cathoilc,Roman Catholic
Roman Catick,Roman Catholic
Presybterian Church,Presbyterian
Roman Catholaic,Roman Catholic
I C Kivins,Church of Ireland
Wesleys,Wesleyan Methodist
Roman Cathliok,Roman Catholic
Rom Cathl,Roman Catholic
C Riligion,Roman Catholic
Roman Catchols,Roman Catholic
Catholic Rome,Roman Catholic
Member of Roman Catholic Church,Roman Catholic
Cathorlic R,Roman Catholic
Chatlic,Roman Catholic
R Catrlic,Roman Catholic
Wesleyian,Wesleyan Methodist
Roman Chaolic,Roman Catholic
Lutherian Church,Lutheran
Episcopal Church Irish Church,Church of Ireland
Epescopelian Church of Ireland,Church of Ireland
Roman Cha,Roman Catholic
Roman Cathilice,Roman Catholic
Prysbeterean,Presbyterian
Roman Cathoilick,Roman Catholic
Unsectariam,Non-denominational Christian
R Catholic Priest,Roman Catholic
Roman Chatholice,Roman Catholic
Roman Cathloic Church,Roman Catholic
Prostestant Church of Ireland,Church of Ireland
Irish Episcopal Ch,Church of Ireland
Catherloic,Roman Catholic
Epispalian,Church of Ireland
R Catholick Ch,Roman Catholic
Prespyterran,Presbyterian
Roman Catheli,Roman Catholic
Roman Cathelioc,Roman Catholic
Catherolic Ch,Roman Catholic
Roman Catrolick,Roman Catholic
Roman Catthlic,Roman Catholic
Roman Cathelic Church,Roman Catholic
Roman Catholick Religon,Roman Catholic
Episcopalian Potestant,Church of Ireland
I Church of Ireland,Church of Ireland
Presbsterian,Presbyterian
Medothest,Methodist
R Cathoc,Roman Catholic
R Catholic R Church,Roman Catholic
Roman Catolics,Roman Catholic
Epescopilion,Church of Ireland
Catecholic,Roman Catholic
Salvationst,Salvationist
Roman Cathelik,Roman Catholic
Congregalanist,Congregationalist
Church of Scotland Prespyterian,Church of Scotland
Episcapalion Irish Church,Church of Ireland
Presperterian Church,Presbyterian
R Cathelock,Roman Catholic
Protestant C,Church of Ireland
Prespyterians,Presbyterian
Roam Catholic Chruch,Roman Catholic
Irish Church Protestant Episcopn,Church of Ireland
Presbetran,Presbyterian
Russian Jew,Jewish
Prot Irish Church,Church of Ireland
Welsh Presbyterian,Calvinistic Methodist
Roman Caloth,Roman Catholic
Presbiterrian,Presbyterian
Non Subscribing Presbeterian,Non-Subscribing Presbyterian
Roman Catholic religi,Roman Catholic
Church of I P,Church of Ireland
Roman Catchol,Roman Catholic
W Methodists,Wesleyan Methodist
Roman Cathatholic,Roman Catholic
Church of Ireland St Marks,Church of Ireland
Weslyean,Wesleyan Methodist
Riligon Cathlic,Roman Catholic
Late E Church,Church of Ireland
Late Established Church of Ireland,Church of Ireland
Information Declined,Unknown
Methodost,Methodist
Chatholick,Roman Catholic
Episl C of Ireland,Church of Ireland
Roman Catolicks,Roman Catholic
Irish Church Protestant Ch,Church of Ireland
Presbytrian Church,Presbyterian
Roman Caticka,Roman Catholic
Member of the Old Church of Ireland,Church of Ireland
Eastern Reformed Presbyterian,Reformed Presbyterian
Unseeterian,Unitarian
P Episcopal,Church of Ireland
Congregionalist,Congregationalist
Episcopalians Protestant,Church of Ireland
Plimouth Brethern,Plymouth Brethren
Church of Iireland,Church of Ireland
Roman Catchlic Church,Roman Catholic
Independent Presbyterian,Independent
Commonly called Brethren,Plymouth Brethren
R Catholise,Roman Catholic
Presbytarian Church,Presbyterian
Presybterians,Presbyterian
Catholic Relign,Roman Catholic
1st Prespeterian,Presbyterian
Christian Brathern,Christian Brethren
Roman Chatlo,Roman Catholic
Rom Catholi,Roman Catholic
Presbytaran,Presbyterian
Church of rome,Roman Catholic
Roman Catric,Roman Catholic
Rhoman Catolic,Roman Catholic
Prodestant Episcoplain,Church of Ireland
Presbyteron,Presbyterian
Presbyterrain,Presbyterian
Roman Catholic church,Roman Catholic
Catholic R Church,Roman Catholic
Protestant Episcopalians Irish Church,Church of Ireland
R C Catholick,Roman Catholic
Episcopalians Church of Ireland,Church of Ireland
Roman Catchorlick,Roman Catholic
Prestperin,Presbyterian
Ronan Cat,Roman Catholic
England,Church of England
Preysterian,Presbyterian
Crurch of Ireland,Church of Ireland
Presbytearian Church,Presbyterian
Cumber Church,Presbyterian
Prisbteran,Presbyterian
Protestants,Presbyterian
Christian Brother,Roman Catholic
Church of Ireland Saint Marys,Church of Ireland
Information refused,Unknown
Rm Cat Church,Roman Catholic
Prespteryian,Presbyterian
Roman Cathiotie,Roman Catholic
Roman Catholeck,Roman Catholic
Covenanters,Reformed Presbyterian
Protestant Undenominational,Non-denominational Christian
Baptist Ch,Baptist
Refd Presbytr,Reformed Presbyterian
Ref Pres,Reformed Presbyterian
Presbityreian,Presbyterian
Presbyterian Gen Assemly,Presbyterian
Presbyterain Religion,Presbyterian
Roman Catholcs,Roman Catholic
Episcapalian Irish Church,Church of Ireland
Roman Ctl,Roman Catholic
Prespritains,Presbyterian
Tennent Street Congregational Church,Congregationalist
Rom Catrlic,Roman Catholic
Presybtarian,Presbyterian
Israclite,Jewish
Presbetrrian,Presbyterian
Presbybrian,Presbyterian
R C Ch,Roman Catholic
Member of Church of God,Church of God
Prsebtyterian,Presbyterian
Lutern,Lutheran
Roman Calith,Roman Catholic
Meathodist Church,Methodist
Pysberterian,Presbyterian
Reoman Catholic,Roman Catholic
Irich Churce,Church of Ireland
Pespyterian,Presbyterian
St Enoch's Presbyterian Church,Presbyterian
Roman Cactolick,Roman Catholic
Prysbeterain,Presbyterian
R Chatilock,Roman Catholic
Presbyterarian,Presbyterian
Church of Ireland Piscopal Church,Church of Ireland
Prespebertian,Presbyterian
Raloo Presbyterian Church,Presbyterian
Roman Catilice,Roman Catholic
Prispetarns,Presbyterian
R Catholios,Roman Catholic
Prysbytarian,Presbyterian
Presbytranean,Presbyterian
Episcopillion Church,Church of Ireland
United Free of Scotland,United Free Church of Scotland
Methodists Church,Methodist
Uniterin,Unitarian
Protestants Episcopalian Church of Ireland,Church of Ireland
Undenominational Christian,Non-denominational Christian
Member I Church,Church of Ireland
Prispeterian Chresent Church,Presbyterian
Protestants (Congregationalists),Congregationalist
Roman Catock,Roman Catholic
Prestepteran,Presbyterian
Presbyteriun,Presbyterian
Prisbeteranean,Presbyterian
Presybyterian,Presbyterian
Church of Rome R Catholic,Roman Catholic
United Free C S,United Free Church of Scotland
Rom Cathole,Roman Catholic
Catolic Curch,Roman Catholic
Catliotic,Roman Catholic
Parish Church of Ireland,Church of Ireland
Episcopial Churh,Church of Ireland
Prisbyteran,Presbyterian
Romane Catholics,Roman Catholic
Prysbeterions,Presbyterian
Presbyteiran,Presbyterian
Roman Cathhic Church,Roman Catholic
Christian of no Denomination,Non-denominational Christian
Baetheren,Plymouth Brethren
Chr Brethern,Christian Brethren
Roam Catchloc,Roman Catholic
Caiholick,Roman Catholic
Luteian Protestant,Lutheran
A Roman Catholick,Roman Catholic
Known as Brethren in Christ,Christian Brethren
Presbeteriang,Presbyterian
Wesleyan M Church,Wesleyan Methodist
Prestyterain,Presbyterian
Churh Ireland,Church of Ireland
R Cathoelic,Roman Catholic
Rom Cathelick,Roman Catholic
Church of England Prot Epscoplian,Church of England
Roman Catclick,Roman Catholic
R Catecholic,Roman Catholic
Prysbeteran,Presbyterian
Prsbeterian,Presbyterian
Chruch of Ireland,Church of Ireland
Coatchlic,Roman Catholic
Cathilick,Roman Catholic
Roman Catholic Churh,Roman Catholic
Church Engl,Church of England
Church I Protestant,Church of Ireland
Episcoplian Protestant,Church of Ireland
Roman Catholic Reg,Roman Catholic
Rm Catho,Roman Catholic
C Church Roam,Roman Catholic
Hebrew Hibry,Jewish
Presbertrian,Presbyterian
Prybestrian Ch,Presbyterian
Jewe,Jewish
Reformed Dutch Church,Reformed Dutch Church
Roman Cotlic,Roman Catholic
Plymouth Brethern Christian,Plymouth Brethren
Rm Catholic Church,Roman Catholic
R Catk,Roman Catholic
Ch Brethren,Christian Brethren
Christain Bretheren,Christian Brethren
Epicopical Church,Church of Ireland
Romen Cathloic,Roman Catholic
R Catlotic,Roman Catholic
Irish C Church,Roman Catholic
Presbytarrian,Presbyterian
Congregationslist,Congregationalist
Mountpottinger Presbyterian Church,Presbyterian
Presbyterrane,Presbyterian
(Protestant) Church of Ireland,Church of Ireland
Roman Catherlik,Roman Catholic
Presbyterian Curch Irish,Presbyterian
Roman Chathole,Roman Catholic
Protestants of Church of Ireland,Church of Ireland
Episcopalian Prostestant C I,Church of Ireland
Wesley Methodists,Wesleyan Methodist
Protestant I C Church of Ireland,Church of Ireland
Protest Methodist,Methodist
Irish Episcoparian,Church of Ireland
Roman Catholic Church Swinford,Roman Catholic
Christians Commonly Known as Brethren,Christian Brethren
Epispalion,Church of Ireland
Church of Ireland High Church,Church of Ireland
Roman Caltolic,Roman Catholic
Roamin Cathloic,Roman Catholic
Methodist Weslan,Wesleyan Methodist
Roman Catholic St Androws,Roman Catholic
Presbtyerin,Presbyterian
R Catholoic,Roman Catholic
Bapist,Baptist
Presbyteeran,Presbyterian
Church of Ireland Old Catheral,Church of Ireland
Un Free Church,United Free Church of Scotland
Prst Ch of England,Church of England
Roman Cautlick,Roman Catholic
Roman Catholic Proffessin,Roman Catholic
Pishepailain,Presbyterian
Presbyterieen,Presbyterian
Prysbeterrian,Presbyterian
Relig Catholic,Roman Catholic
R Castolic,Roman Catholic
Brethren Plymouth,Plymouth Brethren
Chatloic,Roman Catholic
Ch of Id,Church of Ireland
Congretionalist,Congregationalist
Episcopal Parish Church,Church of Ireland
Baptist Denomation,Baptist
Roman Catholic P P,Roman Catholic
Presbytrien,Presbyterian
Protestant Epscoplin,Church of Ireland
Curch England,Church of England
Roman Catrichl,Roman Catholic
Roman Cathlish,Roman Catholic
Roman Cholick,Roman Catholic
Scots Church,Church of Scotland
England Church,Church of England
R Catharlic,Roman Catholic
Pryesbterian,Presbyterian
R Catholic Religin,Roman Catholic
Church Brethern,Plymouth Brethren
Prispyterion,Presbyterian
Rome Catherlick,Roman Catholic
Church of Jesus Christ of Latter Day Saints,Mormon
Roman Cattolis,Roman Catholic
Catholics St Marys,Roman Catholic
Prysbertian,Presbyterian
R Cathloce,Roman Catholic
Presbytearan,Presbyterian
Jewish Church,Jewish
Church of Ireland Epesporolin,Church of Ireland
Catholick C,Roman Catholic
Prespytran,Presbyterian
Presptern,Presbyterian
Rome C,Roman Catholic
Epscopalian E C Protestant,Church of Ireland
Presbytrian Ch,Presbyterian
German Protestant,German Protestant
Plymouth Brethn,Plymouth Brethren
Roman Cah,Roman Catholic
Presgterian,Presbyterian
R Catlioc,Roman Catholic
Espicopalian,Church of Ireland
Wesleyan Methodst,Wesleyan Methodist
Presbytearen,Presbyterian
Roman Catohil,Roman Catholic
Presbytariaen,Presbyterian
Holy Roman Cathloics,Roman Catholic
R Catherloic,Roman Catholic
Roman Chatrolick,Roman Catholic
A Roman Catolic,Roman Catholic
Methdist,Methodist
Presbyetern,Presbyterian
Roman Catholok,Roman Catholic
Catalogue,Roman Catholic
Cathlocic,Roman Catholic
Meathoits,Methodist
Medhvodiths Church,Methodist
R Cathrlick,Roman Catholic
Prespretain,Presbyterian
Roman Cathrice,Roman Catholic
Presberatyan,Presbyterian
Christian Bretharn,Christian Brethren
Roman Catchilic,Roman Catholic
Roman Catherll,Roman Catholic
Irish Epis Church,Church of Ireland
Information Refused G T Sergt,Unknown
Roman Cahotic,Roman Catholic
Chur Ireland,Church of Ireland
Roam Cathrlick,Roman Catholic
Roman Calutlic,Roman Catholic
Catrlick,Roman Catholic
Roman Catlrick,Roman Catholic
Pryesbeterian,Presbyterian
R Chatiloc,Roman Catholic
R Chalitce,Roman Catholic
Clogher Presbyterian Church,Presbyterian
Rathusines Irish Church,Church of Ireland
Catholic Church of Ireland,Church of Ireland
Prespetarians,Presbyterian
Prespyteranean,Presbyterian
Prspeterian,Presbyterian
Roman Cathllic,Roman Catholic
Religon R C,Roman Catholic
United Fre?,United Free Church of Scotland
Episqupalion,Church of Ireland
Protestant Episcoplians,Church of Ireland
Presybertion,Presbyterian
Prestiterian,Presbyterian
Romen Catholis,Roman Catholic
Congregaslist,Congregationalist
Episcopaleian,Church of Ireland
Episcopial Church of Ireland,Church of Ireland
Presbyteriany,Presbyterian
Roman Cathlia,Roman Catholic
Methost Church,Methodist
Agadowey Presbyterian Church,Presbyterian
Prispeteran,Presbyterian
Independant Rev I Cragon,Independent
Prepertian,Presbyterian
Methodist Prodestant,Methodist
Episcop Church,Church of Ireland
Episcipal Protestant,Church of Ireland
Protestant Episcopalion Church of Ireland,Church of Ireland
Episcopalian C,Church of Ireland
R Catc Church,Roman Catholic
Prespertains,Presbyterian
Roman Cathlac,Roman Catholic
Original Seccession,Original Secession Church
Roa Catholic,Roman Catholic
Church of Protestant,Church of Ireland
U F,United Free Church of Scotland
Prespterryan,Presbyterian
Presbyterian Crescent Church Malone Road,Presbyterian
Original Sedeear,Original Secession Church
Caholic Church,Roman Catholic
Knock Brady Church of Ireland,Church of Ireland
I C Episcopli C,Church of Ireland
Baptest,Baptist
Roman Chaholic,Roman Catholic
Irick Church,Church of Ireland
Chch of Ilnd,Church of Ireland
Wesleyean Methodist,Wesleyan Methodist
Prestybrean Church,Presbyterian
Congreational Church,Congregationalist
Roman Catholic Relg,Roman Catholic
Protestant Epicopalian,Church of Ireland
A R Catlocit,Roman Catholic
Noncomformist,Nonconformist
C O I,Church of Ireland
Non-Subscriping Presbyterian,Non-Subscribing Presbyterian
Roman Cattlic,Roman Catholic
R Catohlice,Roman Catholic
Chatlic Church,Roman Catholic
Presbyterean Church,Presbyterian
Methodist Primitive,Primitive Methodist
Refmd Presbyterians,Reformed Presbyterian
Cathelic Religion,Roman Catholic
Roman Cathce,Roman Catholic
A Presbyterian,Presbyterian
Cathlics,Roman Catholic
R Cathorlicks,Roman Catholic
French Protestant,French Protestant
The Crescent Presbyterian Church,Presbyterian
Est Church of Ireland,Church of Ireland
Mc Quiston Presbyterian Church,Presbyterian
Roman Catholic (Protestant),Roman Catholic
Preasbyterian,Presbyterian
Idolator,Roman Catholic
Presbyterint,Presbyterian
Roan Catholic,Roman Catholic
Roman Catheric,Roman Catholic
Roman Cathalik,Roman Catholic
Irish I Church,Church of Ireland
Protesant Church of Ireland,Church of Ireland
Lutherean,Lutheran
Roman Catelice Churce,Roman Catholic
Protestant Episcopalean,Church of Ireland
Reformed Presbytarian,Reformed Presbyterian
Presbyteryain,Presbyterian
Rooman Catholic,Roman Catholic
Prepyterian,Presbyterian
Cathlotics,Roman Catholic
R Cathrolc,Roman Catholic
Unitarian Church Mount Pattinger,Unitarian
Disestalisted Protestant Irish Church,Church of Ireland
Catlic Chur,Roman Catholic
Prespy,Presbyterian
Presterian Curch,Presbyterian
Ch of Ire,Church of Ireland
Presbtarin,Presbyterian
Roman Cathly,Roman Catholic
Commonly Called Brethern,Plymouth Brethren
Methodist's,Methodist
Protestant Episcopelan,Church of Ireland
Episcopal Curch,Church of Ireland
St Cathrines Church of Ireland,Church of Ireland
Luther Chruch,Lutheran
Caholice,Roman Catholic
Protestant Christian Commonly Called Brethren,Plymouth Brethren
Ro Cath,Roman Catholic
Non-Subscribing Presbyterian's,Non-Subscribing Presbyterian
Rom C,Roman Catholic
Roman Catholic Chuch,Roman Catholic
R Catholic Clergyman,Roman Catholic
Roman Chatrolic,Roman Catholic
R Catholic St Thomas,Roman Catholic
Presbn Genl Assembly,Presbyterian
Non Subscribing Presberian,Non-Subscribing Presbyterian
Covenenter,Reformed Presbyterian
Romans Cateholic,Roman Catholic
Chatolick R,Roman Catholic
R Pespterrian,Reformed Presbyterian
Church of Irilad,Church of Ireland
Indaism,Hindu
Cathalice,Roman Catholic
Roman Catlohic,Roman Catholic
Prispertarain,Presbyterian
Romon Catholick,Roman Catholic
Roman Cathlice Church,Roman Catholic
Cotacholic,Roman Catholic
P Catholic,Roman Catholic
Romon Catholics,Roman Catholic
Sister of Mercy R C,Roman Catholic
Rmn Catholic C,Roman Catholic
Wesylean,Wesleyan Methodist
Protestant Established Church of Ireland,Church of Ireland
Presbyperian,Presbyterian
Roman Cathiloe,Roman Catholic
Prost Episcopal,Church of Ireland
No Church,Atheist
C of Scotland,Church of Scotland
Member of Church of Ire,Church of Ireland
Congeration,Congregationalist
Roman Cothalic,Roman Catholic
Escopal Church,Church of Ireland
Rome Cathlick,Roman Catholic
Mc Quiston Memorial,Presbyterian
Roman C Chur,Roman Catholic
Cotcholic,Roman Catholic
Roman Cathlocie,Roman Catholic
Ref Prespeterian,Reformed Presbyterian
Episcipilian,Church of Ireland
P Irish Church,Church of Ireland
Pryspiterian,Presbyterian
Roman Catihol,Roman Catholic
Roam Catlic,Roman Catholic
Prespytreian,Presbyterian
Presbtinan,Presbyterian
Ro Clatchic,Roman Catholic
Moriavan Church,Moravian
Church of Ireland Episcopalions,Church of Ireland
Ref Presbeterian,Reformed Presbyterian
Roman Catheral,Roman Catholic
Prot Methodist,Methodist
Prespryterian,Presbyterian
Roman Catlics,Roman Catholic
R Cathorick,Roman Catholic
Protestant Episcopal Church in Ireland,Church of Ireland
R C or Idolater,Roman Catholic
Roman Chaterlick,Roman Catholic
Scottish Episcopalian,Episcopal Church of Scotland
Presbyterian Non Subscribing,Non-Subscribing Presbyterian
Is A Catholic,Roman Catholic
Reformed Presbyt,Reformed Presbyterian
Presptyrain Church,Presbyterian
Romaman Catholic,Roman Catholic
The Breathren,Plymouth Brethren
Weselain Methodist,Wesleyan Methodist
Chr Ireland,Church of Ireland
Roman Cathi,Roman Catholic
Rooman Catholic Church,Roman Catholic
Presparitarn,Presbyterian
Presbyteryan,Presbyterian
Presptrun,Presbyterian
Congergationalist,Congregationalist
Presbyrian,Presbyterian
Chatelic Church,Roman Catholic
R Cactholic,Roman Catholic
Protestant Episcoplian Church,Church of Ireland
Roman Cathiolc,Roman Catholic
Methiodest,Methodist
Roman Chatholc,Roman Catholic
St Finn Barrs West,Church of Ireland
Unsaved,Unknown
Reformed Presbetarian,Reformed Presbyterian
Presbyterican,Presbyterian
Catholic Religion St Peters Church,Roman Catholic
