Seamster,546
House Holder,542
Grocers Porter,541
Boot And Shoemaker,539
Telegraph Messenger,537
F Daughter,535
Scholar's,532
Shop Girl,529
Labourers Son,523
Annuitant,520
General House Work,518
Householder,510
Mechanic,506
Gentleman,504
Tinsmith,503
Dairy Man,503
Private,499
Hous Keeper,495
Parish Priest,492
Hairdresser,491
Post Boy,484
Barman,482
Bar Maid,481
Steward,475
Watchmaker,464
Pork Butcher,461
Machine Boy,459
Parlour Maid,459
No Trade,457
Printer Compositor,457
Green Grocer,456
General Dealer,456
Yarn Reeler,451
Farmers Mother,447
House Keeper Domestic,447
Cottier,447
Tram Conductor,444
Scholer,442
Horse Trainer,440
Pensioner,439
Hotel Keeper,436
Schollars,436
Barber,433
Flesher,421
Naval Pensioner,420
Upholsterer,418
Lodger,417
Provision Merchant,408
Linen Finisher,408
Schoolboy,408
Railway Signalman,408
Schooler,407
Sprigger,406
Photographer,406
Gamekeeper,404
Mariner,404
Horse Dealer,403
Railway Engine Driver,402
Spinner In Mill,402
Bleacher,400
Provision Dealer,397
F Son,393
Coal Porter,391
Ploughman,390
No Scholar,390
Journalist,389
Baby,388
General Merchant,388
Care Taker,388
Land Owner,386
Flax Rougher,386
Wine Porter,386
Typist,385
Book Binder,385
Stationer,385
Kitchen Maid,384
Master Mariner,377
Laundry Worker,376
Labour General,369
Housework,369
Knitting,366
Domestic Work,365
Cattle Drover,364
Flax Scutcher,364
Landress,364
Flax Spreader,363
Not Employed,362
N.S. Teacher,361
Yarn Spinner,360
Wash Woman,356
Taylor,355
Laundry Maid,353
Postmistress,352
Bread Server,352
Waitress,351
Cook Domestic Servt,349
Inmate,349
Spinner Flax,345
House Property,344
Boarding House Keeper,344
Married Woman,343
Farmers Widow,340
Constable R.I.C,339
Schoolars,339
Carpenter Master,336
Shop-Keeper,333
Fruit Dealer,327
Religions,326
Hawker,325
Vintner,325
Pig Buyer,323
Station Master,323
Doffer,322
Shirt Cutter,319
Saleswoman,318
Gardiner,318
Police Pensioner,314
Labourers,312
Hem Stitcher,312
Gentlewoman,311
Shirtmaker,306
Folder,305
Weaver (Linen),305
Room Keeper,305
Carpenter Unemployed,305
Shopman,302
Ironmonger,302
Beggar,302
Nun,299
Chemist,298
Collier,297
Coast Guard,296
Pig Dealer,295
Brass Finisher,292
Midwife,292
Merchant Tailor,290
Cannot Read,289
Housemaid Domestic,287
Coal Merchant,286
Railway Ganger,286
Not Attending School,284
Employed At Home,284
Household Duties,284
Stoker,282
Farmers Nephew,281
Moulder,280
Hemsticher,280
Linen Merchant,278
Warehouseman,278
Draperess,277
A Scholar,276
Poulterer,275
Flax Reeler,275
Car Man,274
Embroider,274
Private Means,274
Atending School,272
Hotel Proprietor,272
Pensioner R.I.C,271
Farrier,271
Book-Keeper,271
Jeweller,268
Letter Carrier,268
House - Keeper,268
Widow,265
General Domestic,265
R.I.C. Pensioner,264
Tobacconist,263
Wood Turner,263
R.I.C Pensioner,261
Rivetter,261
Reeler In Mill,261
Salesman,260
Linen Bleacher,260
Ship Carpenter,259
Master Tailor,257
Household Work,255
Linen Yarn Winder,255
Pauper,255
Carpenter And Joiner,255
House Maid Domestic,254
Spirit Grocer,253
Electrician,253
Ship Wright,252
Constable R I C,251
Annuities,251
Land Holder,250
Packer,250
Bookkeeper,249
Retired Farmers Wife,247
Soldiers Wife,246
Stable Boy,245
Lacemaker,244
Scoller,243
Engine Cleaner,243
Mistress,243
Boat Man,242
Farmers Niece,238
Dressmaking,237
Retired Teacher,235
Sticher,234
Boilermaker,232
Dairymaid,232
N. Teacher,231
Machenist,231
Bread Van Driver,231
Laborour,231
Unknown,228
Hotel Porter,227
Railway Milesman,226
Dairy Keeper,225
Labouer,225
Catholic Curate,224
Genl Servt Domestic,224
Clark,223
Artist,223
Scolars,223
Private Income,221
Pawnbroker,221
Tobacco Spinner,220
Char-Woman,220
Retired Draper,216
Shop Boy,216
General Domestic Servt,216
Railway Fireman,216
Tram Driver,215
Cashier,215
Coachman Domestic,214
Presentation Nun,214
House Keeper At Home,214
Monitor,212
Laberour,211
N. S. Teacher,211
Coach Smith,210
Auctioneer,210
Roomkeeper,209
Prostitute,208
Nailor,208
Miner,208
R I C Pensioner,208
Income From Dividends,207
Hackney Car Driver,205
House Worker,205
Navvy,204
Doffer In Mill,204
Stocking Knitter,204
Farmers Daughter In Law,203
Gate Keeper,203
Income From House Property,203
Post Mistress,202
Cambrick Weaver,202
Sales Woman,201
Not Going To School,201
Vice Folder,201
Bookbinder,201
Smiths Helper,201
Shop Messenger,201
N S Teacher,199
Wine Merchant,199
Home,198
Shop Man,197
Seamstres,194
Methodist Minister,192
Shepherds Daughter,192
Linen Reeler,192
Car Proprietor,190
Pilot,190
Postmaster,189
Scohlar,189
Sexton,188
Horse Shoer,187
Architect,187
Teacher Of Music,186
Pensioner R I C,186
Slater And Plasterer,186
Famer,185
N Teacher,185
Cholar,184
Pupil Teacher,184
Egg Merchant,184
Clothier,182
Cycle Mechanic,182
Yarn Dresser,182
Driver,181
Domestic Duties,181
Reeler In Spinning Mill,181
Interest On Money,180
Messenger Boy,180
Stable Man,180
Schoolmaster,179
Millwright,178
Tramp,178
Corn Merchant,177
Income From Land,177
Flaxdresser,177
Retired Merchant,176
Hardware Merchant,176
Egg Dealer,176
Natl Teacher,176
Quarry Man,175
Tea Merchant,175
General Labouer,174
Matron,174
School Mistress,174
F Wife,172
Professor,172
Able Seaman,172
Driller,172
Boot Closer,171
House Duties,171
Shepherds Son,171
Samestress,170
Gardener Domestic,169
Footman,168
Farmers Grand Son,167
Mother,167
Mothers Help,167
Heard,167
Cook-Domestic,167
Rural Post Man,166
Scutcher,166
Woolen Weaver,166
Plater,166
Farmes Son,166
Professor Of Music,166
Infants,166
Weaver Cambric,165
Scholler,165
Herds Daughter,164
Nill,164
Pharmaceutical Chemist,164
Physician And Surgeon,164
Market Gardener,164
Farmers Daught,164
Schoolgirl,164
Semstress,163
Railway Station Master,163
Spirit Dealer,162
Teaching,162
Druggist,162
H Keeper,161
Organist,161
Yard Man,161
General Servt-Domestic,160
Scholors,160
Cotton Winder,159
Yarn Bundler,158
Tenter,158
Mill Hand,157
Flax Doffer,157
Stone Dresser,156
Shephard,156
Clothes Dealer,156
Surveyor,155
Student Of Theology,155
Black-Smith,155
Power Loom Tenter,154
Linen Waver,154
Timber Merchant,154
Farmers Grand Daughter,154
Weaver Damask,154
Lab,154
Nat School Teacher,152
Spinner Linen,152
Iron Ore Miner,151
Smother,151
Companion,151
Roman Catholic Clergyman,151
Flax Preparer,151
Woollen Weaver,151
Printer - Compositor,150
Dress Making,150
Nat Teacher,150
Vagrant,150
Roman Catholic Curate,150
Scollars,150
Grocer And Spirit Merchant,150
Catholic Clergyman,149
Tailor Master,149
Platers Helper,149
Presbyterian Minister,149
Vegetable Dealer,148
Bar Man,148
Fruiterer,148
Fire Man,148
Brushmaker,148
Railway Platelayer,147
Sewing,146
Spreader,146
Laboror,146
Town Postman,146
Plate Layer,146
Billiard Marker,146
Attending A School,145
Landed Proprietor,145
Keeping House,145
Helper,145
Grocer's Porter,144
Veterinary Surgeon,143
Pawn Broker,143
Natl School Teacher,143
Herds Son,142
Living On Interest Of Money,142
Stableman,142
School Master,141
Mate,140
Fisher,140
Bill Poster,140
Master Carpenter,139
Priest,139
Winder Linen,139
General Draper,139
Medical Doctor,138
Not,137
Ship Joiner,137
House-Wife,137
Sempstress,137
Boarding House,137
Stonemason,136
Poultry Dealer,135
Plough Man,135
House Owner,135
Parlour Maid Domestic,134
Seamtress,133
Warp Winder,133
House Keper,133
Weaver Of Linen,133
Warper,133
Power Loom Weaver,132
Embroidery,132
Bookeeper,132
Schoolmistress,132
Cardriver,132
Constable R.I.C.,131
Washwoman,130
Housemaid Domestic Servt,130
Labrour,130
Polisher,130
Linen Warper,129
Groom Domestic,128
Boat Builder,128
No Buisness,128
Hotel Waiter,127
Grocer And C,127
Farmservant,127
Laboure,127
Cotton Spinner,127
Workmistress,126
Wife Of Above,126
Jarvey,126
Laundry,125
Wool Carder,125
Banker,125
Scholar Attending School,125
Invalid,125
Nat. School Teacher,125
Cook-Domestic Servt,124
Thatcher,124
School Child,124
Errand Boy,123
Dyer,123
Scholar At School,123
Night Watchman,123
General Labourers,123
Joiner On Strike,123
Student Of Medicine,122
Farmers-Son,122
Ordnance Surveyor,122
Bookfolder,122
General House Keeper,122
Landholder,122
Coal Dealer,122
Children,121
House Business,121
Natl. Teacher,121
Retired Linen Weaver,120
Fish Merchant,120
Coachman Domestic Servt,120
Flax Drawer,120
General Housework,119
Winder In Mill,119
Catholic Priest,119
Cabinetmaker,119
Stone Breaker,119
Farmerswife,119
White Smith,119
Police Constable,119
General Laboure,119
Black Smyth,119
School-Boy,118
House Kepper,118
N School Teacher,118
Domestic House Keeper,118
Nailer,118
Farmers Daugh,118
Sholars,117
Corn Porter,117
Sr Of Mercy,116
Retired House Keeper,116
Handkerchief Folder,115
Boot Merchant,115
Time Keeper,114
Herds Wife,114
Brewer,114
Fishmonger,114
Non,113
Linen Yarn Spinner,113
Doffer In Spinning Mill,112
Farmes Daughter,112
Silk Weaver,112
Corn Miller,112
Domestic Cook,112
Breadserver,112
Rope Spinner,112
Home Work,112
Furniture Dealer,112
Launderess,111
Jute Weaver,111
N. School Teacher,111
Pensioner R.I.C.,111
Watchman,111
Messanger,111
General Servt. Domestic,111
Chimney Sweep,110
Nat. Teacher,110
Farms Son,110
Brass Moulder,110
None Stated,110
Retired Shop Keeper,110
Shepherd's Son,110
Harnessmaker,110
Drapers Porter,109
Merchant Sailor,109
Dairy Proprietor,108
Servent,108
Income From Houses,108
Cab Driver,108
Pork Cutter,107
Labouring Man,107
Weaver-Linen,107
R.C. Clergyman,107
Plaster,107
Machine Man,106
Labouring,106
Inmate Of Home,106
Carpinter,106
General Work,106
Schola,106
Manageress,105
Shop Keeper Grocer,105
Gardener Domestic Servt,105
R. I. C. Pensioner,105
Woollen Draper,105
Tailors Cutter,105
Butter Merchant,105
Sower,105
Butchers Porter,104
Plumber And Gasfitter,104
Lithographic Printer,104
Railway Signal Man,104
Dentist,104
Soldier's Wife,103
Disengaged,103
Linen Yarn Reeler,103
Dairy Woman,103
Jockey,103
Cutter,103
Machinst,102
Flax Mill Worker,102
Married,102
Mail Car Driver,101
Settmaker,101
Constable R. I. C,101
Car-Driver,101
Hackler,101
Quarryman,101
Iron Dresser,101
Chimney Cleaner,101
Family Grocer,101
Landsteward,100
Reeler Flax,100
Waiteress,99
Wine And Spirit Merchant,99
Millener,98
Needle Worker,98
Smoother In Laundry,98
Shoeing Smith,98
Post-Man,98
General Laberour,98
Collar Cutter,98
Farmers Son In Law,98
Drawer,98
Sea Captain,97
Home Duties,97
General Servt,97
House And Parlour Maid,97
Scholers,97
Flowerer,97
R C Clergyman,96
Seamestress,96
Wool Knitter,96
Kitchenmaid,96
Policeman,96
Law Student,96
Glazier,96
Biscuit Packer,96
Ornamenter,96
Workman,95
Farmers Daug,95
Ornamentor,95
Penitent,95
Genl Laborer,95
Certified Pupil,95
Not Known,95
A B,94
Lodge Keeper,94
Sawer,94
Hosier,94
Carpenter Employed,94
Mill-Worker,94
Natl. School Teacher,93
Linnen Winder,93
Drayman,93
Presbyterian Clergyman,93
Keeps House,93
Coachbuilder,93
Hotel Proprietress,93
Grazier,93
Retired Cook,93
Sub Postmaster,92
Railway Inspector,92
Master,92
General Grocer,91
Mid Wife,91
Storeman,91
Box Folder,90
Retired,90
Schalar,90
Scholar Farmers Daughter,90
Cloth Finisher,90
S,89
Quay Porter,89
No Proffession,89
Spinning Master,89
Shopman Draper,89
Master Baker,89
Seamsteress,89
Engin Driver,89
Mother's Help,89
Sculptor,89
Linen Mill Worker,89
Shepherd's Daughter,89
Beetler,89
Parlourmaid,88
Retired Dressmaker,88
Students,88
Maid,88
Spinner In Spinning Mill,88
Fish Monger,88
Hosiery Knitter,88
Caulker,88
Leather Cutter,88
Labouror,88
Farmers Son Scholar,88
Pecheur,88
Dealer In Fruit,88
Carpenters Wife,88
Carpenter-Master,87
Shop Asst,87
Farmersson,87
Attending At School,87
Retired Weaver,86
Schlor,86
Dresmaker,86
Sub Postmistress,86
Wood Carver,85
Flax Weaver,85
Shopman Grocer,85
Land Stewart,85
Retired Shopkeeper,85
Slator,85
Sea Man,85
Pedler,85
Stevedore,85
Shepherds Wife,85
Lock Keeper,84
National S Teacher,84
Evangelist,84
Dairyman's Son,84
Yardman,84
Maltster,84
Grocer And Spirit Dealer,84
Coal Carrier,84
Sisters Of Mercy,84
Flax Sorter,83
Instruction At Home,83
Railway Official,83
Scholar Farmers Son,83
Needle Woman,83
Warehouse Man,83
Lamp Lighter,83
News Vendor,83
House Maid Domestic Servt,83
Labourers Widow,82
Hem Sticher,82
Sextoness,82
Linen Folder,82
Hall Porter,82
Thread Worker,82
Turner,82
General Labrour,81
Motor Man,81
Sclolar,81
Gas Stoker,81
F. Daughter,81
Seed Merchant,81
H. Keeper,81
Draper And Grocer,81
Marine Dealer,81
Dray Man,81
Weft Winder,80
Rover,80
Gentle Woman,80
Valet,80
Boot Machinist,80
General Worker,80
Carpentar,80
Riveter,80
Dealer In Fish,80
Linen Yarn Dresser,80
Crochet Worker,80
Working At Home,80
Carpenters Daughter,80
Paper Cutter,80
Surface Man,80
Retired School Teacher,80
Type Writer,80
National S. Teacher,79
Bottle Blower,79
Roman Catholic Priest,79
Master Painter,79
Carpenter House,79
Decorator,79
Ladies Maid,79
Hatter,79
Rope Worker,79
Bookseller,79
Winder Yarn,79
Cartpenter,79
Living Private,78
Secretary,78
Scollor,78
Master Of Workhouse,78
Coppersmith,78
Stationery,78
Leather Merchant,77
Stone-Cutter,77
Agriculture Labour,77
School-Girl,77
Vestmaker,77
Purveyor,77
Vandriver,77
Not Working,77
Jute Spinner,77
Machine Stitcher,77
Block Printer,77
Grocer Porter,76
Dairy Boy,76
Wareroom Worker,76
F,76
Samstress,76
Scholar Son,76
House Hold Duties,76
At Scholar,76
Wire Worker,76
Pavior,76
Schollor,76
Herds Man,75
Spreader In Mill,75
Brassfinisher,75
Upholsteress,75
Mistress Of House,75
Winder (Linen),75
Litho Printer,75
Spinner In Linen Mill,75
Chandler,75
Mill Wright,75
Semster,75
Copper Smith,75
Linen Warehouseman,75
Ordnance Survey,75
Ursuline Nun,75
Lithographer,74
Publicans Daughter,74
F. Son,74
Shirt Smoother,74
Farmers Daugher,74
Signalman,74
Linen Business,74
Huckster,74
Linen Beetler,74
General Labourerr,74
Worker,74
Currier,73
Farmers Sons,73
Milesman,73
Flax Rover,73
Groom Domestic Servt,73
Milk Server,73
Platelayer,73
News Boy,73
Pastry Baker,72
General Messenger,72
Baker Unemployed,72
Shollar,72
Sweep,72
Coach Trimmer,72
Carder,71
Shop Assist,71
Reeler Linen,71
Licensed Vintner,71
Living On Annuity,71
Boots,71
Flour Miller,71
Linen Butler,71
Ladies Tailor,71
No Calling,71
Instructions At Home,71
Egg Packer,71
Roman Catholic,71
Upholster,71
Undergraduate,71
General Man,70
Pirn Winder,70
Carpenter On Strike,70
Ship Plater,70
Pensioner Army,70
Warehouse Porter,70
A B Seaman,70
Stitcher In Wareroom,70
Weaver Cotton,70
Painter And Decorator,70
Farmerson,69
Living On Income,69
Wool Winder,69
Wardsmaid,69
Confectionery,69
Chemist And Druggist,69
Cooke,69
Shopkeeper Grocer,69
Business,69
Sailmaker,69
Medical Practitioner,69
Lamplighter,69
Railway Checker,69
Railway Man,69
Gasfitter,68
Housemaid-Domestic,68
Farmers Daughters,68
Machine Boy In Mill,68
Visiting Governess,68
Washer,68
Grocers Messenger,68
Theological Student,68
Horseshoer,68
Railway Engine Cleaner,67
Forester,67
Bar-Maid,67
Carpenters Son,67
Brother,67
Flour Merchant,67
Broker,67
Shirt Machinist,67
Work Mistress,67
Scholare,67
Yarn Worker,66
Dealer Fish,66
Spinner In Flax Mill,66
Hotel Manageress,66
Draughtsman,66
Farmers Daughter Scholar,66
Iron Driller,66
Domestic Servent,66
Dairymans Daughter,66
Joiner Unemployed,66
Sheppard,66
Millar,66
Post Master,66
Surfaceman,66
Scoholar,66
Mill Worker Spinner,66
Land Surveyor,66
Smith's Helper,65
General Laborour,65
Carpender,65
Drapers Asst,65
House Mistress,65
Weaver Linnen,65
Cloth Passer,65
Tayloress,64
Head Of Family,64
Muslin Embroiderer,64
Out Door Relief,64
Instruction Of Youth,64
Victular,64
Teacher N S,64
School-Teacher,64
Ships Fireman,64
Railway Miles Man,64
Stone-Mason,64
Milk Vendor,64
Railway Shunter,64
Independent Means,64
Tow Spinner,64
Carriage Builder,64
Pensioner R. I. C,64
Reeler (Linen),64
Fowl Plucker,64
Needle Work,64
Rover In Mill,64
Cook Unemployed,64
House,63
Private Soldier,63
Farmers Daugter,63
No Ocupation,63
Smoother In Wareroom,63
Lighthouse Keeper,63
Grocer And Draper,63
Engine Smith,63
Farms Daughter,63
Minister,63
Cattle-Dealer,63
Scholour,63
Rural Post Boy,63
Navvy On Railway,63
Instructed At Home,62
Foreman,62
Linen Worker,62
Railway Plate Layer,62
Domestic Business,62
Linen Doffer,62
Blacksmith Master,62
Laborer General,62
Teacher English,62
Seedsman,62
Ordinary Seaman,62
Plumer,62
Doffer In Flax Mill,62
Lithographic Artist,62
Typewriter,62
Constable R. I. C.,61
At Chool,61
Kitchen Maid Domestic,61
Van Boy,61
Engraver,61
Paper Ruler,61
Cottager,61
R. C. Clergyman,61
Hackney Car Owner,61
Farmers Daughte,60
Licensed Car Driver,60
Gen Servt Domestic,60
Missionary,60
Reeler In Linen Mill,60
Dairy Business,60
Hackle Setter,60
Farmers' Son,60
Sheperd,60
Railway Navvy,60
Mill Doffer,60
Victualer,60
Domestic House-Keeper,60
Landlord,60
Retired Seamstress,60
Designer,60
Laundress Domestic,60
Dairyman's Daughter,59
Winding Master,59
Cleark,59
Curate,59
House-Maid,59
Dairymans Son,59
Wareroom,59
Spinner (Linen),59
Landowner,59
Lodging House,59
Tailors Wife,59
Surgeon,59
Plasterer And Slater,59
General,59
General Carpenter,59
Carpenter's Daughter,59
Carpet Weaver,59
Upholstress,59
Motorman,58
Harbour Constable,58
Drover,58
General Servent,58
Machineist,58
Attend School,58
Needlewoman,58
Const R.I.C,58
Crane Driver,58
Boot Machinest,58
Domestic Labour,58
Peddler,58
Postboy,58
Shool,58
Farmers Daugt,58
Publicans Son,58
Carpenter's Wife,58
Linnen Lapper,58
Drapers,57
Irish Lace Worker,57
Scholar Daughter,57
Boy,57
Gardner Domestic,57
Boot Binder,57
Farmersdaughter,57
Servants,57
Greengrocer,57
Florist,57
Master Plumber,56
Tradesman,56
Seamsters,56
Market Gardner,56
Constabulary Pensioner,56
Sprigging,56
Butler Domestic,56
Wool Sorter,56
L Weaver,56
Labours Wife,56
Potter,56
Storekeeper,56
Intrest Of Money,56
Spinner (Flax),56
Herding,55
Workhouse Porter,55
Cotter,55
Ecclesiastical Student,55
Spinner Linen Mill,55
Painter House,55
Captain,55
Drawer In Mill,55
Organ Builder,55
Barrister At Law,55
Preparing Master,55
Smith Helper,55
General Labr,55
Physician,54
Miliner,54
Spinner-Linen,54
School Children,54
Policeman's Wife,54
Teacher N.S.,54
Rougher,54
Finisher,54
Income Derived From Dividends,54
Schlar,54
Flax Spinner In Mill,54
Bobbin Winder,54
Tailor-Master,54
Boxmaker,54
Nursing,54
Spinner In A Spinning Mill,54
Brass Founder,54
Farmers Daughtr,54
Machinists,54
House Hold Work,54
Living At Home,54
Bricklayer Unemployed,54
Not Scholar,54
Baker Master,54
Former,53
Yarn Spinner In Mill,53
Stable Groom,53
Baker And Grocer,53
General Smith,53
Carriage Painter,53
Labrourer,53
R. I. C Pensioner,53
Chef,53
Carpanter,53
Laundres,53
Light Keeper,53
Railway Gate Keeper,53
Reporter,53
Clarke,53
Stock Broker,52
Aprentice,52
Garden Boy,52
Common Carrier,52
Retired Carpenter,52
Milesman On Railway,52
Flax Spinner Mill Worker,52
Embroidery Printer,52
Sadler,52
Iron Monger,52
Lace Making,52
Mill,52
Grocer And Wine Merchant,52
Famers Son,52
Master Cooper,52
Machine Knitter,52
Flax Worker,52
Rag Gatherer,52
Huse Keeper,52
Parlor Maid,51
Pensioner R. I. C.,51
Housekeper,51
Boot Salesman,51
Coal Carter,51
Collar Stitcher,51
Roman Catholic Nun,51
Malster,51
Telephone Operator,51
Yard Boy,51
Servt,51
Dairy-Maid,51
Undergraduate R.U.I.,51
Labour Genl,51
Seanstress,51
Art Student,51
Fireman On Steamer,50
Serveant,50
Stone Carver,50
Parlour Maid Domestic Servt,50
Scholl,50
Schalor,50
Iron Molder,50
Beggar Woman,50
Ex National Teacher,50
Spinner Mill,50
Fishing,50
Childrens Maid,50
House Joiner,50
Wheelwright,50
Coal Labour,49
Flax Yarn Reeler,49
Farmers Dauter,49
Turf Dealer,49
Quay Labour,49
Bar Tender,49
Railway Gateman,49
At Shool,49
Millner,49
Yarn Bleacher,49
Pensioner From R.I.C,49
General Carrier,49
Shomaker,49
Genl Servt-Domestic,49
Groom And Coachman,49
Distiller,49
Carmelite Nun,48
Linen Ornamentor,48
Farmers D,48
Teacher Of Poor Schools,48
Farmering,48
General Serv Domestic,48
Sailors Wife,48
Lauborer,48
Mill Worker Reeler,48
Restaurant Keeper,48
Journeyman Tailor,48
Spreader In Spinning Mill,48
Rover In Spinning Mill,48
House Keeper-Domestic,48
Shirt Examiner,48
Tanner,48
Linen Cambric Weaver,48
Retired Blacksmith,48
Fish Buyer,48
Matron Of Workhouse,48
Laundry Woman,48
Farmar,47
Farmeress Son,47
Spool Winder,47
Marine Fireman,47
Begging,47
Nursery Maid,47
Porter Railway,47
General Svt Domestic,47
Miles Man,47
Waver,47
Farmerss,47
Servt Domestic,47
Blacksmyth,47
Marble Polisher,47
Server,47
Sub Post Mistress,47
Shop - Keeper,46
Genl. Servt. Domestic,46
Feather Dealer,46
Shepherd Son,46
Gate Porter,46
Seampstress,46
Milkman,46
Scripture Reader,46
Builders Labour,46
Shepherds,46
Policemans Son,46
Not Married,46
Spinning Mill Worker,46
Barsmaid,46
Farmers Scholar,46
Assist House Keeper,46
Stud Groom,46
Dock Labour,46
Farmers-Daughter,46
Farmeress Daughter,46
Tea And Wine Merchant,46
Labours,46
Shop Keepers Daughter,45
Farmour,45
Wood Ranger,45
Tobacco Worker,45
Whitesmith,45
Grocers Assist,45
Grand Daughter,45
Famers Daughter,45
Grocer Shop Keeper,45
Retired Coachman,45
Coachmaker,45
Foul Dealer,45
Machanic,45
Scoler,45
Doctor,45
Charwomen,45
F Scholar,45
Pupil Midwife,45
Whitener,45
Lenen Weaver,45
Flax Merchant,45
Retired Baker,45
Schools,45
Striker,45
Itinerant,45
Caretakers Daughter,45
Shepherd's Wife,45
Flax Buyer,44
Labiour,44
Sergeant R.I.C,44
Timekeeper,44
Ladys Maid,44
Retired National Teacher,44
Marble Mason,44
House Parlour Maid,44
Millinery,44
Plummer,44
Property Owner,44
Thread Winder,44
Shopkeeper's Daughter,44
Salior,44
Doffer In Linen Mill,44
Flax Winder,44
Twister,44
Landlady,44
Tin Plate Worker,44
Mill Worker Doffer,44
Attending Shool,44
A Nun,44
Winder-Linen,44
Sch,44
Policeman's Son,44
Tinker,44
Furniture Salesman,43
Fishdealer,43
Retired Gardener,43
Tea Dealer,43
Shoemaker Master,43
Ex Soldier,43
General Medical Practitioner,43
Discharged Soldier,43
Trader,43
Gatekeeper,43
Nurseryman,43
Laundry Smoother,43
Undertaker,43
Domestic Servt General,43
Income From Property,43
Van-Driver,43
Cab Owner,43
Cutler,43
Grocers Asst,43
Railway Foreman,43
Foreman Carpenter,43
Coal Factor,43
Shopkeepers Daughter,43
Shorthand And Typist,43
Flax Spreader In Mill,43
Photographic Artist,43
Flax-Dresser,43
Railway Stoker,42
Reeler In Flax Mill,42
Hand Embroiderer,42
Hotel Boots,42
Gas Worker,42
Workhouse Master,42
Grand Son,42
Stable Helper,42
Telegram Messenger,42
Boot Finisher,42
General Sevt Domestic,42
Mill Workers,42
Iron Shipwright,42
Domestic Employment,42
Weigh Master,42
Labr,42
